Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  1203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
172,55:44.3,21.6384,21.6705,22.5219,22.0525,21.916,21.8603,21.8657,21.7142,22.0522,22.0408,22.0492,21.8851,22.1202,21.9276,22.8069,0.0113,-0.6987,21.7063,22.5286,22.0961,21.9316,21.8637,21.8525,21.6262,21.6664,21.8179,22.0034,21.9311,21.9761,21.8646,21.8157,21.9229
173,55:44.7,21.6296,21.6693,22.5251,22.0514,21.9195,21.8573,21.8638,21.7095,22.0531,22.0369,22.048,21.8761,22.1186,21.9345,22.8097,0.0112,-0.7006,21.7121,22.5251,22.1021,21.927,21.8558,21.8536,21.6262,21.6731,21.8265,21.9923,21.9332,21.9741,21.8722,21.8148,21.9151
174,55:45.0,21.6333,21.6802,22.5254,22.0532,21.9234,21.8649,21.8758,21.7156,22.051,22.0383,22.0427,21.8879,22.1242,21.9364,22.8086,0.0117,-0.6989,21.717,22.5233,22.0959,21.9212,21.8619,21.8485,21.6223,21.6703,21.8124,21.9994,21.9233,21.9741,21.8671,21.8095,21.9276
175,55:45.3,21.6245,21.6751,22.5275,22.0484,21.9274,21.8626,21.8684,21.7165,22.0529,22.0291,22.0466,21.8886,22.126,21.9348,22.816,0.0116,-0.6996,21.7096,22.5196,22.1,21.9231,21.8503,21.8504,21.6304,21.6701,21.817,21.9964,21.9328,21.9708,21.8639,21.8067,21.9255
176,55:45.7,21.6254,21.6813,22.5284,22.046,21.9137,21.8623,21.8643,21.7255,22.054,22.0346,22.0459,21.8796,22.1184,21.9354,22.8116,0.0115,-0.6985,21.7114,22.5189,22.1033,21.9286,21.8489,21.8488,21.6348,21.6736,21.8207,21.9953,21.9374,21.9697,21.8678,21.818,21.934
177,55:46.0,21.6257,21.6832,22.5268,22.0558,21.9202,21.8605,21.8643,21.7169,22.058,22.0321,22.0445,21.8845,22.1202,21.9348,22.8051,0.0116,-0.6988,21.714,22.5161,22.1035,21.9307,21.8602,21.8497,21.6239,21.6789,21.8279,22.0087,21.9256,21.9743,21.8704,21.8148,21.931
178,55:46.3,21.6268,21.6753,22.5214,22.0463,21.9248,21.8626,21.8677,21.707,22.0496,22.0365,22.0348,21.8842,22.1265,21.9412,22.8139,0.011,-0.6989,21.717,22.5221,22.0929,21.9178,21.8521,21.8513,21.6295,21.6712,21.8253,21.9893,21.9309,21.9738,21.866,21.8169,21.9246
179,55:46.7,21.6241,21.6746,22.5275,22.0504,21.9248,21.8561,21.8654,21.7167,22.0462,22.0355,22.0378,21.8777,22.1152,21.9348,22.8072,0.0101,-0.6994,21.707,22.5265,22.107,21.9344,21.8612,21.852,21.6262,21.6689,21.8258,21.9981,21.9267,21.9734,21.8683,21.8206,21.9324
180,55:47.0,21.6298,21.6649,22.5221,22.0477,21.9232,21.8566,21.8657,21.7183,22.0503,22.0304,22.0385,21.8842,22.1163,21.9371,22.8093,0.0102,-0.6985,21.7119,22.523,22.0987,21.9221,21.8612,21.8377,21.6334,21.6701,21.8161,22.0006,21.9392,21.9787,21.8692,21.8185,21.9246
181,55:47.3,21.6331,21.6721,22.5235,22.0518,21.922,21.861,21.8645,21.7193,22.0624,22.0339,22.0314,21.8821,22.127,21.9371,22.8104,0.0098,-0.6968,21.7082,22.524,22.0952,21.9286,21.8542,21.8485,21.6292,21.6742,21.8196,21.99,21.9284,21.9706,21.8706,21.8111,21.9331
182,55:47.7,21.6294,21.6756,22.5251,22.0504,21.922,21.8642,21.8682,21.7223,22.0607,22.0346,22.0388,21.8879,22.1237,21.9396,22.8113,0.01,-0.6965,21.7096,22.5325,22.0984,21.9265,21.8572,21.8513,21.6251,21.6754,21.8256,21.9983,21.9309,21.9708,21.872,21.8217,21.9278
183,55:48.0,21.6296,21.6823,22.5233,22.0625,21.9232,21.8626,21.865,21.7213,22.1176,22.102,22.106,21.9456,22.1202,21.9345,22.8058,0.0104,-0.6983,21.7075,22.52,22.095,21.9212,21.8637,21.8518,21.6297,21.6708,21.8191,21.9934,21.9286,21.9743,21.8701,21.8159,21.9172
184,55:48.3,21.6241,21.6809,22.5231,22.0548,21.9246,21.8598,21.8707,21.722,22.1201,22.1048,22.1039,21.9547,22.12,21.9398,22.8081,0.0111,-0.6975,21.7121,22.5254,22.0961,21.9245,21.8628,21.8457,21.6318,21.6742,21.8235,21.9971,21.9293,21.9715,21.8636,21.8095,21.9209
185,55:48.7,21.6275,21.6763,22.5221,22.0509,21.9232,21.8649,21.8663,21.7109,22.1155,22.102,22.1083,21.9512,22.1205,21.9343,22.8051,0.0111,-0.6979,21.6996,22.523,22.0963,21.9217,21.8593,21.8536,21.6248,21.6747,21.8131,21.9999,21.9297,21.9687,21.8667,21.8023,21.9093
186,55:49.0,21.6322,21.6809,22.533,22.0581,21.9269,21.8633,21.8659,21.7262,22.1217,22.0946,22.1083,21.9489,22.1196,21.9334,22.8097,0.0112,-0.6963,21.7047,22.5212,22.0975,21.918,21.8507,21.8555,21.6299,21.6715,21.8244,21.9946,21.9318,21.9787,21.8671,21.8152,21.9153
187,55:49.3,21.6231,21.677,22.5221,22.0504,21.9239,21.8665,21.8728,21.7197,22.1222,22.1027,22.0981,21.9468,22.1246,21.9433,22.8012,0.0115,-0.6964,21.7052,22.5242,22.1054,21.9272,21.8591,21.8573,21.6299,21.674,21.8129,22.002,21.9372,21.9792,21.8648,21.8206,21.9042
188,55:49.7,21.6322,21.6864,22.5217,22.0544,21.925,21.8554,21.8691,21.7197,22.1201,22.0979,22.1053,21.9526,22.1263,21.9417,22.8083,0.0111,-0.6967,21.711,22.5293,22.0996,21.9215,21.86,21.8522,21.6267,21.6703,21.8242,21.9925,21.923,21.9704,21.865,21.8095,21.9019
189,55:50.0,21.6282,21.6804,22.5309,22.0548,21.9232,21.8626,21.8728,21.7213,22.127,22.1046,22.1175,21.9535,22.1258,21.9405,22.8162,0.0112,-0.6965,21.7022,22.5177,22.1033,21.9265,21.86,21.8453,21.6258,21.6729,21.82,21.9907,21.9212,21.9727,21.8683,21.8159,21.9005
190,55:50.3,21.6345,21.6804,22.5309,22.0525,21.9253,21.8651,21.8761,21.7278,22.1141,22.0921,22.1101,21.9449,22.1223,21.9435,22.7991,0.011,-0.6966,21.7015,22.5228,22.1042,21.9242,21.8581,21.8582,21.6288,21.6738,21.8203,22.0048,21.9281,21.9711,21.8715,21.8166,21.8982
191,55:50.7,21.6298,21.6869,22.5205,22.053,21.928,21.8559,21.8712,21.7204,22.1192,22.0983,22.1027,21.9454,22.1235,21.9345,22.8044,0.0108,-0.6988,21.7084,22.5214,22.1007,21.9272,21.8575,21.8488,21.6248,21.6763,21.817,21.9971,21.9256,21.9748,21.863,21.8085,21.8908
192,55:51.0,21.6268,21.6844,22.527,22.0558,21.9327,21.8642,21.868,21.7283,22.1182,22.0979,22.0967,21.9385,22.1256,21.9454,22.815,0.0112,-0.6983,21.6996,22.5191,22.1,21.9233,21.8605,21.8511,21.6274,21.6722,21.8256,21.9962,21.9263,21.9683,21.8745,21.8173,21.8977
193,55:51.3,21.6254,21.6795,22.5177,22.0532,21.9246,21.8596,21.8657,21.7243,22.1145,22.0926,22.1041,21.9447,22.124,21.9428,22.812,0.0113,-0.6978,21.698,22.5295,22.0982,21.9242,21.8535,21.843,21.6332,21.6685,21.8221,21.9895,21.9311,21.9729,21.8583,21.8129,21.8917
194,55:51.7,21.6236,21.6809,22.5272,22.0458,21.9274,21.8614,21.8705,21.7142,22.1136,22.0963,22.1127,21.9461,22.1237,21.935,22.8104,0.0112,-0.6993,21.6971,22.5173,22.0959,21.9187,21.8575,21.8444,21.6313,21.6789,21.8166,21.992,21.9318,21.9761,21.8727,21.8196,21.8991
195,55:52.0,21.6292,21.6816,22.5251,22.0569,21.9246,21.8633,21.8677,21.7114,22.1141,22.1037,22.1016,21.9459,22.1267,21.9442,22.8065,0.0108,-0.7012,21.7008,22.5108,22.088,21.9198,21.8549,21.8494,21.6248,21.6694,21.8207,21.9918,21.9277,21.968,21.863,21.8092,21.8945
196,55:52.3,21.6356,21.6783,22.5307,22.049,21.926,21.8552,21.8712,21.7174,22.1189,22.1014,22.1108,21.9484,22.1242,21.9412,22.8157,0.0097,-0.7029,21.6938,22.5198,22.0957,21.9231,21.8621,21.8439,21.6288,21.6689,21.814,21.9907,21.9348,21.9736,21.8613,21.8085,21.8915
197,55:52.7,21.6257,21.6763,22.5284,22.0548,21.923,21.861,21.8682,21.7151,22.121,22.0926,22.1009,21.9382,22.1142,21.9415,22.8113,0.01,-0.7029,21.6962,22.5226,22.0989,21.9259,21.8498,21.8522,21.6295,21.6745,21.8133,21.9962,21.9256,21.9798,21.8648,21.8152,21.8899
198,55:53.0,21.6308,21.6712,22.5251,22.0525,21.9186,21.8573,21.8758,21.7193,22.1171,22.0926,22.1094,21.9438,22.1161,21.9408,22.8102,0.0096,-0.7009,21.6994,22.5154,22.0987,21.9212,21.8561,21.8548,21.6329,21.6717,21.8166,21.9937,21.9318,21.9717,21.8639,21.8101,21.8975
199,55:53.3,21.6231,21.6869,22.5175,22.0514,21.925,21.8647,21.8682,21.7202,22.1122,22.0875,22.1064,21.9422,22.1256,21.9398,22.8023,0.0094,-0.701,21.7012,22.5203,22.0896,21.9203,21.8556,21.8529,21.6325,21.674,21.83,21.9939,21.9337,21.978,21.8736,21.8164,21.8931
200,55:53.7,21.6254,21.6709,22.5279,22.0497,21.9269,21.8577,21.8705,21.7183,22.1199,22.1037,22.108,21.9491,22.1161,21.9438,22.8081,0.0098,-0.7017,21.7089,22.5124,22.0959,21.9217,21.8526,21.8534,21.6279,21.6701,21.8122,21.9895,21.9244,21.9789,21.865,21.8173,21.8975
201,55:54.0,21.6266,21.6883,22.527,22.0486,21.919,21.8619,21.8694,21.7158,22.1201,22.0935,22.102,21.95,22.1198,21.9345,22.8042,0.0096,-0.7009,21.7082,22.5177,22.0936,21.9205,21.8584,21.8508,21.6346,21.6766,21.8212,21.993,21.9277,21.9773,21.8685,21.8152,21.8938
202,55:54.3,21.6222,21.6765,22.5242,22.0507,21.9218,21.8545,21.8682,21.7209,22.1196,22.0926,22.1046,21.9396,22.1149,21.9417,22.8033,0.0096,-0.7022,21.7052,22.517,22.0931,21.9233,21.8535,21.8474,21.6274,21.6726,21.8198,21.9895,21.9279,21.9685,21.8595,21.8229,21.8908
203,55:54.7,21.6245,21.6739,22.5286,22.0518,21.9195,21.8554,21.8754,21.7274,22.1243,22.0949,22.1037,21.9389,22.1223,21.9373,22.8079,0.0101,-0.703,21.7084,22.515,22.0915,21.9224,21.8584,21.852,21.6244,21.6694,21.8235,21.9939,21.9304,21.972,21.871,21.8127,21.8933
204,55:55.0,21.6289,21.6728,22.5312,22.044,21.9206,21.8663,21.8661,21.7193,22.121,22.0953,22.1023,21.9459,22.1182,21.9428,22.8113,0.01,-0.7036,21.698,22.5103,22.1021,21.9254,21.8524,21.849,21.6281,21.6719,21.8161,21.9971,21.9277,21.9717,21.8623,21.8159,21.9007
205,55:55.3,21.6259,21.6846,22.5261,22.0606,21.925,21.8607,21.8657,21.7239,22.115,22.0983,22.1032,21.9445,22.1258,21.9454,22.8113,0.0098,-0.7047,21.7026,22.5092,22.0961,21.9277,21.8579,21.8474,21.6316,21.6752,21.8184,21.9953,21.9256,21.9683,21.8542,21.8101,21.8936
206,55:55.7,21.6301,21.6881,22.5316,22.0576,21.9317,21.861,21.8594,21.7209,22.121,22.0919,22.0988,21.9498,22.1226,21.9408,22.8056,0.0096,-0.7062,21.7006,22.515,22.101,21.9302,21.8649,21.8545,21.626,21.6793,21.8237,21.9877,21.9297,21.9729,21.8623,21.8058,21.8949
207,55:56.0,21.6298,21.6816,22.5365,22.0564,21.923,21.8642,21.8717,21.7232,22.1155,22.0914,22.1023,21.9463,22.1207,21.9352,22.8023,0.0101,-0.706,21.7012,22.5194,22.1019,21.9254,21.8533,21.8457,21.6332,21.6742,21.8364,21.9997,21.9304,21.9796,21.8713,21.8157,21.9
208,55:56.3,21.6234,21.6813,22.5339,22.0488,21.9149,21.8637,21.8812,21.7234,22.1178,22.0967,22.1006,21.941,22.1207,21.9391,22.8095,0.0093,-0.707,21.6978,22.5103,22.0959,21.9265,21.8528,21.8569,21.6295,21.6742,21.8173,21.9944,21.9323,21.9803,21.8657,21.8143,21.8901
209,55:56.7,21.6217,21.6813,22.5275,22.0502,21.916,21.8503,21.867,21.7169,22.1203,22.087,22.1071,21.9447,22.1233,21.9482,22.819,0.0095,-0.7087,21.6911,22.5113,22.0957,21.9328,21.8542,21.8587,21.6262,21.684,21.8242,21.99,21.9302,21.9773,21.868,21.8152,21.8822
210,55:57.0,21.618,21.6813,22.5305,22.056,21.92,21.857,21.8691,21.7262,22.1115,22.0993,22.1016,21.944,22.1196,21.9428,22.8088,0.0094,-0.712,21.7017,22.5182,22.0903,21.9356,21.8588,21.8531,21.6285,21.6724,21.8277,21.9941,21.9277,21.9741,21.8699,21.8192,21.876
211,55:57.3,21.6044,21.6827,22.5281,22.0511,21.9218,21.8524,21.8698,21.7232,22.1178,22.0909,22.099,21.9419,22.1202,21.9454,22.81,0.0108,-0.7163,21.704,22.5182,22.0989,21.9261,21.8572,21.846,21.6288,21.6742,21.8212,21.9916,21.9344,21.9808,21.8597,21.8182,21.826
212,55:57.7,21.6137,21.6753,22.5353,22.0481,21.9202,21.8563,21.8647,21.7193,22.1157,22.0872,22.1046,21.9429,22.1147,21.9301,22.81,0.0103,-0.7387,21.6973,22.518,22.0963,21.9298,21.863,21.8488,21.6332,21.6747,21.8205,21.9907,21.9237,21.9805,21.8683,21.8139,21.8908
213,55:58.0,21.625,21.6823,22.5247,22.0525,21.9153,21.8577,21.8754,21.7269,22.1155,22.0916,22.1041,21.9389,22.1154,21.9354,22.8109,0.0089,-0.7417,21.7022,22.5103,22.0991,21.9268,21.8503,21.8453,21.6255,21.671,21.8235,21.9985,21.9293,21.9775,21.8653,21.8046,21.9012
214,55:58.3,21.6319,21.6848,22.5309,22.056,21.9213,21.8623,21.8629,21.7278,22.1284,22.099,22.1048,21.9426,22.126,21.9435,22.8183,0.0083,-0.7366,21.6957,22.5173,22.101,21.9252,21.8535,21.8569,21.6274,21.6754,21.8196,21.9856,21.9288,21.9812,21.8616,21.8136,21.8875
215,55:58.7,21.6254,21.6864,22.5383,22.0525,21.9223,21.8617,21.8738,21.7211,22.1233,22.0976,22.1032,21.9459,22.1281,21.9463,22.8178,0.0076,-0.7316,21.7056,22.5092,22.0961,21.9161,21.8526,21.8488,21.6318,21.6701,21.8228,21.9934,21.9217,21.9676,21.8685,21.8226,21.9077
216,55:59.0,21.631,21.6839,22.536,22.0752,21.9271,21.8619,21.8684,21.72,22.1247,22.0923,22.1083,21.9422,22.1276,21.9373,22.822,0.0075,-0.7263,21.698,22.5256,22.0883,21.9263,21.8514,21.8425,21.6251,21.6666,21.8247,21.9893,21.9223,21.9713,21.8641,21.7995,21.9139
217,55:59.3,21.6201,21.6922,22.5339,22.0595,21.9329,21.867,21.8698,21.7276,22.1199,22.0863,22.0997,21.9436,22.1307,21.9493,22.818,0.0073,-0.7256,21.701,22.5113,22.0966,21.9208,21.8484,21.8448,21.6274,21.6784,21.8214,21.9955,21.9334,21.9715,21.8653,21.812,21.9014
218,55:59.7,21.6347,21.6862,22.5337,22.0601,21.922,21.863,21.8744,21.723,22.1176,22.0896,22.1083,21.9399,22.1216,21.938,22.8204,0.0068,-0.7316,21.6987,22.5184,22.0931,21.9224,21.8505,21.8501,21.6242,21.6742,21.8244,21.9879,21.9233,21.9715,21.8678,21.8141,21.9283
219,56:00.0,21.7006,21.6869,22.5318,22.0601,21.9239,21.8589,21.8583,21.7301,22.134,22.0979,22.0974,21.9537,22.1346,21.9512,22.8208,0.0054,-0.7226,21.6858,22.517,22.0938,21.9226,21.8584,21.8444,21.6394,21.6699,21.814,21.9877,21.924,21.9706,21.8597,21.8129,21.8956
220,56:00.3,21.619,21.6904,22.5383,22.0595,21.9253,21.8591,21.8661,21.7274,22.1275,22.1032,22.0988,21.9507,22.1404,21.9378,22.822,0.0063,-0.7227,21.6945,22.5214,22.095,21.9305,21.8482,21.8462,21.6279,21.6812,21.8154,21.9809,21.9286,21.9692,21.8641,21.8127,21.9294
221,56:00.7,21.6366,21.6938,22.5351,22.0544,21.9223,21.8633,21.8754,21.7329,22.1238,22.102,22.1074,21.9459,22.1193,21.9391,22.813,0.0052,-0.7305,21.6975,22.5124,22.1014,21.9217,21.8475,21.8488,21.6248,21.6703,21.8142,21.986,21.9156,21.9731,21.8618,21.8143,21.9278
222,56:01.0,21.6345,21.6934,22.5339,22.0541,21.9269,21.8494,21.8691,21.7195,22.1132,22.0972,22.1157,21.9523,22.1219,21.9391,22.8185,0.0056,-0.7295,21.6989,22.5163,22.097,21.9224,21.8424,21.8474,21.6242,21.6749,21.8212,21.9916,21.921,21.9729,21.869,21.812,21.9248
223,56:01.3,21.6377,21.6855,22.5312,22.0555,21.9209,21.8619,21.8756,21.716,22.1208,22.0914,22.1041,21.9419,22.127,21.9364,22.816,0.005,-0.7289,21.7015,22.5115,22.0866,21.9178,21.8512,21.8441,21.6288,21.6752,21.8205,21.9809,21.9217,21.9796,21.8673,21.8062,21.9444
224,56:01.7,21.6481,21.6844,22.5446,22.0571,21.9239,21.8633,21.8724,21.7281,22.1199,22.1055,22.106,21.9438,22.1276,21.9415,22.8301,0.0049,-0.7235,21.6999,22.5217,22.0869,21.9254,21.8575,21.8619,21.6297,21.6738,21.8228,21.9978,21.9267,21.9792,21.8667,21.8187,21.9204
225,56:02.0,21.6266,21.6871,22.5388,22.0574,21.922,21.8603,21.8754,21.7271,22.1185,22.1067,22.1097,21.9431,22.1265,21.9419,22.8208,0.0049,-0.7216,21.6969,22.5159,22.0841,21.927,21.8593,21.8506,21.626,21.674,21.8274,21.9858,21.9256,21.9717,21.8613,21.8134,21.9162
226,56:02.3,21.6419,21.6969,22.5305,22.0638,21.9218,21.8614,21.8677,21.7234,22.1266,22.0983,22.1141,21.9466,22.1316,21.9452,22.8167,0.0044,-0.719,21.695,22.5157,22.0871,21.9201,21.8524,21.849,21.6228,21.6671,21.8136,21.9877,21.9307,21.9754,21.8579,21.8162,21.9109
227,56:02.7,21.6229,21.6888,22.5379,22.0507,21.9116,21.8725,21.8682,21.725,22.1284,22.0951,22.1094,21.9452,22.1237,21.9408,22.8104,0.0048,-0.7223,21.6975,22.5152,22.0996,21.9233,21.8477,21.8464,21.6265,21.6756,21.8205,21.9849,21.923,21.969,21.8648,21.8122,21.9121
228,56:03.0,21.6238,21.6883,22.5372,22.0546,21.9112,21.8654,21.868,21.7313,22.1164,22.09,22.1039,21.9424,22.1307,21.9313,22.8116,0.0044,-0.726,21.6934,22.5147,22.0947,21.9298,21.8519,21.8379,21.6211,21.6742,21.8216,21.9821,21.9249,21.9752,21.8731,21.8192,21.9197
229,56:03.3,21.6257,21.6862,22.5258,22.0514,21.9146,21.8591,21.871,21.7216,22.1185,22.0939,22.1016,21.9415,22.1221,21.9308,22.8143,0.0042,-0.7299,21.6987,22.5219,22.0915,21.9219,21.8491,21.8566,21.6413,21.6738,21.8346,21.9914,21.9242,21.9727,21.8662,21.8171,21.9227
230,56:03.7,21.6292,21.689,22.5328,22.0546,21.9123,21.8623,21.8726,21.7232,22.1136,22.0889,22.103,21.9408,22.1283,21.9373,22.8141,0.0044,-0.7302,21.6992,22.518,22.0963,21.9268,21.8575,21.8541,21.632,21.6777,21.8221,21.9883,21.9242,21.9743,21.8583,21.8104,21.8582
231,56:04.0,21.6192,21.6832,22.5263,22.0578,21.9204,21.8566,21.8677,21.719,22.1196,22.09,22.1009,21.9389,22.1198,21.9378,22.8141,0.0039,-0.7424,21.6978,22.5254,22.0906,21.9219,21.8526,21.8548,21.6355,21.6777,21.8182,21.9856,21.926,21.9822,21.8648,21.815,21.8577
232,56:04.3,21.6141,21.6867,22.5258,22.0539,21.9139,21.8531,21.8657,21.722,22.1273,22.0859,22.0889,21.9396,22.126,21.941,22.8132,0.0041,-0.7528,21.6932,22.5203,22.0922,21.9286,21.8496,21.8529,21.6302,21.681,21.8038,21.9909,21.9353,21.9711,21.8701,21.8027,21.8281
233,56:04.7,21.6254,21.6934,22.5261,22.0532,21.9112,21.8619,21.8661,21.7227,22.1213,22.0928,22.1043,21.9486,22.1251,21.9352,22.8153,0.0038,-0.7703,21.6925,22.4953,22.0957,21.9203,21.8591,21.855,21.6355,21.6761,21.8219,21.9914,21.9325,21.9805,21.8662,21.8148,21.8475
234,56:05.0,21.6368,21.6927,22.5277,22.0627,21.9109,21.8619,21.8777,21.7264,22.1266,22.087,22.1067,21.944,22.1267,21.9431,22.8208,0.0034,-0.7811,21.6985,22.5152,22.098,21.9129,21.8533,21.8527,21.6336,21.6821,21.8247,21.9856,21.9291,21.9805,21.8648,21.8243,21.873
235,56:05.3,21.6019,21.6938,22.5321,22.0532,21.9126,21.8561,21.8742,21.7211,22.121,22.0912,22.105,21.9371,22.1128,21.9341,22.818,0.0025,-0.7878,21.7059,22.5219,22.0954,21.921,21.8591,21.8562,21.6329,21.6715,21.8179,21.9946,21.9302,21.9805,21.871,21.8129,21.851
236,56:05.7,21.609,21.6911,22.5339,22.0638,21.9209,21.8686,21.8756,21.7264,22.1266,22.1027,22.118,21.9442,22.1216,21.9424,22.819,0.0014,-0.7809,21.6943,22.527,22.088,21.9233,21.8533,21.8504,21.6237,21.6742,21.8212,21.9846,21.9334,21.9778,21.866,21.8196,21.8485
237,56:06.0,21.6206,21.6901,22.5344,22.0615,21.9061,21.8654,21.8747,21.7318,22.1215,22.097,22.1083,21.9415,22.117,21.9463,22.8185,0.0005,-0.7765,21.6989,22.5279,22.1042,21.9272,21.866,21.8501,21.6288,21.6775,21.8247,21.9904,21.9381,21.9796,21.863,21.8076,21.8512
238,56:06.3,21.6234,21.6925,22.5344,22.0673,21.9056,21.8718,21.8772,21.7283,22.1208,22.099,22.1064,21.9463,22.1253,21.9415,22.8118,0.0008,-0.7735,21.6934,22.5069,22.0996,21.9242,21.8556,21.8476,21.6299,21.6807,21.829,21.99,21.9318,21.9736,21.8655,21.8125,21.8441
239,56:06.7,21.6287,21.686,22.5342,22.0701,21.9045,21.8635,21.8754,21.7255,22.1143,22.0933,22.1106,21.9482,22.1202,21.9338,22.8157,0.0012,-0.7744,21.695,22.5069,22.0963,21.9319,21.8581,21.8501,21.6237,21.6779,21.8279,21.9759,21.923,21.9731,21.8713,21.8092,21.8457
240,56:07.0,21.6259,21.686,22.5448,22.0662,21.9049,21.8704,21.8758,21.7186,22.1217,22.1004,22.103,21.9459,22.1214,21.9373,22.8113,0.001,-0.7771,21.6982,22.5198,22.0977,21.9226,21.8549,21.8531,21.6313,21.674,21.8297,21.9877,21.9286,21.9768,21.8722,21.8076,21.8598
241,56:07.3,21.6259,21.698,22.533,22.0599,21.9098,21.8681,21.8768,21.7223,22.1249,22.0963,22.1048,21.9373,22.1295,21.9329,22.8118,0.0006,-0.7781,21.6938,22.5242,22.0991,21.9328,21.8505,21.8582,21.6336,21.6798,21.8284,21.987,21.9348,21.9759,21.8724,21.8085,21.8616
242,56:07.7,21.6268,21.686,22.5381,22.0632,21.9128,21.8732,21.8805,21.7301,22.1291,22.0923,22.0979,21.9426,22.1226,21.935,22.81,0.0009,-0.779,21.6929,22.5302,22.1,21.9351,21.847,21.8527,21.6306,21.6782,21.8284,21.9858,21.9365,21.9815,21.8671,21.8145,21.8651
243,56:08.0,21.6176,21.6844,22.5339,22.062,21.9123,21.8739,21.8775,21.7341,22.1148,22.0976,22.1097,21.9387,22.127,21.9329,22.8102,0.0009,-0.7785,21.7031,22.5214,22.1019,21.9337,21.8526,21.8485,21.6297,21.6779,21.8258,21.9893,21.9226,21.9817,21.865,21.8145,21.8667
244,56:08.3,21.6264,21.6952,22.5328,22.0604,21.9026,21.8725,21.8742,21.726,22.1178,22.0872,22.1018,21.9408,22.1272,21.9382,22.809,0.0011,-0.7803,21.7066,22.5226,22.1019,21.9268,21.8563,21.8573,21.6237,21.6696,21.8189,21.9888,21.9365,21.9724,21.871,21.8145,21.8679
245,56:08.7,21.6178,21.6881,22.5302,22.0643,21.9102,21.8772,21.8754,21.7285,22.1155,22.1023,22.1034,21.947,22.1286,21.9472,22.8102,-0.0037,-0.7819,21.7068,22.5108,22.1028,21.9356,21.8466,21.852,21.6274,21.6779,21.8267,21.9918,21.9378,21.9838,21.872,21.8171,21.8723
246,56:09.0,21.6171,21.6883,22.5279,22.0574,21.9082,21.866,21.8756,21.7341,22.1115,22.0979,22.1101,21.9479,22.1274,21.9387,22.8019,-0.0019,-0.786,21.7012,22.5129,22.1047,21.9316,21.8565,21.8592,21.6272,21.6837,21.8216,21.9909,21.933,21.9743,21.8724,21.812,21.8741
247,56:09.3,21.613,21.6962,22.5275,22.0669,21.9209,21.8707,21.8761,21.723,22.1196,22.0935,22.1097,21.9433,22.1237,21.9378,22.809,-0.0007,-0.793,21.7147,22.5212,22.1021,21.9471,21.8519,21.8557,21.6232,21.6733,21.8265,21.9953,21.9323,21.9903,21.8761,21.8185,21.8667
248,56:09.7,21.6192,21.6811,22.5131,22.0599,21.913,21.8741,21.8763,21.7179,22.1155,22.0946,22.1074,21.9364,22.1249,21.9345,22.8132,-0.0011,-0.7999,21.7195,22.4891,22.1054,21.9365,21.8524,21.8585,21.6285,21.6823,21.8263,21.987,21.9295,21.9748,21.8636,21.8182,21.8704
249,56:10.0,21.6273,21.6844,22.5228,22.0606,21.9174,21.8658,21.8775,21.7179,22.1192,22.0956,22.1039,21.9396,22.1198,21.9243,22.7998,-0.0007,-0.8089,21.7214,22.5143,22.1017,21.9376,21.8558,21.8525,21.6357,21.6807,21.8277,21.999,21.9274,21.9822,21.8699,21.8192,21.8855
250,56:10.3,21.6153,21.6839,22.542,22.0632,21.9149,21.8744,21.8772,21.7304,22.1203,22.0921,22.0997,21.9368,22.1244,21.9387,22.8113,-0.0008,-0.8125,21.7126,22.508,22.1028,21.936,21.8602,21.8531,21.6262,21.6761,21.821,21.9893,21.9186,21.9754,21.8616,21.8125,21.8769
251,56:10.7,21.6215,21.6855,22.5295,22.0643,21.9146,21.86,21.8724,21.7149,22.1192,22.0907,22.1057,21.9433,22.12,21.9389,22.8056,-0.0002,-0.8163,21.7059,22.5066,22.0931,21.9312,21.8517,21.8453,21.6297,21.6763,21.8191,21.984,21.9351,21.9796,21.8685,21.8185,21.8734
252,56:11.0,21.625,21.6839,22.5293,22.065,21.9153,21.8612,21.8733,21.7202,22.1236,22.0909,22.0986,21.9357,22.1256,21.9378,22.8141,-0.0016,-0.8174,21.7313,22.5217,22.0859,21.9286,21.8433,21.8492,21.6237,21.6666,21.8182,21.9761,21.9274,21.9785,21.8671,21.8171,21.8838
