Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
78,56:16.8,21.996,22.0117,22.9389,22.3302,22.1316,22.0773,22.2034,21.9981,22.6181,22.2991,22.4477,22.1058,22.4114,22.1688,23.0772,0.0042,-0.7086,22.0502,22.8777,22.293,22.2243,22.2528,22.2786,21.906,22.0201,22.1276,22.3012,22.1336,22.3121,22.0523,22.1333,22.1879
79,56:17.2,21.9985,22.0089,22.9354,22.3314,22.1383,22.0771,22.199,21.9965,22.6228,22.3016,22.4389,22.1088,22.4017,22.1584,23.0784,0.0029,-0.71,22.0424,22.8708,22.2967,22.2282,22.2447,22.2751,21.9023,22.0265,22.1315,22.2961,22.1281,22.317,22.0472,22.1414,22.1891
80,56:17.5,21.9976,22.0173,22.9324,22.3478,22.1427,22.0792,22.1962,21.9974,22.6135,22.2981,22.4472,22.1118,22.411,22.1619,23.0811,0.0033,-0.7141,22.0389,22.8676,22.2983,22.237,22.245,22.2802,21.9074,22.0326,22.1288,22.3023,22.1288,22.3144,22.0569,22.1335,22.1882
81,56:17.8,21.9964,22.0115,22.9338,22.3503,22.1471,22.0757,22.2009,21.99,22.6103,22.2891,22.4363,22.104,22.4036,22.164,23.08,0.003,-0.7163,22.0454,22.8637,22.2988,22.2423,22.2408,22.2821,21.9116,22.0254,22.1288,22.3062,22.1371,22.3225,22.052,22.1298,22.1833
82,56:18.2,21.9907,22.0066,22.9215,22.3547,22.1402,22.0836,22.203,21.9962,22.6126,22.2947,22.4373,22.1074,22.4022,22.1721,23.0735,0.0027,-0.7194,22.0435,22.8613,22.3055,22.2363,22.2517,22.283,21.9079,22.036,22.1285,22.2977,22.1274,22.313,22.0516,22.1293,22.1847
83,56:18.5,21.9937,22.0173,22.9109,22.3637,22.14,22.0789,22.2004,21.9784,22.6082,22.2956,22.4324,22.1079,22.4017,22.1665,23.0677,0.0026,-0.722,22.0396,22.863,22.3039,22.2428,22.2457,22.2846,21.8956,22.0215,22.144,22.3032,22.1331,22.3174,22.0567,22.1478,22.1884
84,56:18.8,21.992,22.0177,22.9199,22.376,22.1407,22.0831,22.2036,21.9856,22.6117,22.2903,22.4414,22.1019,22.398,22.167,23.0717,0.0034,-0.724,22.0468,22.8498,22.3073,22.2465,22.2514,22.2825,21.9028,22.0328,22.1221,22.303,22.138,22.3193,22.0483,22.1317,22.1836
85,56:19.2,21.9948,22.0205,22.9137,22.3831,22.1499,22.0826,22.2004,21.9812,22.6112,22.2963,22.431,22.1047,22.4045,22.1716,23.0645,0.0029,-0.7274,22.0424,22.8447,22.2997,22.2449,22.2438,22.2841,21.9065,22.0235,22.132,22.2998,22.1262,22.3073,22.0585,22.1284,22.1852
86,56:19.5,21.9941,22.023,22.9158,22.3908,22.1515,22.0713,22.2016,21.9761,22.6031,22.2882,22.4282,22.1021,22.4054,22.173,23.0608,0.0033,-0.7319,22.0484,22.835,22.3009,22.2504,22.2424,22.2913,21.9021,22.0335,22.129,22.3016,22.1327,22.3128,22.0539,22.1326,22.1861
87,56:19.8,21.9976,22.0353,22.9116,22.3894,22.1494,22.0817,22.2013,21.9738,22.6103,22.2956,22.4303,22.1072,22.4054,22.1753,23.0613,0.0028,-0.7348,22.0535,22.841,22.3045,22.2416,22.245,22.2807,21.8875,22.0282,22.1355,22.3028,22.1165,22.3119,22.0594,22.1326,22.1833
88,56:20.2,21.9918,22.0358,22.916,22.391,22.1571,22.0787,22.2094,21.9676,22.6091,22.2963,22.4252,22.1091,22.3943,22.1802,23.0631,0.0022,-0.7394,22.0539,22.8366,22.3096,22.2483,22.2489,22.2915,21.8989,22.0316,22.1355,22.2894,22.1186,22.3123,22.0569,22.1282,22.1789
89,56:20.5,21.9872,22.0353,22.913,22.3947,22.1599,22.084,22.202,21.9726,22.605,22.2981,22.4271,22.0954,22.4017,22.1836,23.0631,0.0023,-0.7429,22.0572,22.8255,22.3143,22.249,22.242,22.2883,21.8952,22.0295,22.1339,22.2963,22.1313,22.3114,22.0601,22.1314,22.1718
90,56:20.8,21.989,22.0395,22.9153,22.4019,22.1659,22.0863,22.1995,21.956,22.5989,22.2875,22.4345,22.1054,22.4001,22.1954,23.0633,0.0024,-0.7456,22.0472,22.8359,22.3115,22.2516,22.2387,22.2888,21.8769,22.0351,22.1315,22.2963,22.1325,22.3079,22.059,22.1363,22.1734
91,56:21.2,21.93,21.9876,22.8438,22.34,22.1626,22.0896,22.2127,21.9611,22.6086,22.2903,22.4319,22.1067,22.401,22.1889,23.0654,0.0018,-0.7482,22.0544,22.8459,22.3106,22.1895,22.1743,22.2206,21.8164,22.0393,22.1329,22.2924,22.1274,22.3061,22.053,22.1245,22.1685
92,56:21.5,21.9245,21.9781,22.8345,22.3442,22.1654,22.09,22.2076,21.9602,22.6017,22.2954,22.4262,22.1021,22.4015,22.1933,23.0689,0.0022,-0.75,22.0479,22.8281,22.3117,22.1932,22.1803,22.2308,21.8196,22.0376,22.1315,22.2944,22.1246,22.3105,22.0557,22.1305,22.1678
93,56:21.8,21.9286,21.9779,22.8355,22.3511,22.1698,22.0856,22.2131,21.9571,22.5992,22.2907,22.428,22.1088,22.4034,22.2047,23.0717,0.0023,-0.751,22.0484,22.8334,22.3175,22.1987,22.1775,22.2324,21.808,22.0337,22.1334,22.306,22.1304,22.3061,22.0638,22.1226,22.1674
94,56:22.2,21.9242,21.9827,22.8292,22.3467,22.1659,22.0898,22.2043,21.9423,22.6045,22.303,22.4287,22.1014,22.408,22.2088,23.0707,0.0019,-0.7533,22.0525,22.8366,22.3198,22.1888,22.1708,22.2326,21.811,22.0372,22.1306,22.3037,22.12,22.3121,22.0654,22.1372,22.1637
95,56:22.5,21.9249,21.9756,22.8177,22.3433,22.1693,22.0923,22.2041,21.9419,22.5918,22.284,22.4273,22.0959,22.3987,22.2017,23.07,0.0023,-0.7568,22.0572,22.8348,22.3212,22.1985,22.1752,22.2287,21.8087,22.0312,22.1364,22.3032,22.1271,22.2973,22.0613,22.1326,22.1426
96,56:22.8,21.9265,21.9843,22.8096,22.3474,22.1645,22.0826,22.1986,21.9366,22.6026,22.29,22.4225,22.104,22.3978,22.2037,23.0765,0.0026,-0.7585,22.0486,22.8371,22.3233,22.1994,22.1759,22.2347,21.7993,22.0349,22.1387,22.297,22.1285,22.3116,22.0638,22.128,22.1223
97,56:23.2,21.9242,21.986,22.8008,22.3379,22.1774,22.0958,22.2057,21.9444,22.595,22.2981,22.4273,22.0961,22.3946,22.2114,23.0904,0.0025,-0.7627,22.0507,22.8299,22.3267,22.198,22.1715,22.2303,21.8046,22.0404,22.1339,22.2972,22.1248,22.3079,22.0548,22.1328,22.1174
98,56:23.5,21.9219,21.9848,22.7936,22.3419,22.1871,22.0926,22.2062,21.9414,22.5989,22.2905,22.4282,22.1019,22.3978,22.2072,23.0934,0.002,-0.7669,22.0449,22.8285,22.324,22.2066,22.1761,22.231,21.7956,22.0342,22.1308,22.2972,22.1267,22.3052,22.0705,22.1291,22.1257
99,56:23.8,21.9272,21.9873,22.7883,22.3336,22.1883,22.084,22.2127,21.9373,22.5888,22.2898,22.4252,22.1067,22.3902,22.2144,23.0968,0.0019,-0.7703,22.0421,22.8318,22.3221,22.1996,22.1757,22.2329,21.7965,22.0367,22.1369,22.2975,22.1345,22.313,22.065,22.1275,22.123
100,56:24.2,21.9247,22.001,22.774,22.3368,22.192,22.0916,22.2138,21.9363,22.5936,22.2896,22.4213,22.1033,22.3973,22.2139,23.1169,0.001,-0.7731,22.0447,22.8336,22.3251,22.1948,22.1699,22.2264,21.7919,22.0275,22.1357,22.2954,22.1313,22.3091,22.0719,22.1305,22.1216
101,56:24.5,21.9293,22.0019,22.764,22.3301,22.1811,22.096,22.2131,21.9308,22.5976,22.2907,22.4245,22.1037,22.3973,22.2095,23.1001,0.0005,-0.776,22.0447,22.8334,22.3316,22.2006,22.1708,22.2285,21.7879,22.0441,22.1258,22.3005,22.126,22.3107,22.0696,22.1273,22.1341
102,56:24.8,21.9252,21.9961,22.7553,22.3252,22.186,22.093,22.2085,21.9305,22.5906,22.2917,22.4245,22.0977,22.3943,22.2084,23.1126,0.0007,-0.7778,22.0394,22.8315,22.3316,22.2045,22.1694,22.2347,21.7944,22.0344,22.1327,22.2961,22.1255,22.3086,22.0719,22.1314,22.1271
103,56:25.2,21.9175,22.0089,22.7615,22.3195,22.1844,22.0919,22.2097,21.934,22.5872,22.2891,22.4225,22.0996,22.3966,22.2181,23.1211,0.0019,-0.7797,22.0382,22.8292,22.3311,22.2049,22.1618,22.2301,21.7962,22.0383,22.1332,22.2993,22.1329,22.3068,22.0742,22.1259,22.1264
104,56:25.5,21.9184,22.0123,22.7583,22.3204,22.198,22.0972,22.2023,21.9356,22.5897,22.2889,22.4169,22.0996,22.3957,22.2183,23.101,0.0018,-0.7812,22.0424,22.8348,22.3307,22.2077,22.1678,22.2303,21.7828,22.0388,22.1271,22.2956,22.1281,22.3047,22.0733,22.1199,22.144
105,56:25.8,21.9277,22.0072,22.7606,22.3243,22.1932,22.0981,22.2057,21.9308,22.5781,22.2951,22.4229,22.0998,22.3902,22.2132,23.1017,0.0016,-0.7847,22.0382,22.8438,22.3348,22.2084,22.1657,22.237,21.7907,22.0439,22.1355,22.2954,22.1343,22.3142,22.0715,22.127,22.1361
106,56:26.2,21.9178,22.0019,22.7566,22.3118,22.1992,22.0965,22.2131,21.9326,22.5853,22.2907,22.4215,22.0996,22.3946,22.2153,23.0925,0.0023,-0.7846,22.0461,22.8463,22.3378,22.2098,22.1613,22.2222,21.7863,22.0455,22.1352,22.3076,22.1204,22.3038,22.0763,22.1335,22.1479
107,56:26.5,21.9221,21.9924,22.7613,22.3213,22.2059,22.0997,22.2145,21.9278,22.5865,22.2951,22.4192,22.1031,22.399,22.2204,23.0971,0.0012,-0.7869,22.04,22.8403,22.3307,22.2121,22.1586,22.2213,21.7891,22.0395,22.1281,22.3,22.1271,22.2994,22.0705,22.1243,22.1456
108,56:26.8,21.9187,21.989,22.7636,22.3176,22.2082,22.1027,22.2108,21.9278,22.5767,22.2884,22.4134,22.1035,22.3927,22.2225,23.0774,0.0015,-0.7881,22.0447,22.844,22.3413,22.2133,22.1579,22.2299,21.7886,22.0402,22.1209,22.2975,22.1274,22.3082,22.0742,22.1261,22.1489
109,56:27.2,21.9173,21.9779,22.7631,22.3181,22.2075,22.0997,22.2057,21.9312,22.5749,22.2856,22.4123,22.0984,22.3879,22.2091,23.0807,0.0018,-0.7911,22.044,22.8438,22.3321,22.2177,22.1454,22.2135,21.7863,22.0335,22.1184,22.2998,22.1211,22.3036,22.0742,22.125,22.1489
110,56:27.5,21.9164,21.9864,22.7534,22.3229,22.2077,22.0981,22.2129,21.9222,22.5691,22.293,22.4125,22.0989,22.3893,22.2213,23.0795,0.0013,-0.7927,22.0454,22.8479,22.345,22.2112,22.1502,22.2222,21.7821,22.0367,22.1186,22.3,22.119,22.3063,22.0819,22.1298,22.1456
111,56:27.8,21.909,21.9799,22.755,22.3158,22.2091,22.1048,22.2117,21.9227,22.5668,22.2935,22.4067,22.1014,22.3782,22.219,23.0816,0.0005,-0.7955,22.0449,22.8392,22.3392,22.2163,22.1431,22.231,21.7826,22.0381,22.1251,22.3032,22.1237,22.3077,22.0809,22.1305,22.1454
112,56:28.2,21.9104,21.979,22.759,22.3312,22.2068,22.0926,22.2087,21.9243,22.5592,22.288,22.4074,22.1005,22.3821,22.2072,23.0814,0.0001,-0.7969,22.0475,22.8431,22.3425,22.2144,22.1438,22.2213,21.7861,22.0427,22.1228,22.3018,22.126,22.3116,22.0888,22.1201,22.1412
113,56:28.5,21.9099,21.9765,22.7631,22.3271,22.2091,22.1016,22.2076,21.9222,22.5479,22.2919,22.4012,22.1007,22.3828,22.2114,23.0825,-0.0012,-0.7988,22.0512,22.847,22.3425,22.2177,22.1438,22.2271,21.7759,22.0365,22.117,22.2984,22.1325,22.307,22.0879,22.1236,22.1553
114,56:28.8,21.9152,21.9779,22.765,22.3419,22.2163,22.1,22.2009,21.9257,22.5527,22.2873,22.4014,22.0922,22.3809,22.2155,23.0945,-0.0002,-0.8007,22.0507,22.8447,22.3469,22.2177,22.1389,22.2141,21.7888,22.0365,22.116,22.2988,22.1348,22.3066,22.0879,22.1182,22.1422
115,56:29.2,21.9184,21.9823,22.7696,22.3428,22.2193,22.1092,22.2094,21.9312,22.543,22.2884,22.3989,22.1005,22.3802,22.2206,23.0973,0.0007,-0.8019,22.05,22.8429,22.3418,22.2121,22.1458,22.213,21.7838,22.0333,22.116,22.2938,22.1202,22.3068,22.0821,22.1236,22.1382
116,56:29.5,21.9171,21.9818,22.765,22.344,22.2241,22.1055,22.218,21.925,22.5421,22.2833,22.3917,22.104,22.3883,22.2239,23.1075,0.0007,-0.8033,22.0468,22.8378,22.3455,22.2186,22.1331,22.2139,21.7907,22.0407,22.1151,22.2965,22.1239,22.3022,22.0888,22.1268,22.1336
117,56:29.8,21.9231,21.9857,22.7756,22.3571,22.2285,22.1136,22.2157,21.9324,22.5398,22.2891,22.3961,22.1007,22.3862,22.2206,23.1109,0.0006,-0.8039,22.0606,22.8408,22.3496,22.2082,22.1352,22.2144,21.7925,22.0464,22.1063,22.2988,22.1301,22.301,22.0967,22.1289,22.1345
118,56:30.2,21.9175,21.9834,22.7804,22.3553,22.2179,22.1074,22.2131,21.9218,22.531,22.2956,22.3936,22.1054,22.3793,22.2239,23.1188,0.0006,-0.8049,22.0609,22.8389,22.3478,22.22,22.1354,22.2128,21.7946,22.0478,22.1184,22.3104,22.1294,22.3149,22.0943,22.1296,22.1299
119,56:30.5,21.9171,21.9871,22.7636,22.3599,22.2239,22.1111,22.2124,21.9278,22.5321,22.2856,22.3878,22.1035,22.3798,22.2072,23.1186,0.0007,-0.8055,22.0542,22.8227,22.358,22.2241,22.1336,22.2227,21.7919,22.0418,22.1193,22.2993,22.1225,22.3047,22.0902,22.1219,22.1292
120,56:30.8,21.9187,21.9809,22.7682,22.3645,22.2225,22.1111,22.2161,21.9342,22.5178,22.2859,22.3818,22.1012,22.3745,22.2114,23.119,0.0008,-0.8075,22.0546,22.8255,22.3559,22.2251,22.1209,22.2202,21.7972,22.0379,22.1186,22.3123,22.1288,22.3073,22.1054,22.1275,22.1146
121,56:31.2,21.9803,22.0489,22.836,22.4241,22.2269,22.1203,22.2053,21.9266,22.5217,22.2863,22.3799,22.0975,22.3832,22.2139,23.1223,0.0005,-0.811,22.0588,22.8216,22.36,22.2253,22.1276,22.2035,21.7951,22.0358,22.1154,22.2935,22.126,22.3061,22.0992,22.1256,22.1257
122,56:31.5,21.9763,22.0432,22.8314,22.4289,22.2248,22.1159,22.2066,21.9294,22.5173,22.2833,22.3735,22.0975,22.38,22.2185,23.1273,0.0005,-0.8134,22.0551,22.8237,22.3482,22.2253,22.1169,22.213,21.7939,22.0395,22.1126,22.3032,22.1255,22.2971,22.092,22.1291,22.1128
123,56:31.8,21.9747,22.0402,22.8353,22.4289,22.2271,22.1092,22.2094,21.9245,22.5136,22.2817,22.3721,22.1054,22.371,22.2135,23.131,0.0006,-0.8154,22.0618,22.8285,22.3452,22.2241,22.1155,22.203,21.7962,22.0379,22.1112,22.3023,22.1225,22.3015,22.1027,22.1317,22.1237
124,56:32.2,21.9775,22.0448,22.8319,22.4312,22.2271,22.1132,22.2099,21.9259,22.5206,22.2854,22.3792,22.1044,22.3754,22.2197,23.1368,0.0003,-0.8179,22.0636,22.8255,22.3563,22.2285,22.1153,22.216,21.805,22.0444,22.1167,22.3127,22.1325,22.3047,22.1013,22.1254,22.122
125,56:32.5,21.9786,22.0478,22.8358,22.4241,22.2234,22.1192,22.2108,21.9287,22.5109,22.2845,22.3721,22.1049,22.3768,22.2169,23.1345,-0.0008,-0.8191,22.0581,22.8329,22.3556,22.2288,22.1107,22.2116,21.7976,22.0344,22.12,22.3104,22.1209,22.3049,22.1064,22.1365,22.119
126,56:32.8,21.9842,22.0422,22.8363,22.4303,22.238,22.1203,22.2025,21.9342,22.5136,22.2822,22.3628,22.1056,22.3631,22.2178,23.1426,-0.0016,-0.8182,22.0595,22.8375,22.3531,22.2308,22.1155,22.2114,21.7951,22.0395,22.1209,22.3092,22.1299,22.3047,22.1087,22.1305,22.1172
127,56:33.2,21.9768,22.0499,22.8323,22.4275,22.2359,22.1243,22.2113,21.9359,22.5039,22.2891,22.3663,22.1109,22.3719,22.2174,23.1336,-0.0048,-0.8199,22.0653,22.8336,22.3543,22.2313,22.1086,22.2116,21.7969,22.0388,22.1093,22.3095,22.1183,22.2975,22.0978,22.1321,22.1165
128,56:33.5,21.9761,22.0462,22.8256,22.4218,22.2288,22.1212,22.2129,21.9333,22.5053,22.2803,22.3672,22.1079,22.361,22.2195,23.1437,-0.0032,-0.8198,22.0629,22.8408,22.3552,22.2362,22.1153,22.2135,21.7956,22.0423,22.1165,22.3083,22.1267,22.304,22.1149,22.1377,22.1144
129,56:33.8,21.977,22.0587,22.8303,22.4354,22.2355,22.1164,22.2143,21.9352,22.5097,22.2794,22.3635,22.1067,22.3641,22.2181,23.132,-0.0018,-0.8204,22.0662,22.8433,22.3519,22.2299,22.104,22.2102,21.8004,22.0342,22.116,22.3118,22.1188,22.3026,22.1135,22.1312,22.1061
130,56:34.2,21.9796,22.0591,22.8444,22.4329,22.2338,22.1217,22.2055,21.9421,22.5072,22.278,22.3711,22.1054,22.3613,22.2098,23.137,-0.001,-0.8211,22.0678,22.8549,22.3603,22.2341,22.1044,22.2128,21.8004,22.0409,22.1191,22.3146,22.1318,22.3105,22.1138,22.1395,22.1065
131,56:34.5,21.9726,22.0533,22.8407,22.4319,22.2336,22.1354,22.2103,21.9377,22.5002,22.2745,22.3561,22.1123,22.3578,22.2158,23.1382,-0.0008,-0.8204,22.0611,22.856,22.3593,22.2322,22.0957,22.2148,21.8048,22.0335,22.1123,22.3123,22.1227,22.2987,22.1073,22.1374,22.1003
132,56:34.8,21.9708,22.0538,22.8381,22.4211,22.235,22.1312,22.2053,21.9345,22.4991,22.2773,22.3554,22.1049,22.3465,22.2058,23.1357,-0.0015,-0.8206,22.0646,22.8563,22.3647,22.2334,22.1001,22.2139,21.8073,22.039,22.1121,22.3079,22.126,22.3001,22.1071,22.1358,22.1012
133,56:35.2,21.9712,22.0519,22.8423,22.4169,22.2378,22.1252,22.2085,21.9359,22.4963,22.2662,22.3575,22.1086,22.3439,22.2109,23.1426,-0.0007,-0.8212,22.0599,22.8528,22.3681,22.2253,22.0876,22.2148,21.8016,22.0319,22.1158,22.309,22.1292,22.2931,22.1126,22.1321,22.1012
134,56:35.5,21.9756,22.0607,22.8409,22.4014,22.2366,22.1231,22.2103,21.9426,22.4975,22.2776,22.3591,22.1086,22.3428,22.2144,23.137,-0.0005,-0.8228,22.0537,22.8519,22.3596,22.2306,22.0846,22.2084,21.7935,22.0346,22.1084,22.3081,22.1207,22.2931,22.1119,22.1289,22.0931
135,56:35.8,21.9793,22.0508,22.8474,22.4009,22.2429,22.1321,22.2143,21.9377,22.4868,22.2801,22.3589,22.1146,22.343,22.2047,23.1327,-0.0001,-0.8226,22.0609,22.8641,22.3589,22.2359,22.0964,22.2093,21.8018,22.0356,22.1144,22.312,22.1271,22.301,22.1142,22.1393,22.0989
136,56:36.2,21.9719,22.0531,22.8624,22.3947,22.2392,22.1328,22.2159,21.9382,22.4912,22.2752,22.3568,22.1095,22.3398,22.2065,23.1336,-0.0003,-0.823,22.0662,22.859,22.3603,22.2315,22.0866,22.2063,21.8009,22.0418,22.1137,22.3215,22.1262,22.2908,22.1265,22.1398,22.0971
137,56:36.5,21.9789,22.0404,22.8631,22.3878,22.2376,22.1407,22.2145,21.9384,22.4861,22.2824,22.3531,22.1158,22.3372,22.2111,23.1241,-0.0007,-0.8238,22.0699,22.856,22.3612,22.2281,22.0855,22.2037,21.8006,22.0418,22.1103,22.319,22.1195,22.2973,22.1175,22.1335,22.0966
138,56:36.8,21.9703,22.0381,22.8702,22.3794,22.2406,22.1372,22.2166,21.9456,22.4815,22.2704,22.3547,22.1091,22.3333,22.2091,23.1343,-0.0008,-0.8247,22.0653,22.868,22.3681,22.2322,22.0751,22.1929,21.8073,22.0376,22.1137,22.3153,22.1237,22.2959,22.1179,22.1414,22.1052
139,56:37.2,21.9696,22.0383,22.8892,22.3753,22.2394,22.1349,22.203,21.9421,22.4787,22.2648,22.351,22.1019,22.3356,22.2007,23.1227,-0.0005,-0.8244,22.0616,22.8708,22.3633,22.2334,22.0737,22.2,21.8178,22.0425,22.1188,22.3231,22.1204,22.2841,22.1212,22.1395,22.1012
140,56:37.5,21.9726,22.0318,22.8887,22.3649,22.2373,22.1307,22.2138,21.9414,22.475,22.2639,22.351,22.1125,22.3173,22.2174,23.128,-0.0027,-0.8248,22.0618,22.8685,22.3656,22.235,22.0785,22.2028,21.8083,22.0404,22.1223,22.3245,22.123,22.2876,22.1168,22.1342,22.0996
141,56:37.8,21.9682,22.0367,22.9047,22.3637,22.2345,22.136,22.2087,21.9447,22.4734,22.2674,22.348,22.1056,22.319,22.2165,23.1239,-0.0024,-0.8239,22.0697,22.8727,22.3593,22.2299,22.0725,22.1892,21.8076,22.0365,22.1142,22.3213,22.1281,22.2876,22.1168,22.1444,22.1005
142,56:38.2,21.968,22.0376,22.9074,22.361,22.2491,22.1367,22.209,21.9504,22.4702,22.2628,22.3582,22.1128,22.3215,22.2178,23.1234,-0.0021,-0.8226,22.0697,22.8768,22.3654,22.2315,22.0735,22.1839,21.808,22.0464,22.1137,22.3303,22.1255,22.283,22.1235,22.1467,22.0973
143,56:38.5,21.9659,22.0337,22.9095,22.3616,22.2468,22.1337,22.215,21.9447,22.4669,22.2551,22.3517,22.1049,22.3104,22.2116,23.1216,-0.0019,-0.8222,22.0664,22.8729,22.3633,22.2299,22.0804,22.1737,21.8099,22.0437,22.1165,22.3231,22.122,22.2883,22.1131,22.143,22.0985
144,56:38.8,21.9643,22.0311,22.9065,22.3475,22.2392,22.1344,22.2087,21.9477,22.4651,22.2533,22.3415,22.0961,22.3155,22.2118,23.1211,-0.0014,-0.8206,22.0616,22.8699,22.3667,22.2318,22.0672,22.1711,21.812,22.0351,22.116,22.3245,22.1251,22.282,22.1152,22.143,22.1028
145,56:39.2,21.9685,22.0253,22.9195,22.3566,22.2422,22.127,22.2076,21.9451,22.4662,22.2526,22.3524,22.107,22.3081,22.2118,23.1123,-0.0012,-0.8197,22.0569,22.8692,22.3663,22.2352,22.0658,22.1633,21.8122,22.0349,22.1066,22.328,22.123,22.2818,22.1168,22.1478,22.092
146,56:39.5,21.9622,22.0348,22.9155,22.3559,22.2424,22.1333,22.2094,21.9451,22.4743,22.2477,22.339,22.0982,22.3028,22.2135,23.1093,-0.0011,-0.8207,22.0629,22.871,22.3584,22.2237,22.0607,22.1524,21.8094,22.0367,22.1049,22.3192,22.1172,22.273,22.1161,22.146,22.0874
147,56:39.8,21.965,22.0337,22.9234,22.3584,22.232,22.1326,22.212,21.9447,22.4706,22.2429,22.3353,22.0984,22.3056,22.2077,23.1142,-0.001,-0.8195,22.0574,22.8731,22.3598,22.2325,22.0619,22.1471,21.8117,22.0383,22.1142,22.3243,22.1158,22.2784,22.1198,22.1499,22.0994
148,56:40.2,21.956,22.0247,22.9153,22.36,22.2382,22.1333,22.2101,21.9558,22.4619,22.2484,22.3346,22.1074,22.3028,22.2137,23.1123,-0.0019,-0.8183,22.0606,22.8766,22.3624,22.2329,22.0563,22.1432,21.8085,22.0298,22.1059,22.3169,22.1158,22.2818,22.1189,22.1513,22.0968
149,56:40.5,21.9578,22.0353,22.9225,22.3538,22.2378,22.1432,22.206,21.9451,22.4683,22.2473,22.348,22.0973,22.3081,22.2111,23.1193,-0.0018,-0.8173,22.053,22.871,22.3654,22.2232,22.0506,22.1325,21.809,22.0418,22.0964,22.319,22.1114,22.2726,22.1105,22.1499,22.1019
150,56:40.8,21.9606,22.0223,22.9262,22.3584,22.2376,22.1437,22.2025,21.9433,22.4642,22.2426,22.3358,22.0917,22.3028,22.2063,23.1047,-0.0019,-0.8155,22.0572,22.878,22.3649,22.2306,22.0554,22.1415,21.8166,22.0453,22.1033,22.3199,22.1211,22.2749,22.1112,22.146,22.1024
151,56:41.2,21.8916,21.9559,22.8558,22.3005,22.235,22.1423,22.1967,21.9447,22.4568,22.2412,22.3372,22.097,22.3072,22.2077,23.1072,-0.0019,-0.815,22.0586,22.8764,22.3637,22.2888,22.1192,22.1893,21.8741,22.0353,22.0996,22.3238,22.1181,22.2823,22.1184,22.1522,22.1065
152,56:41.5,21.8962,21.9527,22.8639,22.3005,22.2308,22.1425,22.2131,21.9504,22.4621,22.2392,22.3441,22.0936,22.2968,22.2035,23.1089,-0.0017,-0.8143,22.0625,22.8821,22.3702,22.2971,22.1201,22.1907,21.8806,22.0386,22.1049,22.325,22.1271,22.276,22.1145,22.146,22.1035
153,56:41.8,21.8955,21.9538,22.8643,22.3017,22.2308,22.1374,22.2083,21.9539,22.4623,22.2459,22.3353,22.0926,22.2935,22.2086,23.11,-0.0016,-0.8158,22.0565,22.8727,22.3735,22.2976,22.121,22.1916,21.8861,22.0395,22.1077,22.3224,22.1167,22.273,22.1066,22.1474,22.1056
154,56:42.2,21.899,21.961,22.8757,22.3114,22.2348,22.1407,22.2097,21.9534,22.4711,22.2373,22.3314,22.0885,22.2952,22.2084,23.1047,-0.0025,-0.8164,22.0567,22.8768,22.3711,22.2888,22.1187,22.1787,21.8896,22.0457,22.0999,22.3222,22.1227,22.2788,22.1124,22.1543,22.1035
155,56:42.5,21.896,21.9584,22.868,22.3058,22.2306,22.1548,22.2177,21.9521,22.4651,22.2424,22.3314,22.0906,22.291,22.2176,23.1072,-0.0025,-0.8158,22.059,22.881,22.3695,22.2941,22.1159,22.1794,21.8855,22.0411,22.0943,22.3203,22.1103,22.2728,22.1216,22.1543,22.1077
156,56:42.8,21.8946,21.9557,22.8676,22.3033,22.2283,22.1441,22.2039,21.9521,22.4787,22.2445,22.3353,22.0894,22.2919,22.2102,23.1149,-0.0021,-0.8158,22.0597,22.8787,22.3679,22.2997,22.1222,22.1736,21.8947,22.0376,22.1052,22.3227,22.1223,22.2786,22.1177,22.1606,22.1181
157,56:43.2,21.8976,21.9515,22.8708,22.3093,22.2232,22.1404,22.2053,21.9516,22.4693,22.2419,22.336,22.0836,22.2924,22.2116,23.1015,-0.002,-0.8136,22.0609,22.8803,22.3681,22.2883,22.1236,22.1785,21.8827,22.0386,22.1012,22.312,22.12,22.277,22.12,22.1571,22.1146
