Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  3409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
869,54:52.5,21.1251,21.3261,22.1204,21.7064,21.528,21.5386,21.5165,21.3832,21.7436,21.704,21.6799,21.5531,21.6457,21.5086,22.3473,0.001,-0.8028,21.3346,22.1001,21.745,21.5316,21.4933,21.4635,21.2928,21.3966,21.4911,21.6046,21.5701,21.5493,21.4872,21.4037,21.3788
870,54:52.9,21.1253,21.3233,22.1137,21.7038,21.5183,21.5361,21.503,21.3804,21.7442,21.697,21.6744,21.5475,21.658,21.5074,22.3595,0.001,-0.8054,21.3304,22.1006,21.7473,21.5286,21.494,21.4698,21.2872,21.3968,21.4892,21.6173,21.5678,21.5574,21.4858,21.3986,21.3728
871,54:53.2,21.1284,21.3206,22.1107,21.708,21.521,21.5411,21.5054,21.3797,21.7398,21.701,21.6707,21.557,21.6462,21.5076,22.3549,0.0006,-0.8103,21.3394,22.1096,21.7549,21.5351,21.4956,21.4702,21.2925,21.3941,21.4927,21.6109,21.5678,21.5574,21.4858,21.4027,21.3721
872,54:53.5,21.1242,21.3196,22.1119,21.7041,21.5305,21.537,21.5019,21.3772,21.7454,21.6957,21.6686,21.5526,21.6582,21.5157,22.3496,-0.0009,-0.8136,21.3309,22.1038,21.7524,21.5346,21.4935,21.4663,21.2851,21.3874,21.4869,21.6007,21.5689,21.5553,21.4911,21.3986,21.3719
873,54:53.9,21.1281,21.324,22.1227,21.7071,21.5266,21.5344,21.5128,21.3825,21.7403,21.7037,21.673,21.5501,21.6543,21.5092,22.3533,-0.0001,-0.817,21.3311,22.1006,21.736,21.5335,21.491,21.463,21.2851,21.3985,21.4911,21.597,21.5766,21.547,21.493,21.3976,21.371
874,54:54.2,21.1267,21.3236,22.1093,21.7082,21.5199,21.5402,21.5109,21.3883,21.7429,21.7,21.6626,21.5505,21.6504,21.5081,22.3545,0,-0.8217,21.3316,22.0953,21.7464,21.527,21.4886,21.4559,21.2805,21.3901,21.4881,21.6002,21.5664,21.5444,21.4907,21.4013,21.3733
875,54:54.5,21.127,21.321,22.1146,21.7082,21.5208,21.5328,21.5051,21.3853,21.7352,21.6933,21.672,21.5466,21.6518,21.5123,22.3498,0.0001,-0.825,21.335,22.1043,21.7466,21.5328,21.4954,21.4654,21.2886,21.3996,21.4892,21.6016,21.5687,21.5514,21.4942,21.4053,21.3747
876,54:54.9,21.1265,21.3333,22.1128,21.7119,21.5231,21.5365,21.506,21.3821,21.7343,21.6945,21.6716,21.5496,21.6541,21.5148,22.3549,0.0003,-0.8279,21.3357,22.108,21.7487,21.527,21.5021,21.4649,21.2934,21.3945,21.4901,21.6062,21.5735,21.5537,21.4863,21.3986,21.3798
877,54:55.2,21.1244,21.3294,22.11,21.711,21.525,21.5314,21.5091,21.3897,21.7505,21.7003,21.6748,21.5466,21.6606,21.5113,22.3524,-0.0001,-0.8306,21.3367,22.1073,21.7496,21.5425,21.4967,21.4674,21.2895,21.3948,21.4894,21.6035,21.5759,21.549,21.4923,21.403,21.3839
878,54:55.5,21.1311,21.3217,22.1165,21.711,21.5176,21.5317,21.5084,21.3804,21.7438,21.6963,21.6711,21.5535,21.6543,21.5069,22.3542,-0.0001,-0.8324,21.3369,22.1027,21.7487,21.5342,21.488,21.4582,21.2953,21.4031,21.4938,21.6046,21.5689,21.5567,21.49,21.3979,21.3714
879,54:55.9,21.1244,21.3217,22.1135,21.7052,21.5257,21.5398,21.5049,21.3858,21.7463,21.6961,21.6667,21.5505,21.6483,21.5104,22.351,0.0001,-0.8354,21.3394,22.1013,21.7498,21.5339,21.4949,21.4684,21.286,21.3968,21.4841,21.6053,21.5742,21.553,21.4879,21.4055,21.3821
880,54:56.2,21.1284,21.3201,22.1172,21.7075,21.5194,21.5293,21.5054,21.3767,21.7461,21.6926,21.6658,21.5584,21.6467,21.5095,22.3413,-0.0001,-0.8386,21.3306,22.1008,21.7404,21.5319,21.4845,21.4628,21.2895,21.3867,21.4918,21.5974,21.5735,21.5486,21.4824,21.4044,21.3677
881,54:56.5,21.1242,21.3301,22.1169,21.7052,21.5296,21.5344,21.503,21.3874,21.7449,21.6954,21.6707,21.5582,21.6462,21.5099,22.3531,-0.0007,-0.8407,21.3327,22.1013,21.7501,21.5353,21.4917,21.4624,21.287,21.3957,21.4802,21.5993,21.5724,21.546,21.4914,21.399,21.3772
882,54:56.9,21.1272,21.3178,22.1156,21.7089,21.5305,21.5254,21.507,21.379,21.7463,21.6938,21.6727,21.5526,21.6506,21.5099,22.3519,-0.0004,-0.8426,21.3394,22.1001,21.7436,21.5293,21.487,21.4661,21.2856,21.3959,21.4881,21.6044,21.568,21.55,21.4928,21.3963,21.3768
883,54:57.2,21.1281,21.3208,22.1128,21.7078,21.5259,21.5344,21.5047,21.3772,21.7357,21.701,21.6619,21.5538,21.6504,21.5127,22.3413,-0.0005,-0.8448,21.3297,22.1036,21.7452,21.54,21.4919,21.4577,21.29,21.3952,21.4911,21.6055,21.5687,21.5532,21.4872,21.403,21.3744
884,54:57.5,21.1337,21.3224,22.116,21.7041,21.524,21.5351,21.5081,21.3869,21.7456,21.6982,21.673,21.5491,21.6476,21.5136,22.3563,-0.001,-0.8469,21.3357,22.102,21.7424,21.5346,21.4937,21.4698,21.2918,21.3971,21.4908,21.6018,21.577,21.553,21.4923,21.4055,21.3749
885,54:57.9,21.1321,21.3222,22.1079,21.7145,21.5206,21.5356,21.5035,21.3834,21.7394,21.7012,21.6674,21.5471,21.6562,21.5139,22.3461,-0.0005,-0.849,21.3325,22.1089,21.745,21.5286,21.4891,21.4672,21.2844,21.3996,21.4989,21.612,21.5761,21.5548,21.4928,21.4023,21.3802
886,54:58.2,21.1191,21.3287,22.1084,21.7004,21.5206,21.5314,21.4961,21.3869,21.7405,21.6959,21.669,21.5431,21.6476,21.5016,22.3508,-0.0006,-0.8517,21.3336,22.099,21.7508,21.5326,21.4947,21.4695,21.2946,21.4098,21.4869,21.6074,21.5742,21.5569,21.493,21.4037,21.3698
887,54:58.5,21.124,21.3176,22.1156,21.7082,21.5224,21.5275,21.5005,21.3719,21.7387,21.7031,21.666,21.5531,21.6529,21.5099,22.3515,-0.0003,-0.8521,21.3373,22.1068,21.7489,21.5386,21.4914,21.467,21.2918,21.3973,21.4807,21.5995,21.5731,21.5546,21.4874,21.4078,21.3659
888,54:58.9,21.1251,21.3266,22.1211,21.7048,21.5148,21.527,21.5102,21.3823,21.7461,21.6903,21.6644,21.5602,21.6488,21.5088,22.3521,-0.0006,-0.8536,21.3357,22.1089,21.7482,21.5416,21.494,21.4693,21.2907,21.3998,21.485,21.6088,21.574,21.5548,21.4909,21.4041,21.374
889,54:59.2,21.1226,21.3271,22.1093,21.7027,21.5199,21.5293,21.5054,21.3814,21.7394,21.6926,21.6649,21.5505,21.6545,21.5157,22.3489,-0.0004,-0.8544,21.3417,22.1008,21.7498,21.5321,21.4954,21.4589,21.2932,21.3929,21.4846,21.6065,21.5668,21.5488,21.4946,21.403,21.3768
890,54:59.5,21.1272,21.3217,22.1033,21.7015,21.5238,21.5314,21.5044,21.3839,21.7521,21.6989,21.6683,21.5538,21.6469,21.5111,22.3519,-0.0001,-0.8559,21.332,22.1064,21.7475,21.5277,21.484,21.464,21.283,21.4022,21.4841,21.6102,21.5756,21.5474,21.4918,21.396,21.3733
891,54:59.9,21.1314,21.3238,22.1077,21.7041,21.5259,21.5298,21.5049,21.3858,21.7461,21.6945,21.6739,21.5452,21.658,21.5113,22.3484,-0.0004,-0.8593,21.3332,22.0987,21.7526,21.5279,21.4912,21.4587,21.287,21.3982,21.4906,21.6016,21.568,21.5435,21.4914,21.4004,21.3721
892,55:00.2,21.1293,21.3173,22.1112,21.7018,21.5199,21.5333,21.501,21.376,21.7352,21.692,21.6616,21.5501,21.649,21.5044,22.3473,-0.0006,-0.8609,21.3353,22.1024,21.7383,21.5323,21.4919,21.4672,21.2909,21.4001,21.4962,21.6109,21.5685,21.5477,21.4921,21.4027,21.3749
893,55:00.5,21.1242,21.3224,22.1086,21.7082,21.5273,21.5351,21.5026,21.3823,21.7461,21.6968,21.6776,21.5554,21.6513,21.513,22.3538,-0.0007,-0.8627,21.3367,22.1001,21.748,21.521,21.4859,21.4642,21.2891,21.3943,21.4837,21.6007,21.5698,21.5474,21.4921,21.4011,21.37
894,55:00.9,21.123,21.3247,22.1079,21.702,21.519,21.5275,21.506,21.3765,21.7355,21.6954,21.6642,21.5517,21.6545,21.5097,22.3471,-0.0002,-0.8627,21.3292,22.1013,21.7415,21.5277,21.4868,21.4529,21.2842,21.3915,21.4906,21.5974,21.5675,21.5444,21.483,21.3963,21.3719
895,55:01.2,21.1321,21.3206,22.1107,21.7057,21.5199,21.53,21.5123,21.3797,21.753,21.697,21.6695,21.5542,21.6504,21.5079,22.3459,-0.0048,-0.8635,21.3251,22.0966,21.7468,21.5376,21.4826,21.4598,21.2877,21.3871,21.4823,21.6005,21.5599,21.5465,21.4905,21.3942,21.3645
896,55:01.5,21.1265,21.3233,22.1102,21.7055,21.5222,21.5319,21.5084,21.3821,21.7452,21.6945,21.6686,21.5517,21.6492,21.513,22.3508,-0.004,-0.865,21.3299,22.1057,21.7508,21.5231,21.4875,21.4674,21.2886,21.3957,21.489,21.5993,21.5703,21.537,21.4895,21.3949,21.3643
897,55:01.9,21.1314,21.3326,22.1146,21.7034,21.5231,21.5354,21.5033,21.3816,21.7468,21.6987,21.6676,21.5538,21.6587,21.509,22.3515,-0.0024,-0.8657,21.3246,22.1006,21.7367,21.5374,21.4819,21.463,21.287,21.401,21.4911,21.6018,21.5687,21.549,21.4928,21.3981,21.3751
898,55:02.2,21.1295,21.3157,22.1095,21.7041,21.5236,21.5282,21.506,21.3809,21.7436,21.6989,21.6781,21.5519,21.6513,21.5113,22.3494,-0.0012,-0.868,21.3311,22.1089,21.7473,21.5353,21.4961,21.4658,21.2897,21.392,21.4857,21.6025,21.5691,21.5465,21.4891,21.3979,21.3768
899,55:02.5,21.1272,21.3317,22.1195,21.7045,21.5301,21.5425,21.5067,21.3841,21.747,21.6903,21.6825,21.5612,21.655,21.5167,22.3517,-0.0009,-0.8671,21.3225,22.1003,21.7406,21.5268,21.488,21.4654,21.2812,21.3934,21.492,21.5995,21.5735,21.5477,21.4861,21.4048,21.3638
900,55:02.9,21.1247,21.3321,22.1109,21.705,21.5196,21.5324,21.5111,21.3749,21.7445,21.6963,21.6716,21.5471,21.6559,21.5162,22.3487,-0.0003,-0.868,21.3283,22.1082,21.7424,21.5344,21.4893,21.4626,21.2782,21.4022,21.4871,21.5998,21.5689,21.5481,21.4935,21.3983,21.3633
901,55:03.2,21.1263,21.3305,22.1114,21.7069,21.5245,21.5326,21.5005,21.3758,21.7426,21.6998,21.6667,21.5554,21.655,21.5132,22.351,-0.0005,-0.8674,21.3334,22.105,21.7397,21.5268,21.4873,21.4568,21.2881,21.3931,21.4837,21.6014,21.5712,21.55,21.4861,21.3949,21.3596
902,55:03.5,21.1286,21.3314,22.1088,21.7057,21.5231,21.5312,21.5051,21.3846,21.744,21.6945,21.672,21.5477,21.6566,21.5136,22.3554,-0.001,-0.8674,21.3299,22.101,21.7445,21.5319,21.4907,21.4561,21.284,21.3954,21.4881,21.5993,21.5657,21.546,21.4932,21.3986,21.361
903,55:03.9,21.1267,21.3254,22.1084,21.7001,21.5261,21.5337,21.5012,21.3816,21.7403,21.6945,21.6734,21.5528,21.6575,21.515,22.3473,-0.0009,-0.8671,21.3244,22.0946,21.742,21.5312,21.4845,21.4607,21.2826,21.3904,21.4839,21.5988,21.5647,21.5467,21.4939,21.3979,21.3728
904,55:04.2,21.1272,21.3233,22.1123,21.7031,21.5231,21.5303,21.507,21.3825,21.7505,21.6963,21.6681,21.5535,21.6513,21.5065,22.3579,-0.0008,-0.8688,21.3297,22.1043,21.7293,21.5293,21.4873,21.4563,21.29,21.3929,21.4818,21.6023,21.5731,21.5458,21.4877,21.396,21.3703
905,55:04.5,21.1265,21.3291,22.1088,21.7159,21.518,21.5333,21.5072,21.3869,21.7479,21.6943,21.6751,21.5531,21.6508,21.5099,22.3542,-0.0008,-0.8681,21.3188,22.0904,21.738,21.5332,21.4868,21.4589,21.2791,21.3941,21.4887,21.6002,21.571,21.5428,21.4851,21.3981,21.3705
906,55:04.9,21.1328,21.3243,22.1146,21.7011,21.5213,21.5298,21.5035,21.3821,21.7382,21.6945,21.669,21.5545,21.6559,21.5044,22.3515,-0.0015,-0.8686,21.3128,22.1036,21.7427,21.5298,21.4836,21.4587,21.2842,21.3938,21.4834,21.5988,21.5703,21.5474,21.4893,21.3981,21.3724
907,55:05.2,21.1244,21.3291,22.1095,21.7085,21.5271,21.537,21.5174,21.3864,21.7484,21.7035,21.6727,21.5468,21.6485,21.5155,22.3563,-0.001,-0.8699,21.3255,22.0996,21.7461,21.5288,21.4863,21.4587,21.2895,21.388,21.4707,21.5991,21.5745,21.5458,21.49,21.4071,21.3728
908,55:05.5,21.1302,21.3164,22.1183,21.7008,21.5268,21.5377,21.5095,21.3809,21.7475,21.7061,21.6716,21.5595,21.6564,21.5132,22.3542,-0.0008,-0.8684,21.3214,22.099,21.7429,21.5263,21.4824,21.4651,21.2844,21.3943,21.4827,21.6023,21.5606,21.5488,21.4953,21.3935,21.3726
909,55:05.9,21.1216,21.3194,22.1086,21.7048,21.5187,21.5344,21.5028,21.3788,21.7334,21.6961,21.6681,21.5466,21.6481,21.5055,22.3575,-0.0012,-0.8686,21.3237,22.1031,21.7387,21.5326,21.4882,21.47,21.283,21.3978,21.483,21.6007,21.5673,21.5402,21.4856,21.3949,21.3677
910,55:06.2,21.1253,21.3224,22.1179,21.7071,21.5217,21.5287,21.5042,21.3763,21.7387,21.6896,21.6681,21.5542,21.6626,21.5081,22.3431,-0.0005,-0.8678,21.32,22.1029,21.7413,21.5254,21.4838,21.4654,21.2937,21.3954,21.4894,21.606,21.5712,21.5405,21.4867,21.406,21.371
911,55:06.5,21.1249,21.3254,22.1107,21.7099,21.5217,21.5215,21.5021,21.3827,21.7405,21.6943,21.6746,21.5535,21.6548,21.5088,22.3487,0,-0.867,21.3151,22.1066,21.754,21.5321,21.487,21.4499,21.2791,21.3899,21.4809,21.5974,21.5715,21.5527,21.4865,21.4081,21.3747
912,55:06.9,21.13,21.325,22.1054,21.7057,21.5187,21.528,21.5081,21.3809,21.7387,21.697,21.6716,21.5508,21.655,21.5155,22.3524,0.0005,-0.8671,21.3177,22.0978,21.7424,21.5251,21.4923,21.4633,21.2812,21.3985,21.4707,21.5993,21.571,21.5437,21.4886,21.3979,21.3689
913,55:07.2,21.1228,21.3266,22.1132,21.7099,21.525,21.5319,21.5077,21.3763,21.7429,21.6975,21.6681,21.5464,21.664,21.5095,22.3494,-0.0001,-0.8651,21.3221,22.0971,21.7475,21.527,21.4886,21.458,21.2837,21.3934,21.4841,21.6007,21.5622,21.5449,21.4911,21.4076,21.3666
914,55:07.5,21.1297,21.3236,22.116,21.7075,21.5238,21.5344,21.5118,21.3816,21.7422,21.7014,21.6702,21.5563,21.6557,21.5148,22.3558,0.0001,-0.8627,21.3237,22.1064,21.739,21.5369,21.4845,21.4635,21.2932,21.3996,21.4848,21.6018,21.5583,21.543,21.4824,21.4025,21.3689
915,55:07.9,21.1288,21.331,22.1156,21.7129,21.5257,21.5317,21.5095,21.3867,21.7447,21.7031,21.6751,21.5579,21.6575,21.5083,22.3533,0.0003,-0.8611,21.3207,22.1089,21.7367,21.5233,21.4898,21.4779,21.2856,21.3971,21.4925,21.5998,21.5606,21.5493,21.496,21.4053,21.3809
916,55:08.2,21.126,21.334,22.1107,21.7094,21.5238,21.5319,21.507,21.3876,21.7422,21.698,21.6681,21.5515,21.6622,21.5199,22.3607,0.0006,-0.8589,21.3249,22.1068,21.7413,21.5321,21.4843,21.467,21.2904,21.388,21.4911,21.6067,21.5701,21.543,21.4965,21.4055,21.3737
917,55:08.5,21.1295,21.3361,22.1105,21.7126,21.5273,21.5317,21.5067,21.3878,21.7466,21.6994,21.6741,21.5626,21.6566,21.5143,22.351,0.0003,-0.8559,21.3195,22.101,21.7459,21.5261,21.4838,21.4679,21.2874,21.3961,21.4816,21.5947,21.5657,21.5527,21.4902,21.4011,21.3638
918,55:08.9,21.1318,21.3287,22.1137,21.7115,21.5271,21.533,21.5204,21.3943,21.7521,21.6973,21.6769,21.5487,21.6529,21.5095,22.3487,0.0008,-0.8539,21.3302,22.1008,21.7482,21.5307,21.4886,21.461,21.2807,21.389,21.4925,21.6042,21.5627,21.55,21.4958,21.4051,21.3693
919,55:09.2,21.1332,21.325,22.1142,21.7041,21.5215,21.5324,21.5049,21.3814,21.741,21.6989,21.6744,21.5572,21.6548,21.5065,22.3538,0.0013,-0.8505,21.3255,22.1094,21.7475,21.5393,21.4981,21.4635,21.2918,21.3948,21.4804,21.5998,21.5687,21.5467,21.4944,21.4018,21.3825
920,55:09.5,21.1325,21.3282,22.1153,21.7069,21.5187,21.5289,21.5077,21.3853,21.7415,21.7028,21.6751,21.5498,21.649,21.5062,22.3494,0.0022,-0.8483,21.3137,22.0996,21.7443,21.5316,21.484,21.4633,21.2893,21.3943,21.4894,21.597,21.5759,21.5544,21.4895,21.3983,21.3696
921,55:09.9,21.1321,21.3176,22.1072,21.7041,21.5277,21.5291,21.5049,21.3832,21.741,21.697,21.6713,21.5457,21.6548,21.5072,22.3496,0.0023,-0.8432,21.3198,22.098,21.7378,21.5358,21.4833,21.4621,21.2893,21.3917,21.4864,21.597,21.5601,21.5433,21.4923,21.4067,21.3668
922,55:10.2,21.1339,21.3243,22.1169,21.7108,21.5287,21.5254,21.5042,21.38,21.7422,21.6996,21.6707,21.5452,21.6594,21.5081,22.3447,0.0021,-0.8374,21.3198,22.1161,21.7399,21.5293,21.4819,21.4621,21.2833,21.3996,21.4913,21.5981,21.5641,21.5442,21.4918,21.4025,21.3735
923,55:10.5,21.1191,21.3233,22.1051,21.7075,21.5238,21.5347,21.5102,21.3811,21.7415,21.6989,21.6672,21.5424,21.6569,21.5035,22.3591,0.0024,-0.8329,21.3251,22.1114,21.7452,21.5295,21.4923,21.4668,21.2872,21.3899,21.4783,21.6014,21.568,21.5483,21.4886,21.3995,21.3733
924,55:10.9,21.1279,21.3284,22.1114,21.7106,21.5201,21.5354,21.5014,21.3825,21.7438,21.6989,21.6711,21.5526,21.6536,21.5118,22.3558,0.0013,-0.8292,21.3211,22.1027,21.7491,21.521,21.4849,21.4637,21.283,21.4042,21.4874,21.6025,21.5694,21.552,21.49,21.4051,21.3703
925,55:11.2,21.1314,21.3289,22.1114,21.7089,21.5291,21.5386,21.5095,21.3807,21.7355,21.6908,21.6686,21.5508,21.6645,21.5143,22.357,0.0022,-0.8247,21.3186,22.1031,21.7357,21.5284,21.4889,21.47,21.2888,21.398,21.4809,21.5977,21.562,21.5516,21.4999,21.4018,21.3654
926,55:11.5,21.1304,21.328,22.1144,21.7052,21.5266,21.5314,21.5114,21.389,21.744,21.7012,21.6744,21.5542,21.6684,21.4991,22.3498,0.0032,-0.819,21.3211,22.1054,21.738,21.5321,21.4912,21.4654,21.2886,21.3985,21.4818,21.6,21.571,21.5453,21.4909,21.3986,21.3786
927,55:11.9,21.126,21.3215,22.1146,21.7089,21.5243,21.5342,21.5123,21.38,21.738,21.7012,21.6755,21.5508,21.6601,21.5095,22.3487,0.0038,-0.815,21.3218,22.0971,21.7406,21.5372,21.4935,21.4661,21.2849,21.3978,21.482,21.6002,21.5652,21.5428,21.4879,21.3988,21.3654
928,55:12.2,21.126,21.3303,22.1146,21.7108,21.5294,21.5303,21.5111,21.3807,21.7424,21.701,21.6737,21.5526,21.6513,21.503,22.3568,0.0041,-0.8088,21.3276,22.1047,21.742,21.543,21.4981,21.4626,21.2904,21.4038,21.4807,21.6037,21.5724,21.5511,21.4935,21.4034,21.3705
929,55:12.5,21.1216,21.3271,22.1209,21.7038,21.5185,21.5275,21.5172,21.383,21.7401,21.6989,21.6748,21.5503,21.6582,21.5113,22.3454,0.0043,-0.8038,21.3207,22.1008,21.7401,21.5298,21.4866,21.4561,21.2821,21.3927,21.4885,21.5949,21.5647,21.5477,21.4865,21.4007,21.371
930,55:12.9,21.127,21.3206,22.1102,21.7066,21.5259,21.5277,21.5116,21.3772,21.7371,21.6926,21.6674,21.5489,21.6624,21.5123,22.3561,0.0054,-0.7977,21.326,22.1001,21.7464,21.5356,21.49,21.4688,21.2914,21.4005,21.4906,21.6005,21.5761,21.549,21.4992,21.4051,21.3768
931,55:13.2,21.1263,21.3227,22.1093,21.7092,21.5227,21.533,21.5016,21.3841,21.732,21.6908,21.6658,21.5461,21.6552,21.5116,22.354,0.006,-0.7919,21.3221,22.1066,21.7468,21.5309,21.491,21.461,21.293,21.4001,21.4906,21.6039,21.5731,21.547,21.4872,21.4027,21.3733
932,55:13.5,21.1258,21.318,22.0984,21.7022,21.5201,21.5368,21.5044,21.3797,21.7417,21.6903,21.672,21.5512,21.6615,21.5102,22.3482,0.0067,-0.7867,21.3188,22.1057,21.7438,21.5291,21.4824,21.4626,21.2798,21.3936,21.4867,21.5944,21.5671,21.5562,21.4911,21.4009,21.3779
933,55:13.9,21.1344,21.3284,22.1149,21.711,21.5222,21.5372,21.5023,21.383,21.7419,21.6922,21.6774,21.5487,21.6654,21.5081,22.3494,0.0077,-0.7809,21.3205,22.1084,21.7408,21.5279,21.4775,21.4658,21.284,21.3959,21.4864,21.6058,21.565,21.5479,21.4918,21.4007,21.37
934,55:14.2,21.1219,21.3236,22.1072,21.7057,21.5208,21.5275,21.5072,21.3846,21.7322,21.6954,21.6658,21.5526,21.6613,21.5025,22.3549,0.008,-0.7756,21.3126,22.1054,21.7397,21.5288,21.4801,21.4693,21.2879,21.3971,21.4862,21.5944,21.5599,21.55,21.49,21.4039,21.3754
935,55:14.5,21.1244,21.3233,22.1132,21.7025,21.5166,21.53,21.5033,21.3793,21.7359,21.6926,21.6686,21.5498,21.6536,21.5009,22.3473,0.0084,-0.768,21.3235,22.1022,21.7404,21.5309,21.4956,21.4651,21.2837,21.3841,21.482,21.5993,21.5647,21.5581,21.4884,21.4016,21.3751
936,55:14.9,21.1279,21.3273,22.1179,21.7064,21.5159,21.5303,21.506,21.3788,21.7341,21.7003,21.6635,21.548,21.6504,21.5035,22.3586,0.0094,-0.7612,21.3168,22.1052,21.7434,21.5272,21.4875,21.4681,21.2856,21.3897,21.4818,21.5972,21.565,21.546,21.4962,21.3997,21.3733
937,55:15.2,21.1279,21.3259,22.1144,21.7161,21.5245,21.5289,21.5012,21.3837,21.7301,21.6933,21.6646,21.5434,21.6656,21.5118,22.3558,0.0097,-0.7549,21.3262,22.1036,21.7491,21.5295,21.4917,21.4654,21.2948,21.3987,21.4887,21.5988,21.5659,21.5544,21.4995,21.3958,21.3786
938,55:15.5,21.1314,21.3268,22.1119,21.7138,21.5231,21.53,21.4982,21.383,21.7285,21.6952,21.67,21.5508,21.6536,21.5069,22.3535,0.0102,-0.7483,21.3209,22.1061,21.7434,21.5358,21.4805,21.461,21.2911,21.4024,21.4813,21.6011,21.5731,21.5495,21.4874,21.4053,21.3721
939,55:15.9,21.1286,21.3271,22.1121,21.7082,21.525,21.5296,21.4986,21.3779,21.7348,21.6829,21.6614,21.5447,21.658,21.4977,22.3487,0.0108,-0.7403,21.3207,22.1124,21.7401,21.5316,21.4907,21.4593,21.2768,21.3867,21.4839,21.6021,21.5641,21.5421,21.4923,21.3912,21.373
940,55:16.2,21.124,21.3268,22.1077,21.7055,21.5296,21.5358,21.4973,21.3751,21.7378,21.6889,21.6679,21.5445,21.6511,21.506,22.348,0.0104,-0.7325,21.3202,22.1003,21.7515,21.5282,21.4843,21.4619,21.2872,21.3948,21.4899,21.5961,21.5627,21.5465,21.4942,21.4051,21.373
941,55:16.5,21.1203,21.3213,22.1142,21.7062,21.5222,21.5361,21.4945,21.3895,21.7426,21.7017,21.6762,21.5512,21.6562,21.5125,22.3498,0.011,-0.7253,21.3107,22.1013,21.7438,21.5258,21.4893,21.4577,21.2858,21.3941,21.483,21.5977,21.5576,21.5409,21.4856,21.3997,21.3647
942,55:16.9,21.1251,21.3294,22.1199,21.7089,21.5264,21.5289,21.5072,21.3814,21.7424,21.692,21.6751,21.5538,21.6532,21.506,22.3519,0.0114,-0.7203,21.3232,22.1017,21.7445,21.5298,21.4863,21.4591,21.286,21.3994,21.4811,21.6083,21.5687,21.5412,21.4895,21.3981,21.3682
943,55:17.2,21.1242,21.3273,22.1107,21.7085,21.5224,21.5277,21.503,21.3858,21.744,21.695,21.673,21.5542,21.6557,21.5099,22.3563,0.0119,-0.7156,21.3195,22.0971,21.7436,21.5339,21.4859,21.467,21.2847,21.3929,21.4887,21.6009,21.5671,21.5537,21.4881,21.3983,21.3691
944,55:17.5,21.1223,21.3259,22.1137,21.7126,21.5227,21.5333,21.5042,21.3839,21.7431,21.7003,21.6776,21.5512,21.6601,21.5088,22.3593,0.0124,-0.7097,21.3228,22.1043,21.7385,21.5346,21.488,21.467,21.2877,21.4005,21.48,21.6014,21.5617,21.5426,21.4854,21.4064,21.3689
945,55:17.9,21.1314,21.3273,22.1119,21.7085,21.5201,21.528,21.5005,21.3821,21.7382,21.6882,21.6727,21.5464,21.6656,21.5055,22.3526,0.0126,-0.7037,21.3269,22.1043,21.7429,21.5326,21.4849,21.4686,21.283,21.3885,21.486,21.5891,21.5571,21.5444,21.4898,21.3919,21.3779
946,55:18.2,21.127,21.3331,22.1142,21.7177,21.5217,21.5351,21.5125,21.3878,21.7438,21.6987,21.673,21.5547,21.6575,21.5139,22.3561,0.0124,-0.6977,21.3193,22.0992,21.7387,21.5339,21.4861,21.4654,21.2867,21.3941,21.485,21.5972,21.5631,21.543,21.4895,21.3956,21.368
947,55:18.5,21.1334,21.3231,22.1204,21.7154,21.5196,21.5252,21.5063,21.3827,21.7341,21.7019,21.6797,21.5512,21.6545,21.5118,22.3535,0.0128,-0.6923,21.3267,22.1094,21.7429,21.53,21.4856,21.4663,21.2867,21.3945,21.4911,21.6035,21.5652,21.5477,21.4879,21.3944,21.3687
948,55:18.9,21.1267,21.3296,22.1091,21.7064,21.5254,21.5328,21.497,21.3832,21.7334,21.6915,21.6737,21.5482,21.6476,21.5167,22.3593,0.0125,-0.6852,21.3265,22.1064,21.7494,21.5307,21.488,21.4603,21.2895,21.4005,21.4925,21.6002,21.5601,21.5502,21.487,21.4097,21.3768
