Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
547,36:21.3,21.819,21.89,22.7388,22.2378,22.079,22.0809,22.1048,21.865,22.4316,22.2832,22.2903,22.0879,22.246,22.0728,22.9546,0.0154,-0.6043,21.8343,22.6825,22.2801,22.121,22.0441,22.0509,21.8235,21.9828,22.0467,22.1462,22.0319,22.1468,22.1018,22.0191,22.0424
548,36:21.7,21.8146,21.8835,22.7335,22.2346,22.0934,22.0892,22.1113,21.8715,22.4448,22.2786,22.2848,22.0904,22.2437,22.0758,22.9627,0.0161,-0.6038,21.8316,22.6841,22.2831,22.1055,22.0365,22.0544,21.8196,21.981,22.0418,22.1449,22.0194,22.1413,22.1113,22.0196,22.0465
549,36:22.0,21.8086,21.884,22.7245,22.2413,22.0874,22.0913,22.1113,21.8654,22.4374,22.2786,22.2854,22.0895,22.2416,22.0781,22.9585,0.0156,-0.6051,21.8348,22.6862,22.2727,22.1164,22.0376,22.0539,21.8222,21.975,22.0455,22.1451,22.0351,22.1367,22.1129,22.0298,22.0544
550,36:22.3,21.8053,21.8886,22.7326,22.2323,22.0797,22.0841,22.1085,21.8691,22.4303,22.2788,22.2854,22.0916,22.2377,22.0725,22.9523,0.0149,-0.6057,21.8262,22.6788,22.2866,22.1141,22.0337,22.0585,21.8235,21.9761,22.0425,22.1458,22.0425,22.1487,22.1083,22.0279,22.0482
551,36:22.7,21.8132,21.8865,22.7377,22.233,22.082,22.0844,22.1048,21.8631,22.4307,22.2668,22.2806,22.0934,22.2518,22.079,22.9421,0.0148,-0.6056,21.8445,22.6918,22.2778,22.1254,22.0448,22.0571,21.8259,21.9875,22.0474,22.1442,22.037,22.1436,22.1125,22.0302,22.0394
552,36:23.0,21.8076,21.8833,22.7384,22.236,22.0888,22.0895,22.1064,21.8647,22.4252,22.2762,22.2797,22.0937,22.237,22.0628,22.9544,0.0152,-0.6108,21.8369,22.6883,22.273,22.1282,22.0395,22.0546,21.8182,21.9791,22.0379,22.1388,22.0451,22.1385,22.1115,22.0261,22.0398
553,36:23.3,21.809,21.8816,22.7418,22.2337,22.0841,22.0827,22.0976,21.8742,22.4339,22.2744,22.2836,22.0904,22.2414,22.0716,22.9655,0.0144,-0.6159,21.8413,22.6892,22.275,22.1242,22.0487,22.0463,21.8087,21.977,22.0432,22.146,22.0397,22.1492,22.1076,22.0314,22.0424
554,36:23.7,21.8049,21.8851,22.7467,22.2394,22.0883,22.0901,22.0856,21.8617,22.4263,22.2795,22.288,22.087,22.2486,22.0709,22.9583,0.0143,-0.6203,21.8248,22.6781,22.2732,22.1185,22.0348,22.0472,21.8175,21.9817,22.04,22.1488,22.0397,22.1394,22.1127,22.0217,22.0435
555,36:24.0,21.8169,21.8853,22.7462,22.2353,22.0851,22.089,22.0828,21.8696,22.4353,22.2739,22.2875,22.0918,22.2377,22.0624,22.9551,0.0143,-0.6259,21.8292,22.6867,22.2683,22.1277,22.0487,22.049,21.811,21.9814,22.037,22.1407,22.0478,22.1452,22.112,22.0215,22.0468
556,36:24.3,21.8035,21.8812,22.7451,22.2353,22.0846,22.0802,22.0872,21.8689,22.4242,22.2716,22.282,22.093,22.2472,22.0596,22.9539,0.0148,-0.632,21.8241,22.6865,22.2665,22.1282,22.0388,22.0444,21.8131,21.9768,22.0414,22.1449,22.0395,22.1337,22.1129,22.0168,22.0505
557,36:24.7,21.8127,21.886,22.7587,22.2367,22.092,22.0788,22.0914,21.8622,22.4353,22.2765,22.2838,22.0874,22.2446,22.0582,22.9618,0.0143,-0.6372,21.8285,22.6876,22.2667,22.13,22.0508,22.0516,21.8201,21.9854,22.0441,22.1516,22.0423,22.139,22.1035,22.0191,22.0435
558,36:25.0,21.822,21.8844,22.7516,22.2346,22.0855,22.0821,22.0891,21.862,22.4316,22.2732,22.2848,22.0865,22.2497,22.0647,22.9581,0.0139,-0.6439,21.8309,22.6862,22.2563,22.1263,22.0455,22.0426,21.8131,21.9817,22.0358,22.1492,22.046,22.1406,22.1104,22.0191,22.0569
559,36:25.3,21.8176,21.8847,22.7583,22.2369,22.0888,22.0772,22.0955,21.8738,22.4296,22.2686,22.2898,22.0918,22.2444,22.0631,22.9595,0.0131,-0.6512,21.8272,22.6818,22.26,22.1263,22.039,22.0525,21.8145,21.9805,22.0365,22.1479,22.0441,22.1445,22.1099,22.0205,22.0532
560,36:25.7,21.812,21.887,22.7585,22.2348,22.0848,22.0756,22.087,21.8668,22.4353,22.2788,22.2834,22.0923,22.2472,22.0526,22.9569,0.0118,-0.6584,21.8288,22.6837,22.2554,22.1342,22.0376,22.0509,21.8141,21.9729,22.0342,22.1442,22.0501,22.1406,22.109,22.0231,22.0595
561,36:26.0,21.8111,21.8798,22.7626,22.2374,22.0876,22.0784,22.0962,21.8666,22.4291,22.2716,22.2827,22.0897,22.25,22.0543,22.9585,0.0103,-0.6662,21.8265,22.6911,22.2718,22.1279,22.0408,22.05,21.8182,21.9759,22.0298,22.1388,22.0485,22.1431,22.1074,22.0217,22.0618
562,36:26.3,21.8169,21.8902,22.7543,22.2383,22.0807,22.0749,22.0958,21.8675,22.4293,22.2686,22.279,22.0888,22.2453,22.0483,22.9664,0.0089,-0.6736,21.8304,22.6821,22.2649,22.1316,22.0418,22.0476,21.8191,21.9775,22.034,22.1518,22.055,22.1346,22.0991,22.0198,22.0565
563,36:26.7,21.8174,21.8904,22.7495,22.2265,22.0797,22.0617,22.0911,21.8624,22.4259,22.2753,22.2778,22.0849,22.2516,22.0501,22.9516,0.0076,-0.6803,21.8346,22.6906,22.2739,22.1409,22.0455,22.0527,21.8152,21.9812,22.0367,22.1469,22.0619,22.1334,22.0891,22.0198,22.0646
564,36:27.0,21.8185,21.8921,22.7506,22.2385,22.082,22.0686,22.1032,21.8726,22.4309,22.2792,22.2797,22.0874,22.2502,22.0464,22.9583,0.0064,-0.6912,21.8304,22.6779,22.2683,22.1377,22.0411,22.0465,21.8143,21.9856,22.0344,22.1474,22.0536,22.1362,22.078,22.0221,22.0556
565,36:27.3,21.8183,21.8849,22.7485,22.2302,22.0818,22.0578,22.0965,21.871,22.4249,22.2755,22.2871,22.0916,22.2483,22.0432,22.9609,0.0046,-0.702,21.8278,22.6823,22.2672,22.134,22.033,22.0483,21.8136,21.9787,22.0277,22.1499,22.0543,22.1371,22.0849,22.0203,22.0458
566,36:27.7,21.8162,21.8967,22.7425,22.2348,22.092,22.0612,22.0928,21.8698,22.433,22.2751,22.2774,22.0884,22.2497,22.0383,22.9604,0.004,-0.7114,21.8292,22.6869,22.2672,22.1423,22.0344,22.0493,21.818,21.9835,22.0335,22.1474,22.0599,22.1337,22.0824,22.0157,22.0655
567,36:28.0,21.8153,21.8925,22.7462,22.2327,22.0832,22.0587,22.0965,21.8754,22.4363,22.2714,22.2836,22.0888,22.2483,22.0443,22.9657,0.0024,-0.7236,21.8309,22.6867,22.2697,22.142,22.0323,22.05,21.8208,21.981,22.0337,22.152,22.0508,22.1448,22.0831,22.0189,22.056
568,36:28.3,21.8081,21.89,22.7347,22.2457,22.0874,22.0601,22.1036,21.8735,22.4291,22.2813,22.2848,22.09,22.2546,22.0344,22.9595,0.0014,-0.7338,21.8248,22.6955,22.2637,22.1326,22.0429,22.0456,21.8238,21.9789,22.033,22.1532,22.0508,22.1401,22.0863,22.0254,22.0569
569,36:28.7,21.8153,21.8995,22.7425,22.2383,22.086,22.0543,22.0941,21.8802,22.4351,22.2739,22.2817,22.0907,22.2574,22.0413,22.9604,0.0006,-0.7459,21.8262,22.6837,22.2639,22.1349,22.0399,22.0525,21.8215,21.9863,22.0353,22.1435,22.0538,22.142,22.0838,22.0245,22.0613
570,36:29.0,21.8102,21.9052,22.7381,22.2404,22.0906,22.0506,22.0983,21.8731,22.4328,22.2746,22.2896,22.1006,22.2543,22.0367,22.9646,0.0001,-0.7573,21.8306,22.6848,22.2676,22.1372,22.0455,22.0541,21.8157,21.9747,22.0298,22.1532,22.0557,22.1355,22.0778,22.0228,22.0569
571,36:29.3,21.8107,21.8999,22.7398,22.2332,22.0814,22.0499,22.0916,21.8791,22.4235,22.2776,22.2787,22.0888,22.2525,22.0314,22.9646,-0.0002,-0.7669,21.8281,22.6844,22.2748,22.1393,22.0489,22.0537,21.8205,21.9805,22.0356,22.1467,22.0601,22.1318,22.0836,22.0215,22.0722
572,36:29.7,21.8178,21.9041,22.7331,22.2355,22.0913,22.0437,22.1002,21.8752,22.4312,22.2732,22.2829,22.0946,22.2483,22.0344,22.9659,-0.0005,-0.7763,21.8357,22.6811,22.2734,22.1328,22.0383,22.0463,21.8226,21.9881,22.0289,22.1506,22.0525,22.1399,22.0715,22.0164,22.0632
573,36:30.0,21.8264,21.9008,22.7361,22.239,22.076,22.0478,22.1076,21.8819,22.4309,22.2832,22.2808,22.0934,22.246,22.0323,22.9553,-0.0002,-0.7848,21.8292,22.6835,22.2704,22.1337,22.0369,22.0564,21.8272,21.9812,22.0377,22.1592,22.0606,22.1397,22.0759,22.0217,22.0611
574,36:30.3,21.8148,21.908,22.7402,22.2445,22.0834,22.049,22.0967,21.8835,22.4386,22.2758,22.2864,22.0992,22.2541,22.0372,22.9673,-0.0002,-0.7949,21.838,22.6855,22.2801,22.143,22.0457,22.0504,21.8293,21.9865,22.0409,22.1647,22.0608,22.1413,22.0718,22.0242,22.063
575,36:30.7,21.8199,21.9013,22.7405,22.2438,22.0938,22.0506,22.099,21.8733,22.4344,22.2749,22.2898,22.0976,22.2525,22.0367,22.9662,-0.0002,-0.8005,21.8385,22.6798,22.2727,22.1291,22.0536,22.0504,21.8203,21.981,22.0393,22.1608,22.0585,22.1415,22.0782,22.0187,22.068
576,36:31.0,21.8155,21.9089,22.7398,22.2355,22.0816,22.0501,22.1011,21.8749,22.4208,22.2755,22.2838,22.0911,22.2527,22.0295,22.9592,-0.0005,-0.8082,21.8962,22.7328,22.3388,22.1349,22.042,22.056,21.8284,21.9787,22.0381,22.1555,22.0578,22.1316,22.0637,22.0256,22.0613
577,36:31.3,21.8141,21.896,22.7358,22.2332,22.0867,22.0478,22.1022,21.8784,22.4279,22.2684,22.2912,22.0893,22.2527,22.0311,22.9613,-0.0003,-0.815,21.8883,22.7377,22.3298,22.1314,22.0369,22.059,21.8231,21.9833,22.0381,22.1553,22.0557,22.1485,22.0752,22.024,22.0801
578,36:31.7,21.8167,21.8962,22.7386,22.2341,22.0814,22.0427,22.1083,21.8837,22.4279,22.2709,22.2852,22.086,22.2506,22.0279,22.9569,0.0001,-0.8197,21.8976,22.7259,22.3328,22.133,22.039,22.0599,21.8349,21.9812,22.037,22.1599,22.0541,22.1297,22.0634,22.0284,22.072
579,36:32.0,21.8185,21.8992,22.731,22.2233,22.0827,22.0381,22.0962,21.8758,22.4305,22.2753,22.2843,22.0934,22.2599,22.0388,22.9659,0.0002,-0.8236,21.9034,22.7324,22.3439,22.1328,22.0358,22.0497,21.8358,21.9798,22.0242,22.1696,22.0432,22.1337,22.0623,22.0238,22.0676
580,36:32.3,21.8275,21.9048,22.7423,22.2362,22.0876,22.0439,22.1016,21.8749,22.437,22.2737,22.2891,22.0946,22.2578,22.0323,22.9687,0.0007,-0.8271,21.8976,22.7361,22.3372,22.1349,22.0411,22.0541,21.8284,21.9854,22.0326,22.1652,22.0582,22.136,22.0752,22.03,22.068
581,36:32.7,21.8204,21.8969,22.7335,22.2341,22.0894,22.0432,22.0976,21.8763,22.4319,22.2755,22.2875,22.0941,22.2541,22.0286,22.9648,0.0001,-0.8291,21.9017,22.7254,22.3402,22.1346,22.0445,22.0509,21.8381,21.9849,22.0411,22.164,22.0624,22.1364,22.066,22.0279,22.0741
582,36:33.0,21.8151,21.8932,22.7317,22.2385,22.0862,22.0448,22.1009,21.8728,22.4335,22.2656,22.2866,22.0918,22.2594,22.027,22.9659,0.0004,-0.8294,21.9087,22.7319,22.3399,22.1323,22.0388,22.0581,21.8372,21.987,22.0416,22.162,22.0515,22.1452,22.0593,22.0168,22.071
583,36:33.3,21.8174,21.8983,22.728,22.2355,22.0781,22.042,22.1032,21.8749,22.4305,22.2668,22.2829,22.0844,22.2571,22.0316,22.9613,0.0011,-0.8281,21.8976,22.7257,22.3418,22.1286,22.0339,22.0513,21.8365,21.9835,22.0321,22.1638,22.0608,22.1404,22.0718,22.0187,22.071
584,36:33.7,21.8178,21.8911,22.7187,22.2383,22.0793,22.0381,22.0941,21.8717,22.4217,22.2695,22.2797,22.0858,22.2518,22.0307,22.9673,0,-0.8247,21.9022,22.7268,22.351,22.133,22.0371,22.0495,21.8409,21.9875,22.033,22.1629,22.0571,22.1441,22.0734,22.0277,22.0801
585,36:34.0,21.8157,21.8946,22.7208,22.2369,22.0735,22.0298,22.0969,21.8754,22.4319,22.2672,22.2817,22.0874,22.246,22.0385,22.9692,0.0015,-0.8211,21.9052,22.7315,22.3399,22.1312,22.0411,22.0553,21.8418,21.9798,22.0409,22.1687,22.0536,22.1267,22.0609,22.0205,22.0687
586,36:34.3,21.825,21.8867,22.7301,22.2325,22.0804,22.0321,22.1029,21.8784,22.4259,22.2716,22.2891,22.0826,22.2599,22.0367,22.9652,0.0019,-0.8162,21.9038,22.7259,22.3473,22.1323,22.0441,22.0527,21.8518,21.9847,22.039,22.1717,22.061,22.1401,22.0711,22.0242,22.0831
587,36:34.7,21.8162,21.8877,22.7224,22.233,22.0811,22.0333,22.0953,21.8733,22.4342,22.267,22.279,22.0893,22.2541,22.0281,22.9632,0.0019,-0.8126,21.898,22.7278,22.3446,22.1277,22.045,22.0597,21.8511,21.9817,22.0342,22.1733,22.0571,22.1418,22.0627,22.0175,22.0717
588,36:35.0,21.8234,21.8798,22.7301,22.2318,22.0746,22.0372,22.1009,21.8724,22.4303,22.2686,22.2848,22.0867,22.2622,22.0409,22.9664,0.0025,-0.8061,21.905,22.722,22.3526,22.1286,22.0383,22.0618,21.8483,21.9824,22.0379,22.1608,22.0619,22.1367,22.0597,22.0175,22.0717
589,36:35.3,21.8201,21.8884,22.7273,22.2367,22.0753,22.03,22.09,21.8745,22.4279,22.2649,22.2804,22.0837,22.2562,22.0427,22.9611,0.0034,-0.7967,21.9078,22.725,22.3466,22.1312,22.0443,22.055,21.8518,21.99,22.0342,22.1705,22.0534,22.1332,22.0593,22.0309,22.069
590,36:35.7,21.8188,21.8821,22.7291,22.2316,22.079,22.0326,22.0909,21.8724,22.4245,22.2635,22.2727,22.0881,22.2569,22.0466,22.9701,0.0033,-0.7869,21.905,22.7143,22.3443,22.1291,22.0378,22.0511,21.8474,21.98,22.0296,22.1745,22.0592,22.1429,22.0563,22.0249,22.0667
591,36:36.0,21.8134,21.8782,22.7254,22.2323,22.0728,22.0275,22.0999,21.8735,22.4335,22.2712,22.2912,22.0939,22.2578,22.0457,22.9629,0.0032,-0.7773,21.9017,22.7231,22.3471,22.1365,22.0378,22.0518,21.8499,21.9817,22.0427,22.1691,22.046,22.148,22.0565,22.0293,22.0731
592,36:36.3,21.8234,21.8763,22.7271,22.2314,22.0807,22.0326,22.1016,21.8721,22.4344,22.2786,22.2845,22.0877,22.252,22.0346,22.9643,0.0041,-0.7668,21.8999,22.7257,22.3485,22.127,22.0334,22.0553,21.8608,21.9828,22.0414,22.1694,22.0552,22.1436,22.0584,22.0198,22.0694
593,36:36.7,21.8268,21.8835,22.7234,22.2381,22.0753,22.036,22.1016,21.8791,22.4307,22.2633,22.2824,22.086,22.2617,22.0385,22.9652,0.0063,-0.7559,21.8997,22.7204,22.3411,22.1451,22.0353,22.0652,21.8543,21.9831,22.039,22.1745,22.0529,22.1385,22.0581,22.0224,22.0713
594,36:37.0,21.8227,21.8812,22.7331,22.2364,22.0781,22.0374,22.1013,21.8807,22.4346,22.2681,22.2815,22.0895,22.2599,22.0369,22.9604,0.0076,-0.7457,21.9059,22.725,22.3427,22.1335,22.0392,22.0493,21.855,21.9881,22.0416,22.1786,22.0532,22.1411,22.0604,22.0143,22.0764
595,36:37.3,21.8151,21.8833,22.7296,22.242,22.0709,22.0293,22.096,21.8816,22.4307,22.2688,22.2868,22.0897,22.2518,22.0334,22.9666,0.0088,-0.7348,21.9038,22.728,22.3499,22.134,22.0323,22.0493,21.8462,21.9768,22.039,22.1772,22.0478,22.1434,22.0637,22.0312,22.0699
596,36:37.7,21.8169,21.8812,22.7349,22.2371,22.0763,22.0376,22.0944,21.8839,22.4245,22.2607,22.2848,22.0911,22.2555,22.0365,22.9641,0.0096,-0.7235,21.8969,22.7317,22.3513,22.1374,22.0452,22.0611,21.8462,21.9828,22.0439,22.1768,22.0511,22.1346,22.0648,22.0226,22.0729
597,36:38.0,21.8178,21.8698,22.7354,22.2385,22.0774,22.0235,22.0972,21.8791,22.4309,22.2702,22.2905,22.0911,22.2567,22.0341,22.9606,0.0112,-0.7108,21.8967,22.7414,22.3556,22.1441,22.0351,22.0604,21.8562,21.9905,22.0511,22.1805,22.0603,22.1547,22.0745,22.0242,22.0778
598,36:38.3,21.8324,21.881,22.7342,22.242,22.0772,22.0289,22.1011,21.8816,22.4323,22.2658,22.2889,22.0983,22.2569,22.0385,22.9657,0.0125,-0.6977,21.9082,22.7303,22.3587,22.1425,22.0367,22.0627,21.8499,21.9826,22.0451,22.1677,22.0592,22.1383,22.0625,22.0198,22.0657
599,36:38.7,21.8231,21.874,22.7398,22.2369,22.0774,22.0254,22.1006,21.8823,22.4284,22.2658,22.2857,22.0948,22.2555,22.0372,22.9671,0.0135,-0.6856,21.9054,22.725,22.3543,22.1393,22.0355,22.0574,21.8446,21.9835,22.0467,22.1758,22.0631,22.1418,22.0715,22.021,22.0724
600,36:39.0,21.8225,21.8682,22.7418,22.2318,22.073,22.0259,22.102,21.8747,22.4346,22.2716,22.2878,22.0865,22.2604,22.0281,22.9752,0.0151,-0.6731,21.9024,22.7315,22.3494,22.1307,22.0291,22.0546,21.8508,21.9886,22.0476,22.1791,22.0575,22.1364,22.0822,22.0205,22.0782
601,36:39.3,21.8248,21.8611,22.7462,22.2341,22.0781,22.0328,22.0962,21.8814,22.4282,22.264,22.2882,22.0907,22.2631,22.0348,22.9729,0.0149,-0.6639,21.9034,22.7402,22.3485,22.1395,22.0369,22.0613,21.8594,21.9854,22.0409,22.1717,22.0626,22.1427,22.0769,22.0335,22.0768
602,36:39.7,21.8373,21.8597,22.7516,22.236,22.0774,22.0356,22.096,21.8846,22.4222,22.2675,22.2785,22.0904,22.2578,22.0404,22.9789,0.0163,-0.6547,21.9068,22.7407,22.3526,22.1432,22.0337,22.0615,21.864,21.9835,22.046,22.1837,22.067,22.1394,22.0778,22.0221,22.0745
603,36:40.0,21.8338,21.8648,22.7449,22.242,22.0827,22.0374,22.0953,21.8865,22.4337,22.2718,22.2861,22.0856,22.256,22.0274,22.9805,0.0165,-0.6461,21.9087,22.7453,22.3596,22.1377,22.033,22.0661,21.8504,21.9877,22.0381,22.1805,22.0654,22.1387,22.0715,22.0215,22.069
604,36:40.3,21.8329,21.868,22.7442,22.2399,22.0684,22.0376,22.0863,21.8758,22.4263,22.2677,22.2801,22.086,22.252,22.0374,22.9844,0.0148,-0.6394,21.8992,22.737,22.354,22.1464,22.0295,22.0661,21.8545,21.9856,22.0395,22.1728,22.0612,22.1424,22.0646,22.0335,22.0715
605,36:40.7,21.8319,21.8703,22.7425,22.2353,22.0723,22.0457,22.0893,21.8828,22.4305,22.273,22.2898,22.093,22.2513,22.0325,22.9895,0.0157,-0.6317,21.9031,22.7363,22.3492,22.1492,22.0427,22.0634,21.8497,21.9879,22.0457,22.1802,22.0557,22.1378,22.0715,22.0157,22.0727
606,36:41.0,21.825,21.8657,22.7407,22.2355,22.0726,22.036,22.0895,21.8765,22.4238,22.2681,22.2804,22.0923,22.2574,22.0337,22.9814,0.0165,-0.6248,21.9041,22.7321,22.3466,22.1383,22.0233,22.0587,21.8425,21.9824,22.0358,22.1721,22.0545,22.1325,22.0701,22.0224,22.0789
607,36:41.3,21.8319,21.8622,22.7418,22.233,22.0735,22.0439,22.0854,21.8872,22.4198,22.2693,22.2852,22.0939,22.2624,22.0378,22.9895,0.0158,-0.6212,21.9008,22.7291,22.3487,22.1367,22.0297,22.0641,21.8494,21.9824,22.0404,22.1782,22.0569,22.1455,22.0651,22.0175,22.0648
608,36:41.7,21.8282,21.8652,22.7469,22.2503,22.0698,22.0531,22.0867,21.8853,22.4219,22.2732,22.2959,22.0791,22.2599,22.0409,22.99,0.0161,-0.6181,21.8962,22.7458,22.3406,22.1448,22.027,22.0562,21.8492,21.9773,22.0363,22.1816,22.0562,22.136,22.0727,22.0245,22.0648
609,36:42.0,21.8234,21.8657,22.7532,22.2549,22.0767,22.0659,22.0948,21.8937,22.436,22.264,22.2942,22.0904,22.2638,22.0353,22.9951,0.0159,-0.6142,21.8918,22.7335,22.3409,22.1337,22.0311,22.0606,21.8522,21.9805,22.0303,22.1805,22.0453,22.136,22.0736,22.0164,22.069
610,36:42.3,21.8151,21.8569,22.7407,22.2452,22.0703,22.0636,22.0944,21.8953,22.4196,22.2712,22.2878,22.0955,22.2569,22.0434,22.9902,0.0144,-0.6102,21.8805,22.731,22.3274,22.142,22.0226,22.0608,21.8499,21.9842,22.0346,22.1754,22.0513,22.1346,22.0722,22.0272,22.0701
611,36:42.7,21.825,21.8624,22.7474,22.2496,22.0719,22.0612,22.0969,21.892,22.4303,22.2649,22.2949,22.0904,22.2564,22.0367,22.9881,0.0146,-0.6082,21.8807,22.7402,22.3309,22.1414,22.0191,22.0585,21.8451,21.9706,22.033,22.1705,22.049,22.1399,22.0713,22.0275,22.0697
612,36:43.0,21.8359,21.8594,22.7481,22.2443,22.0733,22.0705,22.0941,21.8913,22.4346,22.2705,22.2896,22.0858,22.2661,22.0344,23.0006,0.0144,-0.6063,21.8805,22.7361,22.3277,22.1363,22.0175,22.0555,21.8548,21.9787,22.0411,22.1819,22.0453,22.1307,22.0734,22.0261,22.0717
613,36:43.3,21.8266,21.8613,22.7469,22.2464,22.0707,22.0659,22.0946,21.8876,22.4284,22.2718,22.2905,22.0895,22.2617,22.0376,22.9847,0.015,-0.6069,21.8689,22.7442,22.3251,22.1328,22.0212,22.0638,21.842,21.9854,22.0314,22.1807,22.0483,22.1364,22.0769,22.0263,22.068
614,36:43.7,21.8363,21.8664,22.7395,22.254,22.0728,22.0728,22.093,21.8937,22.4303,22.2709,22.2926,22.089,22.2657,22.0369,22.9944,0.0154,-0.6091,21.8758,22.7395,22.3293,22.1365,22.0191,22.0601,21.8393,21.975,22.0316,22.1742,22.039,22.1385,22.0727,22.0235,22.0683
615,36:44.0,21.8324,21.8715,22.7409,22.2612,22.0753,22.0663,22.0948,21.8934,22.4305,22.279,22.2873,22.0907,22.2611,22.0452,22.9957,0.0153,-0.6097,21.8738,22.7435,22.3219,22.1409,22.0166,22.0567,21.8404,21.9833,22.0286,22.1731,22.0464,22.1367,22.0843,22.0275,22.0667
616,36:44.3,21.8252,21.8567,22.7449,22.2566,22.0686,22.0682,22.0941,21.8851,22.4187,22.2681,22.2852,22.0955,22.2604,22.0385,22.9872,0.0152,-0.6133,21.8673,22.7465,22.3119,22.1457,22.0117,22.0581,21.8434,21.978,22.0374,22.1694,22.0448,22.1441,22.0796,22.0231,22.0611
617,36:44.7,21.8289,21.8594,22.7375,22.2503,22.0698,22.0541,22.084,21.8941,22.4229,22.2688,22.285,22.0837,22.2543,22.0316,22.9844,0.0135,-0.6151,21.8733,22.7412,22.3071,22.1365,22.0161,22.0631,21.8453,21.9821,22.0279,22.1809,22.0439,22.1325,22.0799,22.0356,22.0687
618,36:45.0,21.8259,21.8585,22.7384,22.2575,22.0705,22.0698,22.0835,21.896,22.4268,22.2751,22.2935,22.0948,22.2631,22.0374,22.9939,0.0142,-0.6193,21.8726,22.737,22.3166,22.1497,22.0138,22.0587,21.8427,21.9777,22.0191,22.1724,22.0458,22.1378,22.0711,22.0235,22.0708
619,36:45.3,21.8218,21.8629,22.7409,22.2529,22.0781,22.0622,22.09,21.8953,22.4192,22.2749,22.2859,22.0967,22.2534,22.036,22.9904,0.0133,-0.6256,21.8751,22.7462,22.311,22.134,22.0156,22.0652,21.8427,21.9794,22.0238,22.1677,22.0513,22.136,22.0889,22.0326,22.0738
620,36:45.7,21.8312,21.8567,22.7398,22.2584,22.0767,22.0712,22.0948,21.889,22.4222,22.2728,22.2891,22.0916,22.2659,22.0411,22.9881,0.0139,-0.6305,21.8747,22.7368,22.3147,22.1508,22.0101,22.056,21.8476,21.9791,22.0284,22.1712,22.0372,22.1374,22.081,22.0328,22.0687
621,36:46.0,21.8262,21.8527,22.7375,22.2561,22.0666,22.0659,22.0877,21.8904,22.4326,22.2626,22.2933,22.0916,22.2569,22.0325,22.9904,0.0136,-0.6375,21.8733,22.7402,22.3096,22.1411,22.0112,22.0581,21.8481,21.9796,22.0254,22.1721,22.0363,22.1406,22.0893,22.03,22.0727
622,36:46.3,21.8199,21.8553,22.7351,22.2607,22.079,22.0622,22.0814,21.892,22.4187,22.2695,22.2959,22.0937,22.2585,22.0439,22.9967,0.0138,-0.6438,21.8761,22.7446,22.3113,22.1529,22.0122,22.0622,21.8444,21.9805,22.0266,22.1696,22.0432,22.1408,22.0796,22.0349,22.0671
623,36:46.7,21.8218,21.8488,22.7335,22.2533,22.082,22.0633,22.0805,21.8881,22.4168,22.2709,22.2824,22.0888,22.2664,22.0341,22.9909,0.0123,-0.6513,21.8717,22.7476,22.311,22.1414,22.0143,22.062,21.8444,21.9842,22.0263,22.1694,22.0446,22.1429,22.087,22.0217,22.0764
624,36:47.0,21.8299,21.8527,22.7451,22.2591,22.0827,22.0608,22.0893,21.8983,22.4252,22.2723,22.2924,22.0895,22.2571,22.0397,22.9895,0.0108,-0.6583,21.877,22.7465,22.3126,22.1395,22.0205,22.0539,21.8444,21.9794,22.0268,22.1784,22.0414,22.1406,22.0856,22.036,22.0729
625,36:47.3,21.8201,21.8618,22.7386,22.2626,22.0793,22.0548,22.084,21.8946,22.4272,22.2723,22.2924,22.087,22.2541,22.0425,22.9951,0.0097,-0.6651,21.8788,22.7488,22.314,22.1393,22.0101,22.0634,21.846,21.9854,22.0217,22.1677,22.055,22.1385,22.0856,22.0277,22.0752
626,36:47.7,21.825,21.8569,22.7372,22.261,22.0827,22.0501,22.0858,21.8999,22.4249,22.2767,22.2894,22.0941,22.2643,22.0397,22.9914,0.0083,-0.671,21.8754,22.746,22.308,22.1432,22.0073,22.0576,21.8388,21.9831,22.0252,22.1671,22.0515,22.1385,22.0866,22.0265,22.0761
