Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
228,38:38.1,21.2126,21.2762,22.2584,21.7291,21.6072,21.4636,21.6254,21.3531,21.9741,21.71,21.8331,21.4596,21.8468,21.5255,22.5314,0.0969,-0.8192,21.3689,22.256,21.7122,21.5751,21.4321,21.5743,21.3024,-9999,21.4771,21.7215,21.6498,21.6936,21.5988,21.5621,21.6877,
229,38:38.4,21.2119,21.2766,22.2658,21.7314,21.6134,21.4682,21.6321,21.3651,21.984,21.7239,21.8229,21.4642,21.8521,21.5269,22.5294,0.0961,-0.8229,21.3636,22.2586,21.7139,21.5751,21.4301,21.5752,21.301,-9999,21.4674,21.7141,21.6533,21.6994,21.6092,21.5603,21.6741,
230,38:38.8,21.2119,21.284,22.2598,21.7333,21.6125,21.4715,21.6238,21.3573,21.9817,21.719,21.8166,21.4607,21.8528,21.522,22.5377,0.0953,-0.8135,21.3589,22.2604,21.7187,21.5712,21.4275,21.5764,21.2966,-9999,21.4667,21.7143,21.6498,21.6941,21.6058,21.5589,21.6528,
231,38:39.1,21.2096,21.2806,22.266,21.7254,21.6104,21.4588,21.6242,21.3554,21.9764,21.716,21.8182,21.4656,21.851,21.5269,22.5317,0.0946,-0.8008,21.3684,22.2567,21.715,21.579,21.4215,21.5782,21.3068,-9999,21.4672,21.7132,21.6533,21.6929,21.6088,21.5686,21.6271,
232,38:39.4,21.2129,21.2799,22.2642,21.7264,21.6104,21.4645,21.6235,21.3549,21.9755,21.729,21.8185,21.4607,21.8489,21.5231,22.5305,0.0939,-0.7902,21.3719,22.263,21.7159,21.5742,21.4335,21.5803,21.3128,-9999,21.4716,21.7201,21.6516,21.7068,21.6134,21.56,21.6139,
233,38:39.8,21.2187,21.2873,22.2658,21.7326,21.6109,21.4615,21.6249,21.3512,21.9764,21.723,21.8169,21.4621,21.8516,21.525,22.5268,0.0932,-0.7833,21.3703,22.2613,21.7109,21.5654,21.4307,21.5773,21.3052,-9999,21.466,21.7173,21.6496,21.6906,21.6099,21.555,21.6035,
234,38:40.1,21.2119,21.2799,22.2584,21.7245,21.615,21.4532,21.6235,21.3563,21.9764,21.7218,21.8226,21.4605,21.851,21.5266,22.5287,0.0926,-0.7799,21.3663,22.2604,21.706,21.5635,21.4185,21.587,21.3107,-9999,21.4665,21.7222,21.6523,21.6992,21.6125,21.561,21.5913,
235,38:40.4,21.2113,21.2785,22.2619,21.7229,21.6067,21.449,21.6233,21.3584,21.9743,21.7232,21.821,21.4656,21.857,21.5259,22.5347,0.0919,-0.7753,21.3726,22.2653,21.7104,21.5617,21.4305,21.5921,21.3063,-9999,21.4642,21.7266,21.6556,21.7077,21.6095,21.5598,21.5744,
236,38:40.8,21.2115,21.2829,22.261,21.7335,21.6187,21.455,21.6265,21.3596,21.9794,21.7137,21.8034,21.4709,21.8528,21.5282,22.5254,0.0914,-0.7942,21.367,22.2644,21.7081,21.5619,21.4277,21.5805,21.3024,-9999,21.4725,21.7261,21.6547,21.6966,21.6129,21.5681,21.5806,
237,38:41.1,21.2082,21.2901,22.2598,21.7301,21.6125,21.4481,21.621,21.3487,21.9738,21.7223,21.8141,21.47,21.8544,21.5255,22.5257,0.0911,-0.814,21.3694,22.2787,21.7109,21.5633,21.4319,21.5949,21.2964,-9999,21.4677,21.7303,21.6565,21.7064,21.6113,21.5573,21.582,
238,38:41.4,21.2152,21.2864,22.2709,21.7321,21.6127,21.4435,21.6277,21.357,21.9734,21.7197,21.8099,21.4721,21.8498,21.5299,22.5324,0.0907,-0.8737,21.3714,22.2729,21.7166,21.5656,21.4335,21.5828,21.3022,-9999,21.4672,21.7314,21.6646,21.6962,21.6159,21.5679,21.5785,
239,38:41.8,21.2073,21.282,22.2649,21.7356,21.6111,21.4474,21.6275,21.3478,21.9681,21.7098,21.8067,21.4686,21.8602,21.5384,22.5273,0.0905,-4.7987,21.3728,22.275,21.7153,21.5629,21.4247,21.5932,21.2985,-9999,21.4801,21.7259,21.6438,21.7036,21.6152,21.5714,21.5927,
240,38:42.1,21.2133,21.2894,22.2642,21.7409,21.6113,21.4502,21.633,21.3512,21.978,21.7221,21.8097,21.469,21.8607,21.5347,22.5307,0.0901,-3.5774,21.3652,22.2782,21.7083,21.5529,21.4354,21.5974,21.2985,-9999,21.4711,21.7294,21.6574,21.6987,21.612,21.5691,21.5998,
241,38:42.4,21.2071,21.2935,22.2702,21.7351,21.6167,21.4439,21.6367,21.3547,21.9743,21.7237,21.8092,21.4714,21.8593,21.5333,22.5314,0.0899,-2.9431,21.3696,22.2768,21.7076,21.5591,21.427,21.5953,21.2906,-9999,21.4711,21.734,21.644,21.704,21.6173,21.5806,21.6082,
242,38:42.8,21.2115,21.2898,22.2686,21.7321,21.613,21.4437,21.6333,21.3531,21.966,21.7177,21.8155,21.4721,21.8646,21.5463,22.5317,0.0899,-2.5468,21.3661,22.2849,21.7065,21.5629,21.4233,21.5965,21.2959,-9999,21.4681,21.7289,21.653,21.6957,21.6125,21.5857,21.6204,
243,38:43.1,21.2138,21.2942,22.2718,21.7298,21.6155,21.437,21.6328,21.3487,21.9632,21.717,21.8081,21.4686,21.8662,21.5363,22.53,0.0901,-2.2529,21.3689,22.2838,21.7025,21.5568,21.4294,21.6106,21.292,-9999,21.4688,21.7405,21.6468,21.6964,21.6148,21.5781,21.6308,
244,38:43.4,21.2143,21.2942,22.2711,21.7349,21.6116,21.4439,21.6333,21.3607,21.9653,21.7195,21.8095,21.4718,21.8611,21.5428,22.5294,0.0904,-2.0361,21.3643,22.2838,21.6998,21.5566,21.4215,21.5916,21.2911,-9999,21.473,21.7333,21.6551,21.6971,21.6127,21.5996,21.6445,
245,38:43.8,21.2106,21.2877,22.2693,21.7333,21.6109,21.4474,21.6363,21.3531,21.966,21.719,21.8037,21.4709,21.8692,21.5442,22.5247,0.0907,-1.8533,21.3666,22.2842,21.6958,21.555,21.4305,21.6,21.2897,-9999,21.4711,21.731,21.6493,21.7031,21.6136,21.5945,21.6449,
246,38:44.1,21.2113,21.2887,22.2649,21.7333,21.6141,21.4435,21.6494,21.3531,21.9789,21.7218,21.8065,21.4758,21.8718,21.5451,22.5361,0.0908,-1.709,21.365,22.2926,21.6951,21.5541,21.427,21.6087,21.2862,-9999,21.4688,21.737,21.6459,21.7082,21.6215,21.6005,21.6447,
247,38:44.4,21.211,21.2965,22.2714,21.7363,21.6083,21.4398,21.6451,21.3445,21.9687,21.71,21.7916,21.4755,21.8718,21.5479,22.5296,0.0908,-1.5852,21.3629,22.2909,21.6988,21.5534,21.4365,21.603,21.2871,-9999,21.472,21.7456,21.6479,21.7052,21.6115,21.6072,21.6519,
248,38:44.8,21.2071,21.2991,22.2744,21.7402,21.6111,21.4458,21.6439,21.3522,21.9681,21.7248,21.7967,21.464,21.8692,21.5428,22.5317,0.0912,-1.4851,21.3747,22.2939,21.6977,21.5591,21.4307,21.6064,21.2821,-9999,21.476,21.7446,21.6387,21.6973,21.6129,21.6017,21.6528,
249,38:45.1,21.2106,21.2956,22.2764,21.7354,21.6132,21.4502,21.6543,21.3568,21.9678,21.7258,21.7958,21.4767,21.8764,21.5493,22.5354,0.0917,-1.3995,21.3626,22.2861,21.6995,21.545,21.4298,21.5976,21.2821,-9999,21.4709,21.7419,21.6479,21.7001,21.6108,21.6045,21.6482,
250,38:45.4,21.2129,21.2947,22.2732,21.7379,21.6164,21.4493,21.6617,21.3549,21.9641,21.719,21.7896,21.4727,21.8722,21.5414,22.5361,0.0922,-1.3287,21.3552,22.2946,21.6998,21.5453,21.434,21.6023,21.279,-9999,21.4697,21.7437,21.6479,21.6978,21.6136,21.6096,21.65,
251,38:45.8,21.2124,21.2972,22.2746,21.7372,21.613,21.4615,21.6569,21.3547,21.9623,21.7225,21.7875,21.4642,21.8764,21.55,22.5384,0.0929,-1.2693,21.3633,22.2933,21.697,21.5499,21.4388,21.6044,21.2786,-9999,21.4649,21.7469,21.6454,21.6983,21.6097,21.614,21.6454,
252,38:46.1,21.2147,21.2979,22.2693,21.7439,21.6127,21.4588,21.6617,21.3468,21.9618,21.713,21.7833,21.4748,21.8755,21.5433,22.5314,0.0935,-1.2204,21.3599,22.3007,21.7014,21.5497,21.4321,21.5986,21.2793,-9999,21.4653,21.7435,21.6454,21.6994,21.609,21.6135,21.644,
253,38:46.4,21.2119,21.3065,22.2658,21.7368,21.6155,21.462,21.6608,21.3526,21.9655,21.7255,21.7879,21.4764,21.8808,21.5498,22.537,0.0939,-1.1765,21.3562,22.303,21.7018,21.5517,21.4372,21.6071,21.2881,-9999,21.4739,21.7423,21.6475,21.7001,21.6139,21.6165,21.6556,
254,38:46.8,21.2099,21.2965,22.2714,21.737,21.6208,21.4671,21.668,21.3512,21.9576,21.7197,21.7829,21.4753,21.8813,21.5451,22.5395,0.0941,-1.1407,21.3643,22.3018,21.6956,21.5527,21.4314,21.6057,21.2862,-9999,21.4711,21.7469,21.6442,21.702,21.6125,21.6156,21.6299,
255,38:47.1,21.2159,21.3037,22.276,21.7432,21.615,21.4696,21.6721,21.3464,21.9579,21.7172,21.7734,21.4702,21.8887,21.5456,22.5347,0.0942,-1.1109,21.3617,22.3032,21.6884,21.5469,21.4349,21.6053,21.2816,-9999,21.4637,21.7463,21.6424,21.6971,21.6143,21.6218,21.6292,
256,38:47.4,21.2115,21.3063,22.27,21.7375,21.615,21.4706,21.6668,21.3538,21.9595,21.719,21.7794,21.4697,21.8905,21.5477,22.5407,0.0942,-1.087,21.362,22.302,21.7014,21.5594,21.4432,21.6078,21.2925,-9999,21.4683,21.746,21.6489,21.6973,21.6134,21.6174,21.6181,
257,38:47.8,21.2052,21.2982,22.2725,21.7393,21.6104,21.474,21.6673,21.3538,21.9542,21.7195,21.7729,21.4683,21.8806,21.5537,22.5358,0.0945,-1.0656,21.3587,22.3004,21.6924,21.5448,21.4388,21.6018,21.2929,-9999,21.4751,21.7497,21.654,21.6932,21.6092,21.6119,21.6163,
258,38:48.1,21.2078,21.3063,22.2718,21.7416,21.6025,21.478,21.6751,21.3418,21.9512,21.7147,21.7727,21.46,21.8755,21.5505,22.5398,0.0953,-1.0486,21.3532,22.3,21.6944,21.5476,21.4326,21.6025,21.292,-9999,21.4681,21.7467,21.6491,21.6934,21.6088,21.6137,21.6035,
259,38:48.4,21.2094,21.3146,22.2586,21.7435,21.6178,21.4784,21.6684,21.3515,21.9556,21.7223,21.766,21.4674,21.8824,21.5525,22.5384,0.0965,-1.0329,21.3606,22.2933,21.6889,21.5575,21.4365,21.606,21.2881,-9999,21.4695,21.7518,21.6463,21.6932,21.6176,21.6165,21.5947,
260,38:48.8,21.2094,21.3012,22.2603,21.7439,21.6199,21.4793,21.6774,21.3473,21.9458,21.7163,21.7715,21.4672,21.8891,21.5461,22.5405,0.0973,-1.0205,21.3631,22.3044,21.7009,21.558,21.4354,21.6087,21.3006,-9999,21.4769,21.7599,21.6405,21.6915,21.6118,21.6133,21.5871,
261,38:49.1,21.2101,21.3104,22.2665,21.7435,21.6099,21.4766,21.6828,21.3501,21.9586,21.7223,21.7655,21.4637,21.8815,21.5562,22.5379,0.0974,-1.0099,21.3569,22.3064,21.7025,21.5554,21.4386,21.6076,21.2992,-9999,21.4825,21.7629,21.6436,21.6929,21.618,21.6172,21.6047,
262,38:49.4,21.211,21.3093,22.2586,21.7451,21.6136,21.4828,21.6686,21.3478,21.9528,21.714,21.7632,21.4633,21.8727,21.5609,22.5437,0.0971,-1.0007,21.3582,22.296,21.6965,21.5436,21.4317,21.5997,21.3033,-9999,21.47,21.7534,21.6371,21.6929,21.615,21.6142,21.6024,
263,38:49.8,21.2076,21.303,22.2603,21.7444,21.6164,21.4824,21.6802,21.3468,21.9516,21.7126,21.7657,21.4656,21.8806,21.5592,22.5351,0.0966,-0.9932,21.3552,22.2967,21.6974,21.5406,21.4419,21.6057,21.3022,-9999,21.4667,21.7634,21.6287,21.6909,21.6113,21.6116,21.6181,
264,38:50.1,21.2076,21.3067,22.257,21.7414,21.6178,21.4805,21.6749,21.3455,21.9514,21.7216,21.7655,21.4653,21.8681,21.5606,22.5405,0.0958,-0.9879,21.3529,22.3085,21.6981,21.5478,21.4365,21.6078,21.3008,-9999,21.4718,21.7611,21.632,21.6867,21.621,21.6135,21.6239,
265,38:50.4,21.2101,21.3095,22.2626,21.7432,21.6171,21.4879,21.6841,21.3406,21.9447,21.71,21.7581,21.46,21.8732,21.5641,22.5428,0.0954,-0.9841,21.3573,22.303,21.6977,21.5515,21.4303,21.5986,21.3121,-9999,21.4704,21.7608,21.6375,21.6892,21.6183,21.6149,21.6341,
266,38:50.8,21.2045,21.3104,22.2559,21.7465,21.6157,21.48,21.6895,21.3466,21.9438,21.7165,21.7623,21.4575,21.8655,21.5641,22.5405,0.0954,-0.9798,21.3589,22.3009,21.7004,21.5531,21.4324,21.6048,21.3112,-9999,21.4769,21.7648,21.6331,21.6851,21.622,21.6163,21.6345,
267,38:51.1,21.2166,21.3077,22.2475,21.7555,21.6162,21.484,21.6851,21.3357,21.9484,21.7193,21.762,21.4589,21.8604,21.556,22.5418,0.0952,-0.9782,21.3464,22.2986,21.7,21.5506,21.4363,21.6085,21.3059,-9999,21.4792,21.7666,21.6285,21.6918,21.6215,21.6165,21.6514,
268,38:51.4,21.2057,21.3049,22.2531,21.7375,21.6157,21.4925,21.6828,21.3459,21.9482,21.7072,21.7632,21.4584,21.8586,21.5567,22.543,0.0946,-0.9739,21.358,22.302,21.6979,21.558,21.4381,21.6092,21.3138,-9999,21.4792,21.7592,21.6398,21.7008,21.624,21.6218,21.644,
269,38:51.8,21.2071,21.3141,22.2512,21.7449,21.6141,21.499,21.6904,21.3369,21.9482,21.716,21.7607,21.4501,21.8581,21.5625,22.5379,0.094,-0.971,21.3589,22.302,21.7025,21.5585,21.4453,21.6115,21.3145,-9999,21.4746,21.7599,21.6241,21.6846,21.6273,21.619,21.6257,
270,38:52.1,21.1937,21.3063,22.2485,21.7576,21.6208,21.5006,21.6904,21.3357,21.9477,21.713,21.7558,21.4559,21.863,21.5676,22.543,0.0935,-0.9737,21.3536,22.2976,21.6974,21.5594,21.4291,21.6062,21.311,-9999,21.479,21.762,21.6341,21.6855,21.628,21.6165,21.6084,
271,38:52.4,21.1772,21.3079,22.2536,21.7506,21.618,21.5032,21.6916,21.3394,21.9498,21.7103,21.7634,21.4612,21.8611,21.5646,22.5536,0.0931,-0.9758,21.355,22.3,21.6947,21.5719,21.4379,21.5997,21.3119,-9999,21.4841,21.7657,21.6248,21.6858,21.6263,21.6151,21.5769,
272,38:52.8,21.1566,21.3164,22.2522,21.7537,21.6139,21.5073,21.6888,21.3381,21.9553,21.7174,21.7692,21.4607,21.8634,21.5692,22.549,0.0926,-0.9803,21.355,22.3,21.7028,21.5631,21.4405,21.5963,21.3149,-9999,21.4767,21.7685,21.6193,21.6888,21.6298,21.6193,21.6253,
273,38:53.1,21.1967,21.3097,22.2394,21.7495,21.6199,21.5071,21.6994,21.3348,21.8951,21.6523,21.7053,21.3894,21.8655,21.5629,22.5432,0.0919,-0.9852,21.3543,22.2958,21.6933,21.5605,21.4338,21.6039,21.3225,-9999,21.4882,21.7668,21.6306,21.6915,21.6254,21.6195,23.0856,
274,38:53.4,21.2606,21.3005,22.2394,21.7555,21.6222,21.5018,21.6948,21.3364,21.8916,21.6507,21.7069,21.3947,21.856,21.5613,22.5335,0.0913,-0.9909,21.3566,22.2872,21.6977,21.5624,21.4409,21.6064,21.3193,-9999,21.4748,21.7624,21.6396,21.6834,21.6224,21.6149,21.814,
275,38:53.8,21.2622,21.2975,22.226,21.7583,21.6162,21.5092,21.6973,21.3244,21.8983,21.663,21.699,21.3993,21.8591,21.5535,22.5273,0.0909,-0.9942,21.3474,22.2801,21.6961,21.5615,21.4388,21.5956,21.3101,-9999,21.4806,21.7587,21.6137,21.6862,21.6291,21.6285,21.7174,
276,38:54.1,21.3027,21.2864,22.2073,21.7474,21.6162,21.5057,21.6932,21.3346,21.8914,21.6572,21.7039,21.3942,21.8574,21.5405,22.5127,0.0906,-0.9999,21.362,22.2801,21.7002,21.5633,21.4449,21.5995,21.3094,-9999,21.4862,21.7631,21.6181,21.6932,21.6226,21.6276,22.1952,
277,38:54.4,21.386,21.2759,22.1768,21.7435,21.613,21.5097,21.6985,21.3191,21.8902,21.6551,21.7027,21.3996,21.8553,21.5164,22.4871,0.0903,-1.0077,21.3541,22.2699,21.7113,21.5698,21.4416,21.5974,21.3107,-9999,21.4882,21.7641,21.62,21.6818,21.6263,21.6234,22.1991,
278,38:54.8,21.4452,21.2704,22.1703,21.7386,21.6201,21.5032,21.6985,21.3265,21.8902,21.6595,21.712,21.3935,21.856,23.0316,22.4434,0.0902,-1.013,21.3388,22.2405,21.7088,21.5672,21.4458,21.6007,21.3165,-9999,21.4892,21.7698,21.6211,21.6959,21.6331,21.6144,21.7356,
279,38:55.1,21.4802,21.263,22.149,21.7289,21.615,21.4902,21.6929,21.3237,21.8909,21.653,21.7069,21.388,21.8551,23.4475,23.1686,0.0899,-1.0219,22.3704,22.2056,21.7111,21.5656,21.4467,21.5979,21.3142,-9999,21.485,21.7712,21.6109,21.6881,21.6275,21.6207,23.6908,
280,38:55.4,21.5672,21.9899,22.1002,21.715,21.6097,21.4958,21.6867,21.3184,21.8895,21.6535,21.6919,21.3938,21.8498,22.8664,24.772,0.0897,-1.0322,23.0477,22.1897,21.7025,21.5603,21.4381,21.5879,21.3135,-9999,21.4836,21.7539,21.5994,21.6846,21.627,21.6119,21.808,
281,38:55.8,21.5833,24.7381,22.0706,21.7018,21.6081,21.4918,21.6909,21.3182,21.8979,21.6491,21.7027,21.3841,21.8447,23.0876,23.7682,0.0896,-1.0414,23.2588,23.8093,21.7067,21.5645,21.4469,21.5842,21.3059,-9999,21.4813,21.7613,21.6026,21.6858,21.6187,21.6146,21.7985,
282,38:56.1,21.6312,24.9009,23.3303,21.691,21.5995,21.4849,21.6809,21.3212,21.8995,21.6516,21.7122,21.388,21.8408,24.8992,23.6899,0.0894,-1.0489,23.0786,23.1819,21.7102,21.5575,21.4365,21.5856,21.3061,-9999,21.4832,21.7534,21.5832,21.6906,21.625,21.6105,21.7548,
283,38:56.4,21.6282,25.1662,23.5077,21.6806,21.5762,21.4847,21.6754,21.3202,21.8983,21.6516,21.7007,21.3847,21.832,24.3355,23.9684,0.0892,-1.0536,23.0433,22.1698,21.7104,21.5679,21.4365,21.5902,21.3101,-9999,21.482,21.7618,21.5811,21.6832,21.6338,21.6061,21.7777,
284,38:56.8,21.6618,24.0104,23.6255,21.6574,21.5503,21.4729,21.6767,21.3219,21.8953,21.6512,21.7099,21.3917,21.8357,23.7803,24.2821,0.0891,-1.0567,22.8473,22.7683,21.7102,21.5659,21.4416,21.581,21.3031,-9999,21.4795,21.7504,21.5686,21.6869,21.6222,21.61,23.0865,
285,38:57.1,21.7286,22.3257,23.5902,23.3753,21.5028,21.4807,21.6749,21.3256,21.9032,21.6528,21.7071,21.3915,21.8315,25.2942,23.9351,0.0892,-1.058,22.9765,22.2706,21.7164,21.5603,21.4437,21.5851,21.3029,-9999,21.4859,21.7615,21.5695,21.6865,21.6326,21.6054,24.0773,
286,38:57.4,21.7693,24.9791,23.2063,22.5878,23.3718,21.4803,21.6698,21.3209,21.8956,21.6435,21.7071,21.3873,21.8334,23.7431,24.0201,0.0891,-1.0607,22.8087,22.4787,21.7085,21.5594,21.4379,21.5902,21.304,-9999,21.4808,21.7481,21.5487,21.6922,21.6173,21.6042,21.8404,
287,38:57.8,21.7837,23.8075,23.5075,23.8584,23.7995,21.4712,21.6589,21.323,21.8879,21.6445,21.7097,21.3861,21.826,25.1358,23.8719,0.0891,-1.0627,23.9055,22.2149,21.7046,21.542,21.4416,21.5923,21.3073,-9999,21.4818,21.753,21.5549,21.6876,21.6118,21.5994,23.6342,
288,38:58.1,21.8547,24.5279,23.5112,23.6968,23.1599,21.4782,21.6455,21.3295,21.8928,21.6431,21.7032,21.3866,21.8338,23.7207,23.4858,0.089,-1.0657,25.4389,22.2396,21.691,21.5439,21.4416,21.5777,21.2964,-9999,21.4753,21.7442,21.5468,21.6811,21.6037,21.5945,21.9063,
289,38:58.4,21.8653,22.3703,23.0566,24.1124,23.1657,21.4662,21.6376,21.3219,21.8932,21.6368,21.7025,21.3903,21.8306,25.2869,22.9348,0.0889,-1.0682,24.05,22.2687,21.6898,21.5224,21.4372,21.575,21.2902,-9999,21.4792,21.7523,21.5406,21.6927,21.5919,21.573,21.8446,
290,38:58.8,21.8873,24.081,23.1092,23.2898,22.6399,21.455,21.6208,21.3318,21.8974,21.6366,21.7014,21.379,21.8232,24.1871,22.5596,0.0889,-1.0699,23.3485,22.2949,21.6949,21.5184,21.4303,21.5699,21.2945,-9999,21.4871,21.75,21.5408,21.6934,21.5861,21.5496,22.6855,
291,38:59.1,21.9472,24.6382,22.5717,23.7284,22.5611,21.4564,21.602,21.3256,21.8923,21.632,21.7099,21.378,21.8311,25.8182,22.5543,0.0888,-1.0751,23.8372,22.3106,21.6947,22.8679,21.4416,21.5731,21.2939,-9999,21.4906,21.7479,21.5295,21.6881,21.5896,21.5318,22.0724,
292,38:59.4,22.0261,24.9796,22.4156,24.0939,22.4312,21.4576,21.581,21.3369,21.8983,21.6343,21.7131,21.3984,21.8262,25.8268,22.5541,0.0887,-1.0814,23.46,22.3175,21.6815,22.1647,21.4419,21.5713,21.2929,-9999,21.4845,21.7541,21.5357,21.6832,21.6104,22.8871,21.8638,
293,38:59.8,22.0309,25.2095,22.5319,23.9508,22.8054,21.4664,21.5534,21.3341,21.8937,21.6243,21.6983,21.3797,21.822,25.5976,22.5834,0.0888,-1.0931,22.9319,22.3037,21.6903,21.5323,21.437,21.5703,21.2892,-9999,21.4876,21.7479,21.517,21.698,21.977,23.5337,22.0881,
294,39:00.1,22.0786,26.1661,22.3366,24.9403,22.231,21.4738,21.5099,21.3286,21.8803,21.6153,21.699,21.375,21.8207,26.2035,22.6022,0.0886,-1.1062,22.5847,22.3152,22.4396,22.5469,21.4432,21.5629,21.292,-9999,21.4827,21.7388,21.5177,21.6904,23.1536,23.455,21.883,
295,39:00.4,22.1399,23.8712,22.3077,25.325,22.6453,21.4509,21.4417,21.3334,21.8777,21.6037,21.7048,21.3852,21.823,24.5692,22.6073,0.0887,-1.1165,22.5653,22.3092,23.1807,22.7665,21.4294,21.5627,21.2885,-9999,21.4813,21.7388,21.5096,21.6897,23.2206,23.4802,21.8612,
296,39:00.8,22.1958,25.4178,22.3079,26.6947,22.9961,23.3617,21.7246,21.3406,21.8775,21.603,21.7032,21.3894,21.8276,25.2958,22.5834,0.0887,-1.1268,23.2244,22.2944,23.0139,22.995,21.4328,21.5535,21.2777,-9999,21.482,21.7421,21.502,21.6832,23.8366,23.2535,21.9341,
297,39:01.1,22.1711,25.601,22.4651,25.245,22.9245,22.9597,23.1735,21.3369,21.8636,21.5922,21.6958,21.3841,21.8137,25.4856,22.5915,0.0886,-1.1371,25.1345,22.3201,22.4844,22.8213,21.4307,21.5511,21.2825,-9999,21.4862,21.7375,21.501,21.6858,23.793,22.7149,23.7097,
298,39:01.4,22.2791,25.2397,22.5338,23.6543,22.9168,25.0539,23.3255,21.3337,21.8569,21.5834,21.6995,21.3898,21.8132,27.1569,22.6632,0.0886,-1.1473,24.5077,22.3194,23.1572,22.5155,21.4324,21.5414,21.274,-9999,21.4848,21.7245,21.5029,21.6802,24.8147,23.0438,22.3029,
299,39:01.8,22.3105,25.1708,22.5248,22.9689,22.8186,24.1752,23.5539,21.3186,21.8419,21.5822,21.6923,21.3928,21.8082,26.6437,22.8402,0.0886,-1.1561,28.4361,22.3247,23.3792,22.6181,21.431,21.5278,21.2686,-9999,21.4769,21.725,21.4918,21.6733,24.0156,22.6925,21.9972,
300,39:02.1,22.3612,26.8919,22.5009,22.2504,22.6217,24.0448,23.5659,21.3408,21.8222,21.5843,21.687,21.3878,21.8093,25.0941,22.8578,0.0885,-1.1598,26.1541,22.3402,23.2787,22.7815,21.4312,21.5308,21.2665,-9999,21.4771,21.7257,21.502,21.6823,24.2298,22.6268,23.1514,
301,39:02.4,22.4566,25.1519,22.5123,23.0012,22.5949,23.3631,23.1467,21.3392,21.7741,21.5672,21.6819,21.3834,21.8098,26.3139,22.7309,0.0884,-1.1621,23.9798,22.3404,25.4151,22.6054,21.4298,21.5167,21.2765,-9999,21.4818,21.7127,21.5077,21.6793,24.6235,22.9989,22.1841,
302,39:02.8,22.4948,24.5939,22.4529,22.8039,22.1336,22.8134,22.9108,23.6815,21.7334,21.5744,21.6835,21.4009,21.8153,24.6901,22.6264,0.0888,-1.1605,24.9844,22.3293,24.9876,22.4757,21.4289,21.5137,21.2675,-9999,21.4829,21.7153,21.4994,21.6703,24.6622,22.6051,21.9165,
303,39:03.1,22.4825,27.786,22.3807,26.0091,22.169,22.6667,22.9357,23.6872,21.6996,21.554,21.6535,21.397,21.8068,24.7104,22.5975,0.0889,-1.1586,23.7785,22.3254,25.4089,23.2025,21.4291,21.5023,21.2652,-9999,21.4767,21.7037,21.4971,21.6592,22.7869,22.9837,22.0266,
304,39:03.4,22.5669,25.9541,22.3835,24.9564,21.8709,21.9799,22.6586,23.6302,21.7629,21.6297,21.704,21.4623,21.8142,27.3503,22.5726,0.0888,-1.1554,24.3351,22.3129,25.7586,23.0706,21.4294,21.4995,21.264,-9999,21.4832,21.7125,21.5057,21.6705,22.5262,22.6703,24.3413,
305,39:03.8,22.6099,26.5518,22.3877,26.2004,21.8091,22.4988,22.4882,23.1121,23.6614,21.6233,21.6771,21.4616,21.807,25.588,22.7483,0.0886,-1.1562,24.4828,22.3212,25.3333,22.2149,21.4368,21.472,21.2765,-9999,21.488,21.7051,21.501,21.6568,23.4431,23.1517,22.3494,
306,39:04.1,22.6584,27.4809,22.4112,26.7216,21.8112,24.2311,22.175,21.4385,22.2902,21.7461,21.6586,21.4718,21.8112,26.2549,22.904,0.0882,-1.1594,25.6404,22.3245,24.4175,22.4655,21.4213,21.4366,21.2714,-9999,21.4952,21.7002,21.4853,21.6499,22.8029,23.1195,21.9831,
307,39:04.4,22.6624,26.5665,22.3976,26.8349,21.8695,25.2939,22.0269,22.612,23.2791,22.8005,22.3365,21.4672,21.8091,26.5675,22.865,0.0877,-1.1636,25.3925,22.3152,24.9917,22.4685,21.4081,21.4014,21.2654,-9999,21.4892,21.6981,21.4895,21.6427,22.8086,22.8561,22.0028,
