Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
1261,13:05.9,21.8957,21.7268,22.6181,22.1956,22.0122,21.9444,21.985,21.8113,22.3544,22.1992,22.2142,21.9868,22.1917,21.9581,22.8913,0.0181,-0.6262,21.844,22.6663,22.2041,22.0149,21.9223,21.9758,21.7001,21.8595,21.9266,22.0917,21.956,22.1196,22.0012,21.947,22.106
1262,13:06.2,21.8902,21.7312,22.6128,22.2081,22.0168,21.9407,21.9864,21.8159,22.3572,22.1981,22.2165,21.9882,22.1945,21.956,22.8897,0.0175,-0.6263,21.8341,22.6668,22.2091,22.0249,21.9271,21.9707,21.714,21.857,21.9315,22.0952,21.9542,22.1209,22.0026,21.9504,22.109
1263,13:06.5,21.8962,21.7257,22.6192,22.1986,22.0157,21.9414,21.9778,21.812,22.3563,22.202,22.2145,21.991,22.1931,21.9564,22.8814,0.0172,-0.6268,21.8447,22.67,22.2064,22.0182,21.9188,21.9702,21.7089,21.8602,21.9287,22.0921,21.9512,22.1242,21.9985,21.9442,22.1053
1264,13:06.9,21.8902,21.7349,22.6141,22.1982,22.0136,21.9486,21.9947,21.8076,22.3477,22.2025,22.2221,21.9834,22.1942,21.9587,22.8858,0.0174,-0.6254,21.8415,22.6647,22.2091,22.0184,21.9158,21.9679,21.7022,21.8575,21.9271,22.0836,21.954,22.1189,21.9908,21.9426,22.1168
1265,13:07.2,21.8876,21.7227,22.6204,22.1892,22.0171,21.9407,21.9852,21.8065,22.3567,22.2027,22.2073,21.9817,22.1884,21.953,22.8791,0.0178,-0.6264,21.839,22.6657,22.2047,22.0207,21.9223,21.9698,21.71,21.8572,21.937,22.0884,21.9549,22.1239,22.0019,21.9521,22.1118
1266,13:07.5,21.8812,21.7229,22.6181,22.1903,22.0076,21.9442,21.9855,21.8164,22.3533,22.2027,22.217,21.979,22.1882,21.9585,22.8892,0.0173,-0.6262,21.8336,22.6631,22.2124,22.0272,21.9301,21.9647,21.7012,21.8704,21.9278,22.0898,21.9563,22.1233,22.0047,21.9551,22.1143
1267,13:07.9,21.8973,21.7185,22.6072,22.191,22.0046,21.9387,21.9871,21.8132,22.3577,22.2027,22.2131,21.9843,22.1921,21.9516,22.877,0.0166,-0.6268,21.8362,22.6659,22.208,22.0216,21.9223,21.9691,21.72,21.8542,21.9266,22.0841,21.9567,22.1189,22.0061,21.9481,22.1138
1268,13:08.2,21.8927,21.7229,22.6148,22.1845,22.0073,21.9368,21.9887,21.8127,22.2904,22.1364,22.1535,21.9196,22.1854,21.9583,22.8858,0.0168,-0.627,21.8415,22.6624,22.2057,22.0193,21.9264,21.9631,21.7112,21.8591,21.9315,22.0878,21.9581,22.1191,21.9961,21.947,22.1131
1269,13:08.5,21.8941,21.7227,22.6109,22.1829,22.0013,21.9412,21.9836,21.8125,22.283,22.1251,22.1519,21.9152,22.1829,21.959,22.8751,0.0168,-0.6261,21.8316,22.6673,22.2024,22.0223,21.9271,21.9702,21.7144,21.8656,21.9322,22.0905,21.9625,22.0625,21.937,21.8779,22.055
1270,13:08.9,21.8934,21.7194,22.6081,22.1811,22.003,21.9382,21.985,21.7972,22.2976,22.1355,22.1431,21.9125,22.1854,21.9564,22.8779,0.0175,-0.626,21.8325,22.6661,22.2047,22.0193,21.9232,21.9652,21.7045,21.8563,21.9315,22.0889,21.9567,22.0643,21.9393,21.8832,22.0531
1271,13:09.2,21.886,21.715,22.6074,22.1778,22.008,21.9514,21.9841,21.8136,22.2932,22.1299,22.1517,21.9157,22.1882,21.9562,22.8832,0.018,-0.6253,21.8267,22.6687,22.205,22.024,21.9209,21.9686,21.713,21.8584,21.9299,22.0875,21.9581,22.0653,21.9352,21.8798,22.0462
1272,13:09.5,21.8897,21.722,22.6121,22.1725,21.9986,21.9486,21.994,21.8106,22.2951,22.136,22.148,21.9268,22.1808,21.9539,22.8777,0.017,-0.6265,21.8232,22.6633,22.2038,22.0191,21.9237,21.967,21.7096,21.8595,21.9239,22.078,21.9537,22.0657,21.9391,21.89,22.0432
1273,13:09.9,21.8932,21.7245,22.6132,22.1674,21.9974,21.9421,21.9852,21.8118,22.2863,22.1366,22.1482,21.9205,22.1875,21.9618,22.8821,0.017,-0.6267,21.8228,22.6696,22.2108,22.0207,21.9295,21.9582,21.7105,21.8619,21.9313,22.0875,21.9544,22.062,21.9435,21.8895,22.0487
1274,13:10.2,21.893,21.7266,22.619,22.1679,22.0034,21.9498,21.9903,21.8141,22.2958,22.1401,22.1537,21.9249,22.1831,21.9574,22.8827,0.0171,-0.6265,21.8239,22.6719,22.2061,22.0281,21.9223,21.9686,21.7047,21.8519,21.9259,22.0817,21.9517,22.0697,21.9292,21.8832,22.0487
1275,13:10.5,21.9008,21.7275,22.6139,22.1727,22.0032,21.9449,21.988,21.8159,22.2886,22.1417,22.1491,21.9222,22.1827,21.9652,22.8867,0.0155,-0.6279,21.8156,22.6631,22.2138,22.0304,21.9248,21.9698,21.7056,21.857,21.9285,22.0875,21.9572,22.0574,21.9366,21.8789,22.0492
1276,13:10.9,21.8948,21.722,22.6148,22.1598,22.0004,21.9542,21.9908,21.8132,22.2934,22.1403,22.1503,21.9212,22.1878,21.968,22.8811,0.0155,-0.6285,21.8142,22.6663,22.2115,22.0267,21.9274,21.9684,21.7137,21.8598,21.9278,22.081,21.9528,22.059,21.9303,21.8798,22.0508
1277,13:11.2,21.8909,21.7243,22.619,22.1653,21.9983,21.9537,21.9868,21.8213,22.2916,22.1401,22.1487,21.9185,22.1847,21.9678,22.8876,0.0158,-0.6285,21.8179,22.6661,22.2084,22.0325,21.9158,21.9693,21.7059,21.86,21.9336,22.0817,21.9519,22.0623,21.9326,21.8742,22.036
1278,13:11.5,21.895,21.7236,22.6067,22.1524,21.9979,21.9447,21.9873,21.8081,22.2902,22.1362,22.1487,21.9238,22.1841,21.965,22.886,0.0163,-0.6295,21.8167,22.6751,22.2082,22.0358,21.9195,21.9684,21.7059,21.863,21.9276,22.0841,21.951,22.0611,21.9428,21.8726,22.0372
1279,13:11.9,21.8923,21.7261,22.6102,22.1445,21.9937,21.9488,21.9892,21.8141,22.2995,22.1357,22.1549,21.9122,22.1843,21.968,22.8839,0.0164,-0.63,21.8235,22.668,22.2096,22.0247,21.9225,21.9672,21.7047,21.8591,21.932,22.0845,21.9563,22.0579,21.9379,21.8846,22.049
1280,13:12.2,21.8953,21.7271,22.6072,22.1466,21.9925,21.9428,21.9933,21.8136,22.2946,22.1431,22.147,21.9173,22.1972,21.9675,22.8855,0.0165,-0.63,21.8216,22.6659,22.205,22.0288,21.9348,21.9649,21.6985,21.8646,21.9287,22.076,21.95,22.0657,21.9375,21.8823,22.0485
1281,13:12.5,21.8904,21.7238,22.6102,22.1383,21.99,21.9484,21.9977,21.8196,22.3004,22.139,22.1563,21.9192,22.1901,21.9648,22.8834,0.0161,-0.631,21.8207,22.6663,22.2066,22.0237,21.9239,21.9622,21.7121,21.8616,21.9285,22.0891,21.9542,22.0713,21.9426,21.8777,22.042
1282,13:12.9,21.8939,21.7315,22.6035,22.1309,21.9995,21.944,21.988,21.8224,22.2907,22.139,22.1507,21.9249,22.1975,21.9664,22.8885,0.0161,-0.6316,21.8198,22.6596,22.2034,22.0307,21.9274,21.9668,21.7103,21.8598,21.9271,22.085,21.954,22.065,21.9428,21.8768,22.0467
1283,13:13.2,21.8939,21.7275,22.6111,22.1385,21.9912,21.9512,21.9905,21.8217,22.2921,22.1373,22.1498,21.9222,22.1963,21.9696,22.8874,0.0168,-0.6307,21.8147,22.6666,22.2103,22.0337,21.9234,21.9705,21.7077,21.8526,21.9301,22.0845,21.9482,22.0674,21.9409,21.8777,22.0425
1284,13:13.5,21.8849,21.7354,22.6093,22.1175,21.9905,21.9454,21.9915,21.8187,22.2909,22.1468,22.1542,21.9143,22.1945,21.9682,22.8862,0.0159,-0.6302,21.8237,22.6652,22.2027,22.0223,21.9262,21.9598,21.7066,21.8517,21.9292,22.0792,21.9512,22.0669,21.9419,21.8765,22.0293
1285,13:13.9,21.895,21.7275,22.6003,22.1184,21.993,21.9525,21.9878,21.8141,22.2981,22.1429,22.147,21.9162,22.1827,21.9675,22.886,0.0162,-0.6329,21.8149,22.6661,22.1985,22.0161,21.9137,21.9652,21.7105,21.8591,21.9271,22.0836,21.9567,22.0549,21.9326,21.8784,22.0478
1286,13:14.2,21.8911,21.7271,22.6109,22.1272,21.9972,21.9486,21.9919,21.8143,22.2907,22.1454,22.1493,21.9189,22.1988,21.9687,22.8906,0.0155,-0.6333,21.8211,22.6652,22.2047,22.024,21.9186,21.9661,21.7073,21.8547,21.932,22.0836,21.954,22.0535,21.9407,21.8749,22.039
1287,13:14.5,21.8909,21.7402,22.6072,22.1175,21.9967,21.9532,21.991,21.822,22.2974,22.1387,22.1544,21.915,22.1965,21.9724,22.8897,0.016,-0.6328,21.823,22.661,22.2036,22.0212,21.9181,21.9702,21.7119,21.8639,21.9343,22.0841,21.954,22.0643,21.9428,21.8742,22.0571
1288,13:14.9,21.8879,21.7326,22.6104,22.1122,21.9944,21.9486,21.9896,21.8141,22.3011,22.1452,22.1491,21.9222,22.1921,21.9759,22.8874,0.0159,-0.6339,21.8193,22.664,22.2057,22.0344,21.9149,21.9645,21.7017,21.8584,21.9292,22.0801,21.95,22.0634,21.9423,21.8807,22.045
1289,13:15.2,21.8918,21.7321,22.6102,22.1101,21.9949,21.9514,21.9857,21.8132,22.2955,22.142,22.148,21.9182,22.2023,21.9705,22.8904,0.016,-0.6357,21.8241,22.6682,22.2043,22.0401,21.9292,21.9753,21.7038,21.8658,21.9368,22.0875,21.966,22.0637,21.9433,21.8795,22.0492
1290,13:15.5,21.8941,21.7356,22.6042,22.0987,21.9944,21.9537,21.9889,21.8176,22.2928,22.1385,22.1454,21.9185,22.1914,21.9712,22.8943,0.016,-0.6355,21.823,22.6696,22.205,22.0272,21.9278,21.9659,21.7038,21.8554,21.9329,22.0857,21.9505,22.0544,21.9391,21.8828,22.0393
1291,13:15.9,21.8835,21.7352,22.6093,22.1008,21.9974,21.9558,21.9954,21.8162,22.2997,22.1498,22.1463,21.9141,22.1991,21.9745,22.8941,0.0161,-0.6373,21.8195,22.6638,22.2045,22.0316,21.916,21.961,21.7156,21.8591,21.9299,22.0792,21.9634,22.0595,21.9414,21.8821,22.0416
1292,13:16.2,21.8893,21.7363,22.6072,22.0879,22.0004,21.9583,21.9901,21.8215,22.2962,22.1468,22.1505,21.9196,22.1921,21.9726,22.8862,0.016,-0.6373,21.8165,22.6629,22.2089,22.0193,21.9255,21.9663,21.7038,21.8545,21.929,22.0831,21.9577,22.0595,21.9354,21.8872,22.0494
1293,13:16.5,21.8957,21.7363,22.6072,22.0883,21.9986,21.9549,21.9882,21.8203,22.2981,22.1401,22.1468,21.9118,22.1993,21.9597,22.8955,0.0165,-0.6386,21.813,22.6682,22.1994,22.0216,21.9234,21.9737,21.7059,21.8602,21.9317,22.0901,21.9512,22.0609,21.946,21.8708,22.0446
1294,13:16.9,21.8846,21.7412,22.6079,22.0807,21.9949,21.9565,21.9838,21.8115,22.2985,22.1494,22.154,21.924,22.2049,21.971,22.8858,0.0155,-0.64,21.8193,22.6684,22.2094,22.0288,21.9207,21.9663,21.7024,21.8542,21.9292,22.0847,21.9473,22.0604,21.9386,21.8802,22.0416
1295,13:17.2,21.8904,21.7363,22.6056,22.0661,22.0025,21.9518,21.9864,21.8206,22.2999,22.1443,22.1507,21.9242,22.194,21.9673,22.8904,0.0159,-0.639,21.8174,22.6724,22.2004,22.0214,21.9181,21.9682,21.7063,21.8642,21.9255,22.0857,21.9577,22.0558,21.9416,21.8791,22.045
1296,13:17.5,21.8835,21.7493,22.6063,22.0717,21.9986,21.9565,21.9894,21.8233,22.2992,22.1445,22.1542,21.9205,22.203,21.9726,22.8941,0.0161,-0.639,21.8149,22.665,22.2057,22.0369,21.923,21.9654,21.707,21.8623,21.9333,22.0887,21.9572,22.0574,21.9416,21.8807,22.0446
1297,13:17.9,21.898,21.7391,22.6072,22.0761,22.0076,21.9581,21.9827,21.8148,22.3002,22.1431,22.1438,21.918,22.203,21.9735,22.8885,0.0156,-0.6395,21.8107,22.6638,22.2105,22.0302,21.9251,21.9825,21.7047,21.857,21.9313,22.0921,21.9542,22.0502,21.9444,21.8784,22.0476
1298,13:18.2,21.8969,21.7338,22.6079,22.0698,22.0027,21.9569,21.9935,21.8152,22.3609,22.2048,22.2135,21.9829,22.1991,21.9698,22.8987,0.0157,-0.6418,21.8126,22.6714,22.2064,22.0219,21.9292,21.9707,21.7121,21.8588,21.9269,22.0891,21.954,22.0611,21.9382,21.8775,22.0372
1299,13:18.5,21.9017,21.7354,22.6,22.0636,22.0055,21.9498,21.9926,21.8203,22.3662,22.214,22.2172,21.982,22.2,21.98,22.8948,0.0159,-0.6414,21.8121,22.6694,22.2024,22.0237,21.926,21.977,21.7119,21.8612,21.934,22.0945,21.9618,22.1214,22.0042,21.9447,22.1062
1300,13:18.9,21.8953,21.7483,22.6125,22.0685,22.0064,21.959,21.9919,21.8231,22.363,22.2115,22.2135,21.9808,22.1963,21.9733,22.9079,0.0163,-0.6421,21.8149,22.671,22.2047,22.0173,21.917,21.9663,21.7066,21.8605,21.9327,22.0915,21.948,22.1233,22.0045,21.947,22.1097
1301,13:19.2,21.8923,21.7384,22.6033,22.0724,22.0039,21.9632,21.9912,21.8194,22.3623,22.2177,22.2098,21.9762,22.2051,21.9809,22.8934,0.0158,-0.6422,21.7969,22.664,22.2059,22.0295,21.9258,21.9719,21.7087,21.8635,21.9345,22.0979,21.9537,22.1156,22.0003,21.9433,22.1037
1302,13:19.5,21.8978,21.7412,22.6035,22.0659,22.0057,21.9565,21.9882,21.8213,22.3653,22.2108,22.2128,21.9766,22.1979,21.9777,22.9026,0.0151,-0.6422,21.8017,22.6707,22.2034,22.027,21.9306,21.9742,21.7093,21.8607,21.9352,22.0898,21.9517,22.1216,22.0082,21.943,22.1032
1303,13:19.9,21.899,21.7488,22.6081,22.0675,22.0067,21.9539,21.9845,21.821,22.3597,22.2076,22.2121,21.985,22.1963,21.9715,22.895,0.0154,-0.6412,21.8017,22.6698,22.2096,22.0203,21.9274,21.9696,21.7107,21.8619,21.9368,22.0968,21.9498,22.1156,22.0126,21.9412,22.1155
1304,13:20.2,21.9006,21.7472,22.6051,22.0717,22.0062,21.9555,21.9912,21.8176,22.3574,22.2115,22.2041,21.9806,22.1914,21.9703,22.8927,0.0145,-0.6422,21.7996,22.6638,22.2124,22.0314,21.9306,21.9737,21.7087,21.8584,21.9276,22.0755,21.9526,22.117,22.0045,21.9398,22.0986
1305,13:20.5,21.8835,21.7426,22.6063,22.0708,22.0106,21.9551,21.9857,21.8199,22.3641,22.212,22.208,21.9854,22.1961,21.9777,22.8936,0.0144,-0.6431,21.7932,22.6657,22.2071,22.0142,21.926,21.9696,21.7054,21.863,21.9322,22.0845,21.9533,22.1205,22.0047,21.9414,22.1023
1306,13:20.9,21.8881,21.7432,22.6023,22.0659,22.0076,21.9528,21.9898,21.8217,22.3671,22.2025,22.2124,21.9871,22.1975,21.9752,22.8931,0.0152,-0.6453,21.804,22.6675,22.2112,22.0265,21.9223,21.97,21.6975,21.8598,21.929,22.0887,21.956,22.1165,22.0052,21.9389,22.0986
1307,13:21.2,21.8985,21.7437,22.6028,22.0664,22.0104,21.9523,21.9866,21.8178,22.3604,22.2154,22.2105,21.984,22.1956,21.9782,22.8897,0.0145,-0.6454,21.8012,22.6622,22.2027,22.0156,21.9188,21.9649,21.701,21.8595,21.9306,22.0838,21.9528,22.1128,22.0003,21.9414,22.103
1308,13:21.5,21.8867,21.7386,22.5977,22.0678,22.0043,21.9468,21.9794,21.8148,22.3637,22.2117,22.2071,21.978,22.1972,21.9766,22.8897,0.0146,-0.6447,21.8024,22.667,22.2087,22.0223,21.922,21.9712,21.7052,21.8598,21.9336,22.0847,21.9604,22.114,21.9975,21.9437,22.0951
1309,13:21.9,21.8941,21.7426,22.6019,22.0694,22.0067,21.9609,21.9806,21.8231,22.3664,22.2066,22.2054,21.9808,22.2039,21.9821,22.8906,0.0149,-0.6446,21.8075,22.6654,22.2034,22.0279,21.9274,21.9702,21.7036,21.8514,21.9366,22.0945,21.9491,22.117,22.0061,21.943,22.0935
1310,13:22.2,21.8927,21.7414,22.5973,22.0708,22.0129,21.9491,21.9871,21.8183,22.3639,22.2069,22.208,21.9783,22.194,21.9789,22.8948,0.0147,-0.6444,21.8073,22.6576,22.2082,22.0198,21.9193,21.9702,21.698,21.8642,21.9366,22.0836,21.953,22.1154,22.004,21.9456,22.0891
1311,13:22.5,21.8881,21.7391,22.5943,22.0742,22.0078,21.9521,21.9748,21.8166,22.3588,22.2073,22.208,21.9806,22.1956,21.9784,22.8895,0.0151,-0.6442,21.8038,22.6548,22.2078,22.0168,21.9197,21.9649,21.6973,21.8503,21.9333,22.0847,21.9496,22.1142,22.0015,21.9405,22.0949
1312,13:22.9,21.889,21.7419,22.5943,22.0705,22.0117,21.9525,21.9813,21.8162,22.3535,22.2113,22.2059,21.9778,22.1914,21.9789,22.8962,0.0154,-0.6451,21.8052,22.6587,22.2036,22.0087,21.916,21.9638,21.6938,21.8551,21.9294,22.0868,21.9382,22.1089,21.9931,21.9377,22.0942
1313,13:23.2,21.8874,21.7469,22.597,22.0698,22.0064,21.9544,21.9762,21.8143,22.3602,22.2078,22.2024,21.984,22.197,21.9766,22.8938,0.0159,-0.646,21.798,22.6527,22.2024,22.0193,21.9246,21.9818,21.6938,21.8568,21.9336,22.0919,21.9475,22.1177,21.9978,21.941,22.099
1314,13:23.5,21.8946,21.7463,22.5917,22.0782,22.0157,21.9495,21.9813,21.8141,22.3586,22.2147,22.2054,21.9919,22.2009,21.9835,22.8978,0.0161,-0.6462,21.804,22.659,22.2057,22.0136,21.9149,21.9737,21.6966,21.8598,21.935,22.0824,21.9449,22.1057,21.9934,21.9435,22.0838
1315,13:23.9,21.8916,21.7446,22.5973,22.0722,22.0138,21.9537,21.9866,21.8171,22.3688,22.2108,22.1969,21.9794,22.197,21.9865,22.8975,0.0165,-0.6466,21.8156,22.6608,22.2064,22.0173,21.917,21.9691,21.7006,21.8662,21.9384,22.0871,21.9468,22.1163,21.9982,21.9419,22.0856
1316,13:24.2,21.8874,21.7407,22.5882,22.0742,22.0083,21.9535,21.9806,21.8115,22.3604,22.2076,22.2057,21.9801,22.2,21.984,22.8901,0.0164,-0.6472,21.81,22.6573,22.2126,22.0179,21.9153,21.9709,21.6957,21.8607,21.9431,22.0901,21.954,22.1078,21.9985,21.9396,22.0778
1317,13:24.5,21.8858,21.7398,22.5919,22.0694,22.003,21.9491,21.9783,21.8102,22.3593,22.2117,22.205,21.9801,22.2014,21.9798,22.8943,0.0162,-0.647,21.8056,22.6509,22.2013,22.0108,21.913,21.9726,21.6883,21.8656,21.9329,22.0873,21.948,22.1054,21.9975,21.9359,22.0905
1318,13:24.9,21.8895,21.7444,22.598,22.0839,22.0134,21.9472,21.972,21.8243,22.3535,22.2064,22.2001,21.9834,22.1961,21.9812,22.8895,0.0159,-0.6487,21.8202,22.6613,22.2105,22.0154,21.9271,21.9707,21.7026,21.8533,21.9382,22.0854,21.9493,22.0999,21.9952,21.9343,22.0893
1319,13:25.2,21.8957,21.7432,22.5993,22.0789,22.0124,21.9491,21.9801,21.8143,22.3644,22.2078,22.1978,21.9803,22.1986,21.9833,22.8895,0.0159,-0.6508,21.8112,22.6522,22.2027,22.0099,21.913,21.9649,21.6978,21.8572,21.9292,22.0845,21.9385,22.1043,22.0003,21.9449,22.0886
1320,13:25.5,21.886,21.7393,22.5945,22.0754,22.0124,21.9555,21.9764,21.8229,22.3535,22.2177,22.2034,21.9794,22.1949,21.9812,22.8918,0.0152,-0.651,21.8077,22.659,22.1964,22.0147,21.9082,21.9716,21.6897,21.8556,21.9296,22.0801,21.9433,22.0978,21.9901,21.9405,22.0845
1321,13:25.9,21.8851,21.7347,22.5846,22.0733,22.0032,21.944,21.976,21.8176,22.3577,22.2083,22.202,21.9797,22.2014,21.9779,22.8839,0.0152,-0.6516,21.8075,22.6615,22.2054,22.0133,21.9151,21.9714,21.6957,21.8538,21.937,22.078,21.9396,22.0999,21.9934,21.9363,22.084
1322,13:26.2,21.8802,21.7345,22.5936,22.0689,22.0101,21.9447,21.9723,21.8146,22.356,22.2131,22.1987,21.981,22.206,21.9837,22.8941,0.0155,-0.6555,21.8091,22.6492,22.1997,22.0101,21.917,21.9746,21.6904,21.8554,21.934,22.078,21.9394,22.0985,21.9843,21.9317,22.0747
1323,13:26.5,21.8856,21.7338,22.5945,22.0733,22.0127,21.9486,21.9713,21.8141,22.353,22.2143,22.2006,21.9847,22.1961,21.9833,22.8959,0.0151,-0.6573,21.8119,22.6613,22.2054,22.0059,21.9204,21.9709,21.701,21.8565,21.9403,22.0776,21.9456,22.1036,21.995,21.9306,22.0754
1324,13:26.9,21.8888,21.7412,22.5943,22.0719,22.0129,21.9435,21.9725,21.8041,22.3482,22.2101,22.1992,21.9773,22.2028,21.9796,22.8911,0.0149,-0.658,21.8056,22.6541,22.2008,22.0103,21.9149,21.9677,21.6957,21.8575,21.9373,22.0808,21.9456,22.0948,21.9924,21.9308,22.0824
1325,13:27.2,21.8913,21.7405,22.5954,22.0749,22.0099,21.9442,21.9748,21.8159,22.3486,22.2108,22.1946,21.9792,22.2065,21.9784,22.8867,0.0138,-0.659,21.8107,22.6571,22.1971,22.0043,21.9158,21.967,21.6943,21.8561,21.9331,22.0778,21.9424,22.0925,21.992,21.938,22.0808
1326,13:27.5,21.8902,21.7289,22.5894,22.0754,22.0115,21.9484,21.9748,21.8189,22.3558,22.2131,22.1992,21.9864,22.2019,21.9803,22.8899,0.0136,-0.6605,21.8107,22.6587,22.1953,22.0066,21.9151,21.9645,21.6957,21.8563,21.9368,22.0845,21.9449,22.0964,21.9894,21.9352,22.0771
1327,13:27.9,21.8953,21.7305,22.5943,22.0842,22.0071,21.9502,21.9707,21.815,22.3526,22.2106,22.1976,21.985,22.209,21.986,22.8881,0.0137,-0.6603,21.817,22.6557,22.1932,22.0108,21.9151,21.9714,21.6906,21.8575,21.9366,22.0866,21.944,22.0939,21.9827,21.9419,22.0761
1328,13:28.2,21.9471,21.7986,22.6623,22.1298,22.0083,21.9424,21.973,21.8115,22.2928,22.1484,22.1355,21.9166,22.209,21.9844,22.8959,0.0129,-0.6618,21.8174,22.6578,22.2024,22.0112,21.9167,21.9723,21.6948,21.8521,21.9343,22.0804,21.9389,22.0948,21.9917,21.9393,22.0745
1329,13:28.5,21.9386,21.8002,22.6556,22.1377,22.0073,21.9477,21.9713,21.8129,22.2819,22.144,22.1278,21.9067,22.2086,21.9798,22.8925,0.0131,-0.6638,21.8214,22.6691,22.1997,22.0154,21.9211,21.9739,21.7006,21.8639,21.95,22.0838,21.9489,22.1001,21.9934,21.935,22.0787
1330,13:28.9,21.952,21.8009,22.6563,22.1359,22.0131,21.9491,21.973,21.8139,22.2881,22.1447,22.1274,21.9157,22.212,21.9858,22.8952,0.0132,-0.6631,21.8184,22.6592,22.211,22.0115,21.9167,21.9675,21.6922,21.8679,21.944,22.0831,21.9463,22.0937,21.9938,21.9477,22.0852
1331,13:29.2,21.958,21.8005,22.6503,22.1326,22.0175,21.9444,21.9693,21.8136,22.2907,22.1454,22.1334,21.9108,22.2109,21.9879,22.8839,0.0135,-0.665,21.8237,22.6592,22.2057,22.0147,21.9211,21.977,21.6985,21.8575,21.9438,22.0884,21.9445,22.095,21.9943,21.9516,22.0745
1332,13:29.5,21.9511,21.7961,22.6566,22.1426,22.0076,21.9431,21.9813,21.8143,22.2904,22.1512,22.1306,21.9155,22.2167,21.9752,22.8955,0.0103,-0.6658,21.8163,22.6569,22.2119,22.0163,21.92,21.9864,21.6959,21.8625,21.929,22.0889,21.9468,22.0969,21.992,21.9444,22.075
1333,13:29.9,21.9566,21.8002,22.6593,22.1423,22.015,21.9396,21.9744,21.8113,22.2821,22.1575,22.1473,21.9194,22.2088,21.9877,22.8913,0.0114,-0.6678,21.8223,22.6587,22.202,22.0117,21.9114,21.9765,21.7008,21.8602,21.9375,22.0919,21.9489,22.0893,21.9827,21.9421,22.0768
1334,13:30.2,21.9536,21.7972,22.6598,22.1409,22.0101,21.9468,21.979,21.8148,22.293,22.1565,22.1311,21.9159,22.2185,21.9874,22.892,0.0118,-0.668,21.8174,22.6541,22.2078,22.0156,21.9165,21.9793,21.6973,21.8561,21.938,22.0921,21.9466,22.0964,21.9987,21.9509,22.0727
1335,13:30.5,21.9467,21.7898,22.6582,22.1456,22.0134,21.9518,21.9762,21.8143,22.2842,22.1478,22.1232,21.9118,22.2118,21.9798,22.8899,0.0121,-0.6705,21.813,22.6659,22.2124,22.0089,21.9165,21.9739,21.7036,21.8628,21.9491,22.0864,21.9486,22.099,21.9922,21.9412,22.0699
1336,13:30.9,21.9453,21.8067,22.6628,22.1384,22.0141,21.9474,21.9785,21.8164,22.2828,22.1524,22.1299,21.9155,22.215,21.9809,22.8931,0.0127,-0.6708,21.8163,22.6652,22.2133,22.0182,21.916,21.9756,21.6969,21.8519,21.9322,22.0841,21.9394,22.1004,21.9883,21.9481,22.0731
1337,13:31.2,21.9536,21.7961,22.664,22.1349,22.0145,21.9491,21.9767,21.8104,22.2874,22.1538,22.1269,21.9196,22.225,21.9805,22.8867,0.0125,-0.6736,21.8193,22.6576,22.2145,22.014,21.9223,21.9811,21.7003,21.8639,21.9421,22.0841,21.9477,22.1008,21.992,21.943,22.0743
1338,13:31.5,21.9487,21.8025,22.6603,22.1423,22.0104,21.9419,21.9741,21.8203,22.2826,22.1531,22.1322,21.9182,22.2241,21.9833,22.886,0.0123,-0.6742,21.8158,22.662,22.2131,22.0031,21.9172,21.976,21.6927,21.8584,21.9391,22.0882,21.9345,22.0985,21.9908,21.9477,22.0704
1339,13:31.9,21.9494,21.7949,22.6573,22.1421,22.0134,21.9465,21.9762,21.8102,22.2784,22.1524,22.129,21.9162,22.2178,21.9842,22.8927,0.0117,-0.6763,21.8144,22.6566,22.1999,22.0203,21.9133,21.9675,21.6978,21.857,21.9451,22.0889,21.9394,22.09,21.9929,21.9553,22.0852
1340,13:32.2,21.9504,21.7956,22.6593,22.143,22.0249,21.9502,21.9748,21.8152,22.2789,22.148,22.1308,21.9219,22.219,21.9766,22.8878,0.0111,-0.6776,21.8107,22.6596,22.2112,22.0223,21.9183,21.9837,21.6913,21.8625,21.9391,22.0871,21.9389,22.0909,21.9878,21.9516,22.0754
