Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31,Events
464,18:01.9,24.4814,22.1401,22.9462,22.4528,22.0648,21.8563,22.0717,21.9846,22.443,22.1288,22.4802,21.7486,22.0735,21.738,22.7222,0.1763,-0.5103,21.7466,22.5205,22.0822,21.9474,21.8554,21.9564,21.772,21.6995,21.8483,22.055,21.6102,21.894,21.683,21.8688,22.5768,
465,18:02.3,24.4689,22.1863,22.9379,22.45,22.1372,21.8519,22.068,21.9413,22.4451,22.0916,22.2719,21.7352,22.0688,21.7313,22.7136,0.1769,-0.5112,21.7536,22.517,22.0792,21.9433,21.8635,21.9605,21.8153,21.6942,21.8525,22.016,21.6206,21.8984,21.6872,21.8672,22.5742,
466,18:02.6,24.4608,22.2201,22.9286,22.4967,22.0637,21.8411,21.9787,21.9309,22.4705,22.1157,22.1637,21.7454,22.0651,21.7401,22.7252,0.1763,-0.511,21.751,22.5138,22.0727,21.9417,21.8621,21.9589,21.8301,21.6963,21.8532,21.9891,21.612,21.9012,21.6826,21.8559,22.3861,
467,18:02.9,24.4445,22.2226,22.9203,22.4095,21.9684,21.8633,21.9341,21.9348,22.5299,22.0731,22.1311,21.7312,22.0721,21.7318,22.715,0.177,-0.5086,21.7492,22.5133,22.0713,21.9329,21.8577,21.9573,21.8194,21.6983,21.8576,21.9984,21.6153,21.9024,21.6863,21.8542,22.3648,
468,18:03.3,24.4218,22.237,22.9152,22.4387,21.9432,22.0289,21.9353,21.8525,22.4594,22.0733,22.1345,21.7301,22.0675,21.7355,22.7213,0.177,-0.5078,21.7466,22.5126,22.0649,21.9398,21.8564,21.954,21.8213,21.7011,21.8499,22.0058,21.6113,21.9026,21.6916,21.8482,22.2473,
469,18:03.6,24.411,22.3195,22.9201,22.4213,21.9425,22.0423,21.9637,21.7412,22.5385,22.0789,22.138,21.7275,22.0647,21.738,22.7192,0.1762,-0.5073,21.7399,22.5177,22.0639,21.9326,21.8621,21.9677,21.8074,21.7039,21.8647,22.022,21.6111,21.9033,21.6895,21.8582,22.2899,
470,18:03.9,24.3877,22.3489,22.9152,22.478,22.0119,22.0374,22.0123,21.8062,22.4661,22.0738,22.2846,21.7183,22.064,21.7241,22.7243,0.1763,-0.5051,21.7413,22.514,22.0575,21.9308,21.8527,21.9605,21.8213,21.6872,21.8689,22.0305,21.6111,21.8975,21.6909,21.8746,22.2399,
471,18:04.3,24.3812,22.2865,22.9006,22.4123,21.9339,22.0488,22.0224,21.7614,22.5075,22.0796,22.3436,21.722,22.0628,21.7262,22.7192,0.1757,-0.5038,21.7459,22.5059,22.069,21.9324,21.8533,21.9732,21.8009,21.7032,21.8684,22.0245,21.6164,21.9033,21.6918,21.8741,22.2582,
472,18:04.6,24.3586,22.3216,22.8861,22.3603,21.9492,22.0388,22.0712,21.7385,22.5546,22.0727,22.2582,21.7213,22.0665,21.7227,22.7192,0.1737,-0.506,21.7318,22.5121,22.07,21.9356,21.8589,21.9744,21.8037,21.7057,21.868,22.0254,21.6104,21.9035,21.6877,21.876,22.2776,
473,18:04.9,24.3441,22.3972,22.8764,22.4239,21.9954,21.9905,21.7974,21.6873,22.5972,22.0708,22.1907,21.7123,22.0684,21.7336,22.7243,0.1739,-0.5053,21.7321,22.5064,22.0644,21.9412,21.8617,21.9735,21.7984,21.6983,21.8689,22.0206,21.6046,21.9068,21.6958,21.872,22.3058,
474,18:05.3,24.3194,22.2624,22.8447,22.3182,22.0038,21.9886,21.787,21.6663,22.6055,22.0611,22.1503,21.7185,22.0668,21.7193,22.7277,0.1734,-0.5063,21.7263,22.5045,22.07,21.944,21.8658,21.976,21.7787,21.7037,21.8719,22.0197,21.6095,21.9116,21.6951,21.866,22.3472,
475,18:05.6,24.3145,22.2546,22.817,22.3726,22.0653,21.9391,21.8726,21.661,22.4203,22.0625,22.163,21.7204,22.0603,21.7214,22.7141,0.1727,-0.5069,21.7217,22.5066,22.0656,21.9317,21.8626,21.9799,21.763,21.7016,21.87,22.0305,21.6146,21.9114,21.6893,21.8868,22.39,
476,18:05.9,24.2917,22.2698,22.8225,22.422,22.0761,21.9641,21.9961,21.7354,22.3549,22.0694,22.15,21.713,22.0552,21.7158,22.7136,0.1726,-0.5042,21.7191,22.4943,22.0665,21.9326,21.8561,21.9719,21.7265,21.6958,21.864,22.0421,21.6056,21.9107,21.6824,21.8723,22.7434,
477,18:06.3,24.2714,22.2148,22.8089,22.4486,22.0546,21.9759,22.0495,21.6968,22.3556,22.081,22.0622,21.712,22.0584,21.713,22.7257,0.1725,-0.5063,21.7152,22.5034,22.0741,21.9361,21.8635,21.983,21.6783,21.6937,21.8724,22.0416,21.5982,21.9181,21.6911,21.867,23.1321,
478,18:06.6,24.2596,22.258,22.7712,22.2572,22.0366,21.9428,21.9119,21.6718,22.3667,22.075,22.0298,21.7049,22.0573,21.713,22.7194,0.1723,-0.5061,21.7112,22.4962,22.0688,21.9393,21.8446,21.9783,21.651,21.6981,21.8761,22.0479,21.6065,21.9142,21.6946,21.876,22.9766,
479,18:06.9,24.2499,22.3244,22.7255,22.3628,22.0496,21.9128,21.913,21.6751,22.4097,22.0724,22.0508,21.7107,22.0596,21.7135,22.7199,0.1723,-0.5069,21.7177,22.5015,22.0727,21.9463,21.8656,21.9927,21.6527,21.7055,21.8758,22.0583,21.5924,21.9139,21.6865,21.87,22.9854,
480,18:07.3,24.2247,22.3193,22.6751,22.4123,22.0123,21.8276,22.0109,21.7142,22.4377,22.0826,22.1368,21.7058,22.0545,21.7052,22.7199,0.1727,-0.507,21.7126,22.5027,22.072,21.9345,21.8638,21.9793,21.6566,21.6986,21.8851,22.0458,21.6118,21.9128,21.6851,21.8593,22.963,
481,18:07.6,24.2197,22.0999,22.7132,22.3975,21.9577,21.8105,21.9179,21.6753,22.4333,22.0932,22.1452,21.7081,22.0577,21.7126,22.7217,0.1724,-0.5059,21.7057,22.5052,22.0868,21.9488,21.8601,21.9825,21.654,21.6969,21.8913,22.0495,21.6016,21.923,21.6881,21.8695,22.8712,
482,18:07.9,24.201,21.6224,22.7,22.4486,22.028,21.7886,21.9357,21.6732,22.4388,22.0604,22.1496,21.7056,22.0582,21.7107,22.7132,0.1725,-0.5063,21.7089,22.4973,22.082,21.9336,21.8589,21.9892,21.6302,21.6891,21.883,22.0523,21.6106,21.9165,21.6891,21.8586,22.6575,
483,18:08.3,24.188,21.9162,22.716,22.4951,21.9492,21.8473,21.9107,21.7468,22.369,22.0581,22.1456,21.7019,22.0524,21.7133,22.7208,0.172,-0.5066,21.7112,22.4964,22.0841,21.938,21.8573,21.9906,21.6513,21.6882,21.8966,22.052,21.61,21.9174,21.69,21.8498,22.6454,
484,18:08.6,24.1717,22.0104,22.7269,22.3448,21.9226,21.7962,21.9452,21.7061,22.3817,22.0581,22.1523,21.7056,22.0522,21.7086,22.7222,0.1712,-0.5064,21.7096,22.5027,22.0882,21.9391,21.8582,21.9957,21.6513,21.6858,21.8959,22.0525,21.6067,21.9149,21.6902,21.857,22.5809,
485,18:08.9,24.2218,22.0499,22.7843,22.4794,21.9843,21.7909,22.0208,21.6943,22.5193,22.0877,22.1738,21.6982,22.0517,21.7035,22.7222,0.1711,-0.5065,21.7032,22.5047,22.0887,21.9347,21.8605,21.9922,21.6626,21.6928,21.901,22.0442,21.6016,21.9174,21.683,21.8559,22.7025,
486,18:09.3,24.2081,22.1029,22.7494,22.4857,22.0102,21.7069,22.1557,21.7017,22.4051,22.1085,22.1907,21.7051,22.0492,21.6973,22.7287,0.1707,-0.5059,21.7059,22.4916,22.076,21.9359,21.8607,21.9945,21.6908,21.6877,21.8925,22.0562,21.6076,21.9216,21.6895,21.8568,22.7589,
487,18:09.6,24.1869,22.1737,22.686,22.4515,22.0056,21.6826,22.0058,21.6975,22.298,22.1242,22.1285,21.6977,22.0494,21.6989,22.7247,0.1702,-0.5058,21.7087,22.5045,22.0905,21.9356,21.8647,21.9952,21.7047,21.6884,21.8906,22.0465,21.5956,21.9218,21.6921,21.8482,22.8417,
488,18:09.9,24.1726,22.1154,22.7008,22.4986,22.0031,21.6963,21.9313,21.6994,22.295,22.1203,22.0911,21.6921,22.0453,21.6961,22.722,0.17,-0.5058,21.7106,22.5108,22.0843,21.9333,21.8647,22.0031,21.7121,21.6905,21.9033,22.0507,21.6125,21.928,21.6955,21.8445,22.5234,
489,18:10.3,24.1643,22.0206,22.7574,22.4702,22.019,21.6107,22.0141,21.7345,22.295,22.1064,22.1031,21.6958,22.0457,21.7038,22.7194,0.1699,-0.5054,21.6957,22.5117,22.0845,21.9389,21.8566,22.0038,21.7228,21.6902,21.9036,22.0513,21.6026,21.9243,21.6909,21.8443,22.6085,
490,18:10.6,24.1451,22.0141,22.7554,22.432,21.9718,21.82,21.8686,21.7368,22.3343,22.0597,22.1301,21.691,22.0425,21.6913,22.7245,0.1691,-0.5049,21.6988,22.5089,22.0831,21.9361,21.8617,22.0026,21.7459,21.6972,21.904,22.0581,21.6074,21.9304,21.6898,21.8417,22.9149,
491,18:10.9,24.1444,21.8904,22.7778,22.3962,21.9415,21.7948,21.843,21.821,22.3477,22.0097,22.1311,21.6891,22.0418,21.6938,22.7257,0.1687,-0.5051,21.6999,22.5003,22.0882,21.9338,21.8517,22.0077,21.7699,21.7009,21.9033,22.0509,21.61,21.9324,21.6911,21.8399,22.8377,
492,18:11.3,24.1336,21.7738,22.7854,22.3779,22.0722,21.9,22.0736,21.7958,22.4009,22.0091,22.1616,21.6852,22.0353,21.6897,22.7176,0.1686,-0.5058,21.6897,22.5022,22.0912,21.9329,21.8631,22.0021,21.7822,21.6888,21.8916,22.0433,21.6037,21.9327,21.6826,21.8387,22.4698,
493,18:11.6,24.1149,21.9748,22.7376,22.4055,22.0856,21.8293,22.053,21.8224,22.3935,22.004,22.31,21.6834,22.0337,21.6917,22.7164,0.1677,-0.505,21.7001,22.5154,22.0829,21.9319,21.8601,22.0082,21.7778,21.6956,21.9073,22.0495,21.6079,21.9359,21.6916,21.8413,22.4143,
494,18:11.9,24.1103,22.1258,22.7004,22.4168,22.1201,21.758,21.8356,21.8023,22.3785,22.0139,22.2707,21.6843,22.0404,21.6901,22.7197,0.1672,-0.5021,21.6934,22.5108,22.0785,21.9352,21.8554,22.0116,21.8886,21.6923,21.9219,22.0618,21.6185,21.9496,21.6939,21.8459,23.3959,
495,18:12.3,24.1063,22.0617,22.7759,22.3909,22.2128,21.7904,21.7706,21.7125,22.4127,22.0151,22.2569,21.6808,22.0351,21.6964,22.721,0.167,-0.5022,21.689,22.5131,22.0875,21.9296,21.8644,22.0142,21.9832,21.6949,21.9276,22.0567,21.6146,21.9634,21.6935,21.8494,22.7469,
496,18:12.6,24.0932,22.0821,22.7607,22.3162,22.1344,21.9074,21.7701,21.6945,22.4099,22.0192,22.2744,21.6801,22.0434,21.6927,22.7185,0.1666,-0.5008,21.6944,22.5101,22.0866,21.922,21.854,22.0151,21.9911,21.7,21.9316,22.049,21.6164,21.993,21.6948,21.8417,22.3932,
497,18:12.9,24.0789,22.0263,22.839,22.3208,22.0452,21.8987,21.7733,21.7664,22.3521,22.0167,22.3218,21.6766,22.0342,21.6901,22.7132,0.1667,-0.5007,21.6849,22.5091,22.0841,21.9211,21.8603,21.9994,21.9675,21.6928,21.938,22.0525,21.6315,22.0143,21.6997,21.8515,22.6741,
498,18:13.3,24.0796,22.0451,22.8242,22.2984,22.0243,21.867,21.9538,21.7519,22.2976,21.9938,22.3154,21.6679,22.0335,21.6913,22.7136,0.1668,-0.4996,21.6867,22.5138,22.0792,21.9231,21.8543,22.0086,21.9689,21.6956,21.917,22.0476,21.6169,22.0374,21.7002,21.8434,22.4536,
499,18:13.6,24.0694,22.0282,22.8376,22.3486,21.9688,21.8267,21.9163,21.756,22.2927,21.994,22.2825,21.6655,22.0277,21.683,22.712,0.1668,-0.4988,21.6914,22.5066,22.0746,21.9278,21.8552,22.0151,21.9291,21.6893,21.9299,22.0488,21.6231,22.0603,21.6902,21.8508,22.3985,
500,18:13.9,24.062,21.9974,22.8275,22.374,21.92,21.8098,21.7972,21.6804,22.3131,21.994,22.2712,21.6718,22.0383,21.6839,22.7199,0.1677,-0.5006,21.6881,22.5117,22.0827,21.9174,21.8557,22.0172,21.8488,21.6976,21.9274,22.05,21.6245,22.0895,21.699,21.8441,22.4654,
501,18:14.3,24.0572,21.8101,22.8004,22.4064,21.8523,21.7872,21.7551,21.7692,22.4028,21.9952,22.2342,21.6757,22.0367,21.6897,22.7178,0.1681,-0.5005,21.6911,22.5038,22.0834,21.9176,21.8485,22.0172,21.7565,21.6865,21.9316,22.0444,21.6308,22.0999,21.7027,21.8471,22.2094,
502,18:14.6,24.0477,21.8321,22.8219,22.3948,22.0613,21.8045,21.7757,21.7246,22.3944,22.01,22.2467,21.6771,22.0453,21.6855,22.7192,0.1678,-0.5003,21.6981,22.5131,22.0952,21.9192,21.8554,22.0153,21.7524,21.6969,21.9214,22.0416,21.6308,22.114,21.699,21.8408,22.8846,
503,18:14.9,24.0472,21.7398,22.8027,22.352,21.9959,21.8052,21.8161,21.6519,22.4409,22.0269,22.2361,21.6762,22.0776,21.6897,22.7164,0.1688,-0.5056,21.6867,22.5135,22.0838,21.9259,21.8566,22.0153,21.713,21.6939,21.9362,22.0444,21.6403,22.1244,21.6983,21.8522,22.5407,
504,18:15.3,24.0468,21.8633,22.8388,22.3442,21.9776,21.792,21.7856,21.7223,22.443,22.0329,22.178,21.6804,22.1958,21.6917,22.7229,0.1712,-0.5033,21.687,22.5015,22.0868,21.9176,21.8587,22.0144,21.6806,21.7018,21.9262,22.0291,21.6373,22.1133,21.699,21.8487,22.3049,
505,18:15.6,24.0219,22.0474,22.8494,22.3245,22.0128,21.786,21.7955,21.7581,22.4881,22.0255,22.1327,21.6861,22.2862,21.685,22.7187,0.1726,-0.5047,21.6941,22.5121,22.0894,21.9109,21.8485,22.0176,21.6274,21.7013,21.923,22.0176,21.6412,22.0985,21.6969,21.8478,22.3257,
506,18:15.9,24.0436,22.114,22.8869,22.2871,21.9196,21.7189,21.7868,21.6836,22.4883,22.0188,22.1195,21.6975,22.2515,21.6853,22.7194,0.1736,-0.5032,21.6927,22.5047,22.0767,21.9188,21.8385,22.0031,21.5724,21.6979,21.9223,22.0065,21.6377,22.0892,21.6983,21.8417,22.5144,
507,18:16.3,24.0412,21.9912,22.9028,22.3132,21.9193,21.6403,21.7678,21.6808,22.4939,22.0252,22.1357,21.7016,22.1882,21.6869,22.7109,0.1735,-0.5032,21.6974,22.5175,22.0813,21.9248,21.8499,22.0079,21.6219,21.7062,21.929,22.0123,21.64,22.0701,21.6935,21.8466,22.5578,
508,18:16.6,24.0442,22.009,22.8989,22.3426,21.9654,21.5868,21.7905,21.6709,22.4407,22.0236,22.1452,21.7095,22.1808,21.685,22.7224,0.1719,-0.5036,21.6957,22.5084,22.0968,21.9208,21.8499,21.9971,21.8701,21.7087,21.9249,22.0146,21.6562,22.0888,21.6983,21.8531,22.5021,
509,18:16.9,24.0297,22.1163,22.8973,22.3696,21.9413,21.5871,21.7703,21.6769,22.4173,22.0218,22.1315,21.7111,22.2851,21.6964,22.7217,0.1716,-0.5038,21.6948,22.5105,22.0864,21.9238,21.8496,22.0095,21.933,21.703,21.9332,22.0143,21.6525,22.136,21.6953,21.8438,22.2862,
510,18:17.3,24.0075,22.1362,22.9164,22.4207,22.0396,21.5834,21.7222,21.6887,22.4023,22.038,22.1394,21.7171,22.3831,21.7012,22.7185,0.1702,-0.5044,21.6969,22.5061,22.0852,21.9155,21.8427,22.0001,21.9487,21.6969,21.9454,22.0217,21.6569,22.1632,21.7027,21.8491,22.4711,
511,18:17.6,24.0237,22.0169,22.9659,22.5113,22.0706,21.612,21.7324,21.7308,22.3829,22.0255,22.129,21.7257,22.375,21.6966,22.721,0.1687,-0.5059,21.7036,22.5161,22.0901,21.9243,21.8455,22.001,21.9353,21.702,21.9198,22.0266,21.6544,22.1503,21.7032,21.8517,22.3061,
512,18:17.9,24.0078,21.9912,22.9476,22.4984,22.019,21.7624,21.6898,21.6975,22.3852,22.0243,22.2185,21.7366,22.3761,21.6964,22.725,0.167,-0.5063,21.7087,22.5108,22.0908,21.9241,21.8478,21.9897,21.9397,21.7087,21.895,22.0821,21.6731,22.151,21.7004,21.8487,22.5405,
513,18:18.3,24.0041,22.1165,22.9102,22.4461,21.7981,21.7476,21.7382,21.5844,22.4109,22.0324,22.2451,21.7463,22.3657,21.6964,22.7183,0.1655,-0.5048,21.7036,22.5084,22.0864,21.9229,21.8406,21.992,21.9816,21.7078,21.8613,22.1427,21.6764,22.1443,21.6983,21.8485,22.6059,
514,18:18.6,23.9898,22.169,22.8547,22.3345,21.8985,21.7562,21.7361,21.524,22.4009,22.0417,22.2097,21.7558,22.2927,21.7019,22.7236,0.1636,-0.5059,21.7045,22.5114,22.0871,21.9326,21.845,21.998,21.9848,21.7048,21.8592,22.191,21.684,22.1498,21.7062,21.8431,22.4998,
515,18:18.9,23.9833,22.139,22.8453,22.4131,21.8051,21.7566,21.7504,21.4763,22.2913,22.0377,22.1817,21.7606,22.3216,21.6978,22.7199,0.1621,-0.5058,21.7025,22.5047,22.0723,21.9259,21.839,21.9834,22.0001,21.702,21.8432,22.1899,21.6801,22.1378,21.6972,21.8438,22.537,
516,18:19.3,23.9669,22.1084,22.9879,22.4302,21.7292,21.7562,21.7604,21.4837,22.283,22.0363,22.1512,21.7812,22.3727,21.6945,22.7208,0.161,-0.5072,21.6978,22.508,22.0757,21.9285,21.848,22.0028,22.0114,21.7053,21.8263,22.1658,21.6928,22.1743,21.6962,21.8519,22.5003,
517,18:19.6,23.9648,22.1223,23.0165,22.4313,21.8601,21.7622,21.7955,21.524,22.3001,22.031,22.2122,21.7842,22.3708,21.6971,22.7141,0.159,-0.5055,21.7034,22.5147,22.0841,21.9329,21.8429,21.9904,22.0107,21.7092,21.7958,22.1205,21.7016,22.1926,21.7029,21.8457,22.3805,
518,18:19.9,23.9489,22.1061,23.0371,22.4512,22.0091,21.6581,21.9468,21.5786,22.4055,22.0294,22.301,21.7993,22.3558,21.7017,22.7206,0.1579,-0.5061,21.699,22.5036,22.0702,21.9225,21.8501,21.9781,22.0181,21.712,21.7659,22.0118,21.6988,22.2019,21.6928,21.8401,22.4103,
519,18:20.3,23.9443,22.135,22.946,22.4279,21.8326,21.7585,21.9403,21.5985,22.381,22.0234,22.3126,21.7976,22.2756,21.7012,22.7171,0.1565,-0.508,21.6904,22.5059,22.0706,21.9243,21.8367,21.976,22.0165,21.6944,21.6949,21.9598,21.7002,22.1975,21.6995,21.8443,22.5121,
520,18:20.6,23.9341,22.1061,22.8198,22.4182,21.7491,21.73,21.9137,21.5885,22.3884,22.0273,22.345,21.7976,22.292,21.7003,22.7162,0.1552,-0.51,21.6971,22.5052,22.0778,21.9183,21.8383,21.986,22.0232,21.7013,21.6815,21.9498,21.7136,22.2,21.6951,21.8454,22.5971,
521,18:20.9,23.9177,22.0758,22.7963,22.4383,21.7304,21.7365,21.9575,21.5471,22.4425,22.034,22.2941,21.7956,22.3431,21.6968,22.7194,0.1541,-0.5079,21.7004,22.5034,22.0774,21.9255,21.8522,21.9799,22.0822,21.7074,21.6806,21.9463,21.7124,22.2058,21.7048,21.8431,22.3468,
522,18:21.3,23.9175,22.1323,22.8279,22.4808,21.7695,21.752,21.9884,21.5041,22.422,22.0301,22.249,21.8002,22.3616,21.6985,22.7146,0.1532,-0.5094,21.7018,22.5133,22.0718,21.925,21.8476,21.9869,22.1116,21.6928,21.6854,21.9366,21.7191,22.2033,21.6918,21.845,22.2855,
523,18:21.6,23.909,22.1505,22.8531,22.4286,21.7734,21.7476,21.9156,21.5194,22.4987,22.022,22.2636,21.7999,22.3438,21.7028,22.709,0.1519,-0.5099,21.6946,22.5003,22.0669,21.9192,21.8441,21.9788,22.1002,21.6819,21.6857,21.9197,21.7113,22.1663,21.6833,21.8378,22.3285,
524,18:21.9,23.8981,22.1327,22.8654,22.4108,21.753,21.7249,21.8046,21.576,22.4571,22.0306,22.2668,21.8134,22.3507,21.698,22.7206,0.1515,-0.5085,21.69,22.4992,22.069,21.9222,21.8566,21.9841,22.1106,21.6805,21.7125,21.9332,21.7235,22.1276,21.6958,21.8482,22.3033,
525,18:22.3,23.8986,22.105,22.8769,22.337,21.7387,21.6669,21.9538,21.5874,22.3667,22.0426,22.2735,21.8104,22.3442,21.698,22.7194,0.1511,-0.5102,21.7089,22.502,22.0762,21.928,21.8527,21.9781,22.0621,21.6789,21.7139,21.9313,21.7356,22.1064,21.6928,21.8438,22.2855,
526,18:22.6,23.8727,22.0805,22.8878,22.2993,21.7713,21.6273,21.988,21.6033,22.3505,22.0366,22.2777,21.815,22.3387,21.7022,22.7118,0.1499,-0.5118,21.6957,22.5068,22.0767,21.9227,21.8605,21.985,22.0417,21.6717,21.7088,21.9234,21.7321,22.0897,21.7064,21.8473,22.3308,
527,18:22.9,23.8716,21.9486,22.8943,22.3097,21.8254,21.6384,22.0206,21.611,22.3198,22.0234,22.2872,21.8187,22.3503,21.7091,22.7171,0.149,-0.5115,21.6895,22.5017,22.0683,21.9238,21.8626,21.9924,22.0334,21.6639,21.7141,21.9332,21.7242,22.1191,21.6904,21.8478,22.411,
528,18:23.3,23.8582,21.9958,22.9289,22.3264,21.821,21.6368,21.9667,21.571,22.3156,22.0326,22.2453,21.8161,22.36,21.704,22.7169,0.1487,-0.5107,21.69,22.5008,22.0706,21.9294,21.8594,21.9876,22.0447,21.6588,21.7257,21.9179,21.7279,22.1746,21.6946,21.8454,22.4145,
529,18:23.6,23.8427,22.0645,22.8993,22.3252,21.7651,21.637,21.9174,21.524,22.314,22.025,22.1886,21.8249,22.3593,21.7035,22.7162,0.1481,-0.5104,21.693,22.4999,22.0723,21.922,21.8617,21.9922,22.0392,21.6622,21.7509,21.9211,21.7393,22.1977,21.7009,21.8542,22.3683,
530,18:23.9,23.8371,22.0969,22.8416,22.3421,21.7382,21.6188,21.904,21.524,22.3084,22.0317,22.1711,21.8228,22.3583,21.7068,22.718,0.1483,-0.5124,21.6944,22.5066,22.073,21.9213,21.8693,21.9987,22.0408,21.668,21.7456,21.9188,21.7423,22.1898,21.6893,21.8549,22.3955,
531,18:24.3,23.8351,21.9854,22.6761,22.3336,21.7683,21.6657,21.886,21.5372,22.3343,22.0222,22.1547,21.8194,22.3609,21.6996,22.7231,0.1493,-0.5098,21.6946,22.5101,22.0783,21.9308,21.8688,22.0028,22.0667,21.6724,21.7516,21.9234,21.7458,22.1783,21.6974,21.867,22.3602,
532,18:24.6,23.8196,21.879,22.5755,22.2774,21.927,21.7384,21.8841,21.5578,22.3577,22.0197,22.135,21.8328,22.3727,21.7079,22.7233,0.1492,-0.5121,21.6971,22.5071,22.0693,21.9285,21.8675,22.0234,22.0688,21.6905,21.7535,21.9177,21.7407,22.1718,21.699,21.8644,22.2635,
533,18:24.9,23.8108,21.9803,22.5862,22.2792,21.865,21.6548,21.8941,21.5684,22.3454,22.0188,22.1156,21.8427,22.3755,21.7109,22.7257,0.1493,-0.5123,21.6872,22.5059,22.0644,21.9419,21.8723,22.025,22.0512,21.6856,21.7435,21.9154,21.7335,22.1642,21.7011,21.8586,22.1789,
534,18:25.3,23.8046,22.0314,22.6215,22.2859,21.8067,21.5845,21.904,21.5774,22.3235,21.9945,22.1045,21.867,22.3773,21.7105,22.7129,0.1499,-0.5132,21.6944,22.5119,22.0743,21.9225,21.8735,22.0262,22.0526,21.6956,21.7412,21.9234,21.7298,22.1561,21.6921,21.8565,22.1828,
535,18:25.6,23.8048,22.0067,22.7556,22.3072,21.8611,21.5674,21.8379,21.5675,22.3063,21.9707,22.1782,21.8749,22.3815,21.7066,22.7173,0.1498,-0.5134,21.6833,22.5068,22.0718,21.9243,21.8691,22.0331,22.1005,21.6958,21.7461,21.9311,21.736,22.136,21.6976,21.8605,22.178,
536,18:25.9,23.7956,21.9808,22.726,22.2727,21.843,21.5993,21.8719,21.5811,22.28,21.9623,22.16,21.8904,22.3903,21.7075,22.7099,0.1498,-0.5103,21.6809,22.5112,22.0644,21.9266,21.8797,22.0301,22.1092,21.6891,21.7359,21.9498,21.7289,22.1612,21.7018,21.8584,22.1754,
537,18:26.3,23.7887,21.9884,22.7061,22.2926,21.7671,21.6245,21.9598,21.6165,22.289,21.9563,22.1225,21.8885,22.3905,21.7096,22.7231,0.15,-0.5121,21.6895,22.508,22.06,21.9303,21.8679,22.0375,22.1081,21.7062,21.743,21.9729,21.7321,22.1697,21.7004,21.8593,22.1689,
538,18:26.6,23.7797,21.9877,22.7542,22.3123,21.7461,21.6134,22.0046,21.6677,22.4307,21.9443,22.1151,21.8818,22.3993,21.7177,22.7187,0.1494,-0.5134,21.6733,22.5047,22.0702,21.9285,21.8818,22.025,22.1185,21.6928,21.7421,21.9949,21.7215,22.1723,21.6918,21.8464,22.1602,
539,18:26.9,23.7693,22.0287,22.8238,22.3192,21.7713,21.5991,22.0678,21.6774,22.4703,21.939,22.119,21.8647,22.3889,21.7133,22.7065,0.1487,-0.5143,21.6881,22.5036,22.0686,21.9294,21.8721,22.0292,22.1217,21.7006,21.7326,22.0201,21.7282,22.1813,21.6953,21.8575,22.1696,
540,18:27.3,23.7651,22.0634,22.6518,22.3463,21.7479,21.5919,22.0763,21.6482,22.4534,21.9371,22.1669,21.8425,22.3847,21.7167,22.7254,0.1481,-0.5116,21.68,22.5064,22.0612,21.9275,21.8723,22.0313,22.1088,21.6979,21.7333,22.0268,21.7222,22.176,21.6967,21.8556,22.1761,
541,18:27.6,23.7651,22.0758,22.6146,22.3315,21.7056,21.5827,22.0488,21.6318,22.4453,21.9313,22.1944,21.8136,22.3893,21.7177,22.7187,0.1465,-0.5124,21.6708,22.5135,22.0681,21.9317,21.8638,22.0255,22.0942,21.705,21.7322,22.025,21.7222,22.1693,21.6979,21.8556,22.1451,
542,18:27.9,23.7552,22.0682,22.6028,22.304,21.7877,21.5591,21.9235,21.5885,22.4582,21.9279,22.1655,21.8027,22.3775,21.7126,22.7199,0.1455,-0.5148,21.68,22.5077,22.0669,21.9308,21.8816,22.02,22.0783,21.7108,21.7333,22.047,21.7196,22.1558,21.6916,21.8508,22.1218,
543,18:28.3,23.7372,22.0543,22.6333,22.2686,21.7387,21.5616,21.8647,21.5427,22.4594,21.9256,22.1274,21.7835,22.3706,21.7144,22.7199,0.1447,-0.5144,21.6745,22.5138,22.0676,21.9269,21.8712,22.0144,22.0621,21.7155,21.7296,22.1355,21.7122,22.1556,21.6969,21.8584,22.109,
