Header Size:  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:  2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Interval:  0.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sampling Rate:  3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Count:  780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Device Serial Number:  0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Culture Info:  en-US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample Number,Date/Time,CHANNEL0,CHANNEL1,CHANNEL2,CHANNEL3,CHANNEL4,CHANNEL5,CHANNEL6,CHANNEL7,CHANNEL8,CHANNEL9,CHANNEL10,CHANNEL11,CHANNEL12,CHANNEL13,CHANNEL14,CHANNEL15,CHANNEL16,CHANNEL17,CHANNEL18,CHANNEL19,CHANNEL20,CHANNEL21,CHANNEL22,CHANNEL23,CHANNEL24,CHANNEL25,CHANNEL26,CHANNEL27,CHANNEL28,CHANNEL29,CHANNEL30,CHANNEL31
189,02:39.4,21.8185,21.7481,22.6765,22.1061,22.0422,21.9369,21.9613,21.7784,22.3159,22.1933,22.2028,21.9925,22.1634,21.9244,22.8801,0.0145,-0.6133,21.7542,22.6576,22.2044,22.0111,21.9198,21.9231,21.7055,21.8246,21.9218,22.0714,21.9417,22.0616,21.8865,21.9023,21.9897
190,02:39.7,21.812,21.7488,22.6726,22.1089,22.0331,21.9339,21.9576,21.774,22.3133,22.1755,22.1986,21.9906,22.1604,21.9256,22.8745,0.0149,-0.6105,21.7577,22.6542,22.1961,22.0141,21.9233,21.9271,21.7131,21.8366,21.9223,22.0748,21.9362,22.0716,21.8939,21.9007,21.9848
191,02:40.0,21.8097,21.7481,22.6613,22.1156,22.0334,21.93,21.958,21.7756,22.3076,22.1921,22.1988,21.9885,22.1675,21.9254,22.8838,0.0151,-0.6077,21.7593,22.662,22.2065,22.0055,21.9221,21.9259,21.7094,21.8272,21.9216,22.0811,21.941,22.0637,21.8899,21.8933,21.9866
192,02:40.4,21.8254,21.7444,22.6731,22.1103,22.0355,21.9302,21.9601,21.7765,22.3113,22.1875,22.1944,21.9839,22.159,21.9249,22.8833,0.0147,-0.6046,21.7558,22.6704,22.2023,22.0086,21.924,21.9359,21.7025,21.8198,21.9239,22.0727,21.9316,22.0575,21.8959,21.9,21.9871
193,02:40.7,21.8115,21.75,22.6719,22.1117,22.0251,21.9305,21.9608,21.7733,22.3096,22.1979,22.1981,21.9883,22.1694,21.9284,22.8852,0.0155,-0.6016,21.75,22.6692,22.2018,22.0143,21.9203,21.9333,21.6905,21.8265,21.9137,22.0711,21.9262,22.0614,21.8957,21.8986,21.9846
194,02:41.0,21.8157,21.7479,22.6675,22.1179,22.0271,21.9346,21.9576,21.7698,22.3103,22.1891,22.2,21.9885,22.162,21.9244,22.8889,0.0153,-0.6003,21.7572,22.6787,22.1942,21.9995,21.9219,21.9275,21.6965,21.82,21.9211,22.0709,21.9316,22.0727,21.9073,21.907,21.986
195,02:41.4,21.812,21.755,22.665,22.1214,22.0368,21.939,21.9698,21.776,22.3166,22.1935,22.1967,21.9872,22.1652,21.9293,22.8766,0.0158,-0.5968,21.7563,22.666,22.1988,22.0111,21.9275,21.9266,21.6851,21.82,21.9218,22.0683,21.9188,22.067,21.9013,21.8903,21.991
196,02:41.7,21.8187,21.749,22.6562,22.1235,22.0315,21.9311,21.9627,21.7723,22.3064,22.1928,22.1974,21.9897,22.1673,21.9267,22.891,0.0158,-0.5963,21.7646,22.6727,22.2016,22.0016,21.9201,21.9252,21.6847,21.8193,21.9223,22.0734,21.9237,22.0628,21.9103,21.8956,21.9906
197,02:42.0,21.8155,21.7604,22.6666,22.1249,22.0362,21.9346,21.9645,21.7719,22.3122,22.1947,22.2004,21.9899,22.1777,21.9311,22.8891,0.0158,-0.5946,21.7526,22.6734,22.2016,22.0099,21.9251,21.9287,21.6912,21.8267,21.9225,22.0751,21.9288,22.067,21.9029,21.8961,21.9924
198,02:42.4,21.818,21.7585,22.6631,22.1325,22.0267,21.9321,21.9618,21.7723,22.3062,22.1908,22.1935,21.9862,22.1719,21.9297,22.8965,0.0161,-0.5935,21.7595,22.6787,22.2035,22.0012,21.9353,21.9169,21.6803,21.814,21.9197,22.0757,21.9205,22.0755,21.9091,21.8993,21.9971
199,02:42.7,21.8194,21.7608,22.6696,22.1256,22.0364,21.9386,21.9666,21.7617,22.3066,22.1921,22.2028,21.986,22.1624,21.9346,22.8926,0.0165,-0.5917,21.7614,22.6778,22.2065,22.0086,21.9281,21.9271,21.6828,21.8295,21.9278,22.072,21.9258,22.0665,21.917,21.9037,21.9869
200,02:43.0,21.8219,21.7664,22.6664,22.1408,22.041,21.9374,21.9599,21.764,22.3126,22.1942,22.2028,21.9955,22.1763,21.9378,22.8891,0.0164,-0.5923,21.7588,22.6821,22.2007,22.0123,21.924,21.9271,21.6787,21.8186,21.9188,22.0739,21.9232,22.0683,21.9156,21.8945,21.9892
201,02:43.4,21.8226,21.7643,22.659,22.1334,22.0417,21.942,21.9675,21.7673,22.3099,22.1982,22.2032,21.9966,22.1705,21.9279,22.8923,0.0164,-0.5931,21.7586,22.6833,22.1961,22.0136,21.9247,21.9333,21.6713,21.8292,21.9202,22.0794,21.9218,22.06,21.9119,21.8972,21.9987
202,02:43.7,21.8152,21.7627,22.6608,22.1427,22.0271,21.927,21.9597,21.7645,22.3039,22.1933,22.1958,21.9881,22.1745,21.9307,22.8974,0.0166,-0.5931,21.7667,22.6914,22.2076,22.0074,21.9196,21.9229,21.68,21.8251,21.9248,22.0778,21.9242,22.0711,21.9121,21.9035,21.9975
203,02:44.0,21.8132,21.7631,22.6583,22.1369,22.0334,21.9268,21.9682,21.7686,22.3078,22.1873,22.2009,21.9867,22.1839,21.9376,22.8947,0.0168,-0.5944,21.7678,22.7016,22.2062,22.0037,21.9228,21.9116,21.6891,21.8288,21.9216,22.0781,21.9168,22.066,21.9179,21.91,21.9959
204,02:44.4,21.8206,21.7574,22.6675,22.1327,22.0362,21.9335,21.9567,21.7629,22.3015,22.194,22.2,21.9932,22.1722,21.927,22.8884,0.0161,-0.596,21.7702,22.7023,22.2007,22,21.9247,21.9266,21.6773,21.8228,21.9149,22.0744,21.914,22.0589,21.9184,21.9028,22.0012
205,02:44.7,21.8187,21.7652,22.6539,22.1411,22.0334,21.9307,21.9587,21.767,22.3027,22.1894,22.1967,21.9885,22.1752,21.9321,22.8963,0.0155,-0.5962,21.7664,22.6981,22.2,21.9975,21.9265,21.9162,21.6835,21.8269,21.922,22.076,21.9191,22.063,21.9188,21.9033,21.9977
206,02:45.0,21.8212,21.7752,22.6634,22.1452,22.0544,21.939,21.9634,21.7652,22.308,22.1891,22.2004,21.989,22.1883,21.933,22.8979,0.0157,-0.5963,21.7551,22.6932,22.2028,22.0005,21.9196,21.9236,21.6858,21.8193,21.9149,22.076,21.9184,22.0753,21.9193,21.9035,21.9971
207,02:45.4,21.8199,21.7763,22.6634,22.1459,22.0373,21.9386,21.9698,21.7661,22.3022,22.1924,22.2002,21.989,22.1826,21.9291,22.899,0.0166,-0.597,21.7644,22.6868,22.2037,22.0037,21.9207,21.9162,21.6814,21.8202,21.9301,22.0762,21.9186,22.0621,21.9198,21.9086,22.0019
208,02:45.7,21.8212,21.7766,22.6655,22.1441,22.0482,21.9305,21.959,21.7617,22.2983,22.182,22.1984,21.9885,22.1798,21.9258,22.8935,0.0163,-0.5984,21.7653,22.6882,22.2004,22.0012,21.9268,21.9169,21.684,21.8281,21.9241,22.072,21.9232,22.0739,21.9195,21.912,21.9927
209,02:46.0,21.8247,21.7722,22.6696,22.1529,22.0468,21.9335,21.9634,21.7691,22.3138,22.1956,22.1974,21.9918,22.1791,21.9355,22.9004,0.0168,-0.6,21.7702,22.6775,22.2074,22.0062,21.9242,21.9201,21.677,21.8211,21.9278,22.0783,21.9195,22.0683,21.9216,21.9044,21.9998
210,02:46.4,21.8194,21.7782,22.6555,22.1533,22.051,21.93,21.9666,21.7638,22.3013,22.1878,22.1993,21.9892,22.1777,21.9369,22.8967,0.0163,-0.6005,21.7699,22.6754,22.2023,22.0051,21.9254,21.9234,21.6886,21.8272,21.9202,22.0748,21.9207,22.0693,21.9193,21.9097,22.0065
211,02:46.7,21.8196,21.7777,22.6661,22.1501,22.0486,21.9231,21.9687,21.7612,22.3011,22.191,22.2002,21.986,22.1733,21.9314,22.8967,0.017,-0.6015,21.7713,22.6715,22.2067,22.0021,21.918,21.9125,21.672,21.8956,21.978,22.1345,21.9843,22.064,21.9184,21.9033,22.0077
212,02:47.0,21.818,21.777,22.6606,22.1549,22.05,21.9226,21.962,21.7594,22.2962,22.1854,22.1937,21.9798,22.1731,21.9323,22.9004,0.0153,-0.603,21.763,22.6704,22.1991,22.0005,21.9256,21.9201,21.6794,21.8905,21.9757,22.1361,21.9766,22.0607,21.9156,21.8956,21.998
213,02:47.4,21.8166,21.7798,22.665,22.1586,22.0489,21.9231,21.9754,21.7645,22.3099,22.1933,22.2023,21.9853,22.1844,21.933,22.896,0.0159,-0.6046,21.76,22.6667,22.1898,22.0023,21.9198,21.9199,21.6847,21.8891,21.9754,22.1393,21.975,22.0681,21.9158,21.9104,21.9947
214,02:47.7,21.8132,21.7812,22.6634,22.1547,22.0475,21.9129,21.9634,21.7605,22.3057,22.1868,22.193,21.9853,22.1765,21.9365,22.8983,0.0159,-0.6061,21.7681,22.6687,22.1928,21.9998,21.9166,21.9167,21.6812,21.8919,21.9884,22.1391,21.9822,22.067,21.9193,21.9009,22.0014
215,02:48.0,21.8182,21.7724,22.6606,22.1596,22.0452,21.9059,21.9615,21.7596,22.3027,22.185,22.1995,21.9823,22.1865,21.9362,22.8972,0.016,-0.608,21.7729,22.6667,22.2055,21.9905,21.9201,21.9146,21.678,21.8903,21.9805,22.1474,21.9785,22.0621,21.9288,21.8993,21.9998
216,02:48.4,21.8169,21.781,22.6634,22.1688,22.0482,21.9027,21.9685,21.7636,22.3027,22.1926,22.2011,21.9835,22.186,21.9346,22.9067,0.0161,-0.6093,21.7722,22.6734,22.2023,21.9926,21.9191,21.9146,21.6817,21.8928,21.987,22.1335,21.9757,22.0609,21.9248,21.9139,21.9982
217,02:48.7,21.8252,21.7833,22.6648,22.1774,22.05,21.8858,21.9717,21.7536,22.3069,22.1935,22.1993,21.989,22.1842,21.9473,22.9016,0.0153,-0.6113,21.7715,22.6729,22.2092,22.0076,21.9302,21.9215,21.6923,21.8961,21.9828,22.1396,21.9799,22.0605,21.9302,21.9102,22.0065
218,02:49.0,21.8212,21.7789,22.6641,22.166,22.0496,21.878,21.9631,21.7601,22.3027,22.1915,22.197,21.9895,22.1779,21.9397,22.9057,0.0156,-0.614,21.7697,22.6828,22.2055,21.9914,21.9268,21.922,21.6838,21.8933,21.9828,22.137,21.9727,22.064,21.9251,21.9104,22.0068
219,02:49.4,21.8178,21.7814,22.6557,22.1688,22.051,21.8731,21.9664,21.7619,22.2983,22.1915,22.2004,21.9835,22.1869,21.9473,22.9062,0.0157,-0.6155,21.7792,22.6724,22.2025,22.0018,21.9207,21.9181,21.6838,21.8871,21.9847,22.134,21.9678,22.0651,21.9267,21.9023,22.0042
220,02:49.7,21.8196,21.7791,22.6687,22.1732,22.0445,21.8682,21.9701,21.7622,22.3036,22.1799,22.194,21.9869,22.1909,21.9455,22.9011,0.0148,-0.6171,21.7792,22.6757,22.1979,21.9981,21.9247,21.9167,21.6863,21.8912,21.9847,22.15,21.9785,22.0732,21.935,21.9095,21.9977
221,02:50.0,21.8145,21.7865,22.6627,22.1739,22.0371,21.8641,21.9779,21.7582,22.3013,22.1843,22.1967,21.9909,22.1902,21.9513,22.9014,0.0146,-0.6187,21.7664,22.6752,22.1988,22.0018,21.9212,21.9118,21.6858,21.8938,21.9821,22.1391,21.9697,22.0623,21.9265,21.9093,21.9984
222,02:50.4,21.8215,21.7798,22.6666,22.1813,22.0459,21.8622,21.9687,21.7527,22.2948,22.1799,22.1949,21.9851,22.1883,21.951,22.9027,0.0143,-0.6212,21.7739,22.6655,22.2009,21.9917,21.9189,21.9109,21.6877,21.8903,21.9771,22.1333,21.9667,22.0651,21.923,21.9113,21.9975
223,02:50.7,21.8238,21.7766,22.6738,22.1841,22.0438,21.8749,21.9715,21.7499,22.2983,22.1868,22.1942,21.9795,22.189,21.9478,22.9007,0.0134,-0.6231,21.7759,22.6796,22.2088,21.9963,21.927,21.9192,21.6826,21.8928,21.9838,22.1497,21.9748,22.0586,21.9225,21.9095,21.9938
224,02:51.0,21.8189,21.7844,22.6583,22.1873,22.0368,21.8738,21.9689,21.7441,22.2955,22.1813,22.1947,21.9848,22.1828,21.9432,22.9002,0.0127,-0.6264,21.7766,22.6706,22.2014,21.9951,21.9219,21.9148,21.6877,21.8928,21.9817,22.1375,21.975,22.0568,21.9318,21.9162,22.0031
225,02:51.4,21.8159,21.777,22.6569,22.1906,22.0403,21.8745,21.9735,21.7474,22.3018,22.1824,22.1868,21.9786,22.1779,21.9464,22.906,0.0122,-0.6289,21.7743,22.6741,22.2002,21.9965,21.9184,21.9118,21.681,21.8905,21.978,22.1398,21.975,22.0681,21.9184,21.9113,22.0075
226,02:51.7,21.8236,21.7784,22.6624,22.1873,22.0403,21.8768,21.9722,21.7455,22.3076,22.188,22.1986,21.9918,22.1955,21.9464,22.8977,0.0114,-0.6334,21.7776,22.6687,22.2014,21.9907,21.9175,21.9086,21.6798,21.8917,21.9845,22.1437,21.9702,22.0616,21.9318,21.909,22.0056
227,02:52.0,21.8164,21.7803,22.6682,22.1949,22.0336,21.8863,21.9685,21.7413,22.2983,22.1834,22.1887,21.983,22.183,21.9436,22.9064,0.0106,-0.6386,21.7762,22.6669,22.2039,22.0016,21.9228,21.9083,21.684,21.8861,21.9891,22.1356,21.9801,22.0628,21.9186,21.9097,22.0019
228,02:52.4,21.8194,21.784,22.6634,22.185,22.0343,21.8803,21.9668,21.7356,22.2923,22.1845,22.191,21.9805,22.1879,21.9494,22.9016,0.0103,-0.6434,21.7882,22.6674,22.1951,21.9947,21.9254,21.9123,21.684,21.8878,21.9865,22.1428,21.9683,22.0621,21.9154,21.9076,22.0075
229,02:52.7,21.818,21.7763,22.665,22.1845,22.0318,21.8881,21.9594,21.7224,22.2891,22.1764,22.1905,21.9802,22.1874,21.954,22.8958,0.01,-0.6461,21.7743,22.6611,22.2039,21.9894,21.9224,21.9162,21.6805,21.888,21.9784,22.1402,21.9702,22.0642,21.9253,21.9144,22.0158
230,02:53.0,21.8115,21.7756,22.6673,22.1954,22.0306,21.8953,21.9636,21.7265,22.2886,22.1857,22.1919,21.9869,22.193,21.9466,22.8993,0.0097,-0.6498,21.785,22.6588,22.1986,22.0032,21.9254,21.9067,21.6918,21.8882,21.9787,22.1421,21.981,22.0663,21.9195,21.9107,22.0068
231,02:53.4,21.8208,21.7865,22.6624,22.1887,22.0234,21.8934,21.9742,21.7224,22.2891,22.1813,22.188,21.9726,22.1828,21.9515,22.8965,0.0094,-0.6564,21.7822,22.6664,22.2046,21.9961,21.9175,21.9134,21.6881,21.8873,21.978,22.1375,21.9685,22.0593,21.9214,21.9083,22.0065
232,02:53.7,21.8159,21.7786,22.6557,22.1827,22.014,21.8946,21.9657,21.7249,22.2911,22.173,22.1949,21.9772,22.1842,21.9473,22.8926,0.0084,-0.6594,21.7868,22.662,22.2081,21.9907,21.9228,21.9134,21.6835,21.8928,21.9815,22.1375,21.9725,22.0603,21.9269,21.915,22.0123
233,02:54.0,21.8152,21.7853,22.6587,22.1862,22.017,21.8974,21.9745,21.73,22.2865,22.1817,22.1893,21.9811,22.1858,21.9492,22.8993,0.0078,-0.663,21.7847,22.6572,22.1937,21.9935,21.9143,21.9086,21.6819,21.8808,21.9759,22.1356,21.9602,22.0545,21.9207,21.9107,22.0051
234,02:54.4,21.8132,21.7803,22.6634,22.1938,22.0063,21.8958,21.9648,21.7182,22.2918,22.1755,22.1847,21.9791,22.1904,21.9513,22.9007,0.0072,-0.6648,21.7817,22.6579,22.2055,21.9949,21.9173,21.9063,21.6905,21.8875,21.9745,22.1331,21.9665,22.0635,21.9269,21.9083,22.0051
235,02:54.7,21.8136,21.7793,22.6548,22.1929,22.0084,21.8976,21.9708,21.7261,22.2909,22.1748,22.19,21.9848,22.189,21.9471,22.8977,0.0067,-0.6678,21.7859,22.6537,22.2062,22.0007,21.9219,21.9067,21.6854,21.891,21.9761,22.1382,21.9708,22.0535,21.923,21.9042,22.0082
236,02:55.0,21.8152,21.7789,22.6627,22.1929,22.0038,21.899,21.9731,21.7233,22.296,22.1864,22.1887,21.9821,22.1916,21.951,22.9009,0.0059,-0.671,21.775,22.6468,22.1958,21.9961,21.9194,21.9077,21.6805,21.8831,21.9761,22.143,21.9658,22.0512,21.9202,21.9044,22.0095
237,02:55.4,21.8155,21.7851,22.6611,22.1929,22.0059,21.899,21.977,21.7256,22.2918,22.173,22.1852,21.9795,22.1967,21.9494,22.9016,0.0058,-0.6747,21.7903,22.656,22.2021,21.9963,21.9168,21.9088,21.6861,21.8935,21.9722,22.1419,21.96,22.0503,21.9142,21.9037,22.0137
238,02:55.7,21.815,21.7793,22.6641,22.1961,22.0038,21.912,21.9717,21.7277,22.2888,22.178,22.1921,21.9851,22.1948,21.9529,22.9055,0.0052,-0.6787,21.7924,22.6574,22.2081,21.9954,21.9203,21.916,21.6872,21.8924,21.9831,22.1389,21.9708,22.0485,21.9163,21.9113,22.0179
239,02:56.0,21.8169,21.787,22.6615,22.2026,22.0072,21.9018,21.9779,21.7258,22.2928,22.1797,22.1861,21.9904,22.1902,21.9432,22.8963,0.0048,-0.6824,21.7944,22.6521,22.2032,21.9972,21.9258,21.9157,21.6951,21.8942,21.972,22.1363,21.9653,22.0563,21.9232,21.9074,22.0172
240,02:56.4,21.8155,21.7798,22.6664,22.1961,22.0024,21.9129,21.9747,21.7282,22.2939,22.1801,22.187,21.9848,22.1907,21.9395,22.8988,0.0044,-0.6855,21.7907,22.6509,22.1995,21.9956,21.9256,21.9093,21.6888,21.8878,21.972,22.1426,21.9715,22.0529,21.9193,21.9116,22.0186
241,02:56.7,21.8277,21.7828,22.659,22.203,22.0026,21.9094,21.9701,21.7337,22.2967,22.181,22.1861,21.9848,22.1953,21.9496,22.9011,0.0034,-0.6895,21.785,22.66,22.2081,21.9944,21.9177,21.9127,21.6891,21.8322,21.9195,22.0788,21.905,22.0572,21.9193,21.9102,22.0183
242,02:57.0,21.8243,21.7865,22.6564,22.1975,21.9987,21.9117,21.9729,21.7316,22.2955,22.1799,22.1856,21.9798,22.1974,21.9413,22.8977,0.0029,-0.6955,21.7926,22.6535,22.2081,22.0021,21.9268,21.9074,21.6865,21.826,21.9165,22.0794,21.8983,22.0475,21.9265,21.9188,22.0151
243,02:57.4,21.8157,21.7872,22.6583,22.1986,21.9955,21.9015,21.9719,21.7346,22.2921,22.1725,22.1801,21.9784,22.1948,21.9406,22.9004,0.003,-0.6993,21.7898,22.6475,22.2102,21.9861,21.9254,21.9095,21.6923,21.8244,21.9137,22.0901,21.9015,22.0522,21.9156,21.9081,22.025
244,02:57.7,21.8132,21.7789,22.6645,22.1945,21.9978,21.9083,21.9745,21.7323,22.2884,22.1681,22.1836,21.9851,22.1997,21.9432,22.9032,0.0028,-0.7039,21.7917,22.6593,22.2078,21.9981,21.9261,21.9086,21.6925,21.8299,21.9146,22.0836,21.898,22.0535,21.9147,21.9053,22.0186
245,02:58.0,21.8182,21.7971,22.6604,22.2063,22.0008,21.9052,21.9763,21.7346,22.3015,22.1697,22.1914,21.9904,22.199,21.9404,22.9041,0.002,-0.7072,21.7949,22.6618,22.206,21.9993,21.9221,21.9077,21.6891,21.8297,21.9116,22.0894,21.9031,22.0519,21.9207,21.91,22.0211
246,02:58.4,21.8275,21.783,22.6634,22.2042,21.9982,21.9076,21.9754,21.7393,22.2918,22.1709,22.1806,21.9853,22.2008,21.9457,22.9071,0.0027,-0.7115,21.7995,22.6549,22.2122,21.9944,21.9201,21.9102,21.6849,21.8348,21.9216,22.0864,21.8996,22.0485,21.9184,21.9113,22.0169
247,02:58.7,21.8178,21.7863,22.6631,22.1936,22.0052,21.9103,21.9752,21.7388,22.2978,22.169,22.1845,21.9911,22.1925,21.9427,22.9127,0.0022,-0.7138,21.7935,22.6535,22.2125,21.9986,21.9235,21.9141,21.6921,21.8325,21.9135,22.088,21.9031,22.0554,21.9195,21.9137,22.0162
248,02:59.0,21.8182,21.7904,22.6659,22.2044,22.0003,21.9251,21.983,21.7427,22.3018,22.1632,22.1889,21.9814,22.205,21.9559,22.9034,0.0019,-0.7175,21.7877,22.6549,22.2062,21.9977,21.9272,21.9188,21.696,21.8241,21.9165,22.0822,21.9096,22.0496,21.9232,21.9088,22.0267
249,02:59.4,21.8164,21.7837,22.6698,22.1922,22.0015,21.9124,21.9756,21.7432,22.3004,22.1632,22.1778,21.9874,22.1953,21.9348,22.9034,0.003,-0.7208,21.7979,22.6579,22.2067,21.9981,21.9291,21.9123,21.684,21.8239,21.9116,22.0734,21.9031,22.0455,21.9084,21.9104,22.0276
250,02:59.7,21.8238,21.7872,22.6761,22.2012,21.9943,21.915,21.9712,21.7409,22.3008,22.1605,22.1792,21.9867,22.2011,21.9314,22.9108,0.0025,-0.7249,21.7921,22.6597,22.2069,21.9968,21.9291,21.9074,21.6902,21.8232,21.9179,22.0836,21.9013,22.0505,21.9186,21.907,22.0225
251,03:00.0,21.8171,21.7918,22.6636,22.1954,21.9922,21.9244,21.9722,21.742,22.3011,22.1593,22.172,21.9811,22.2038,21.9344,22.9044,0.0029,-0.7293,21.7921,22.6611,22.2002,21.9898,21.9203,21.9151,21.6847,21.8244,21.9176,22.0785,21.892,22.0411,21.9126,21.9067,22.0278
252,03:00.4,21.8071,21.7911,22.6708,22.2063,22.0038,21.9198,21.9731,21.7404,22.3022,22.1568,22.1815,21.9881,22.1978,21.9351,22.9046,0.0028,-0.7327,21.8007,22.6593,22.2081,21.9942,21.9265,21.9081,21.6879,21.8276,21.9063,22.0855,21.895,22.0429,21.9163,21.9065,22.0181
253,03:00.7,21.8226,21.7951,22.6685,22.2005,21.9973,21.917,21.977,21.7406,22.3066,22.1568,22.184,21.9869,22.2013,21.9388,22.9106,0.0029,-0.7365,21.7914,22.6539,22.2,21.9912,21.93,21.9086,21.6912,21.8373,21.9165,22.0762,21.8946,22.0401,21.9135,21.9081,22.0308
254,03:01.0,21.8169,21.7888,22.6775,22.1968,21.9943,21.9115,21.9759,21.743,22.3057,22.1549,22.1803,21.9888,22.1981,21.9385,22.9127,0.0028,-0.7405,21.8069,22.6553,22.2048,21.9933,21.9284,21.9049,21.6833,21.8269,21.9223,22.0873,21.8925,22.0427,21.9135,21.9109,22.0248
255,03:01.4,21.8233,21.7934,22.6666,22.1996,21.9941,21.9094,21.9761,21.7444,22.3036,22.1595,22.1782,21.9899,22.2124,21.9399,22.9101,0.0022,-0.7451,21.8011,22.6572,22.2002,21.9933,21.9224,21.9086,21.6958,21.8262,21.9139,22.0764,21.9036,22.0485,21.9128,21.906,22.0285
256,03:01.7,21.8166,21.7916,22.6715,22.2049,22.0005,21.9175,21.9819,21.7518,22.3108,22.1531,22.1813,21.9872,22.2068,21.9436,22.9157,0.0017,-0.7494,21.8035,22.6664,22.2062,21.9968,21.9221,21.9118,21.6949,21.8295,21.9151,22.0792,21.8999,22.0374,21.914,21.9127,22.0269
257,03:02.0,21.8196,21.7925,22.6717,22.1945,21.9998,21.921,21.9722,21.7494,22.3036,22.148,22.1782,21.9802,22.2087,21.939,22.9187,0.0017,-0.7528,21.8016,22.6634,22.2141,21.9882,21.9298,21.9116,21.6946,21.8295,21.9174,22.0815,21.9064,22.0501,21.917,21.9144,22.0262
258,03:02.4,21.8166,21.7867,22.6724,22.1954,22.0001,21.912,21.9735,21.7522,22.3071,22.1519,22.1757,21.9867,22.1969,21.936,22.9138,0.0018,-0.7558,21.7993,22.6676,22.1974,21.9884,21.9221,21.9134,21.6965,21.8306,21.9181,22.0848,21.8987,22.0376,21.9094,21.9037,22.0322
259,03:02.7,21.8159,21.7821,22.6671,22.2023,22.0063,21.9187,21.9856,21.7437,22.3025,22.1519,22.1678,21.9832,22.211,21.9328,22.9152,0.0019,-0.7588,21.7974,22.6625,22.2021,21.9977,21.9258,21.9104,21.6902,21.829,21.9248,22.0838,21.9105,22.0337,21.9131,21.9127,22.0308
260,03:03.0,21.8134,21.7897,22.6747,22.194,21.9992,21.9124,21.9705,21.7506,22.3082,22.1445,22.1729,21.9885,22.2117,21.9406,22.9076,0.0019,-0.7622,21.7965,22.6563,22.1984,21.9896,21.9191,21.91,21.69,21.8258,21.9137,22.0815,21.895,22.0293,21.9061,21.8947,22.0174
261,03:03.4,21.8136,21.7796,22.6712,22.1848,21.9973,21.9094,21.9696,21.7453,22.3154,22.1468,22.1739,21.9883,22.2078,21.9339,22.9189,0.0016,-0.7673,21.797,22.6694,22.1991,22.0039,21.9335,21.9137,21.6949,21.8285,21.916,22.0767,21.8978,22.0341,21.9091,21.9113,22.0301
262,03:03.7,21.8178,21.781,22.6664,22.1943,21.9996,21.9087,21.9735,21.7474,22.3078,22.1512,22.1678,21.9807,22.2101,21.9415,22.9159,0.0016,-0.7698,21.7968,22.6676,22.2074,21.9984,21.9293,21.9125,21.6893,21.8309,21.9174,22.082,21.9024,22.036,21.9087,21.9042,22.0327
263,03:04.0,21.8201,21.7879,22.6689,22.1832,21.9966,21.9117,21.9708,21.7446,22.3006,22.1459,22.1692,21.9793,22.205,21.9383,22.9178,0.0013,-0.7722,21.8062,22.6637,22.2023,22.0039,21.9258,21.9086,21.6974,21.8292,21.9125,22.0845,21.9054,22.0279,21.907,21.9042,22.0262
264,03:04.4,21.8231,21.7807,22.6793,22.1855,21.9992,21.9138,21.9789,21.7485,22.3193,22.1429,22.1658,21.9839,22.2145,21.9351,22.9157,0.0014,-0.7743,21.797,22.6741,22.2051,21.9975,21.9291,21.9118,21.6921,21.8292,21.9109,22.0873,21.9089,22.0348,21.9105,21.9053,22.0273
265,03:04.7,21.8162,21.7793,22.6768,22.1956,22.0003,21.9205,21.9701,21.7515,22.3129,22.1547,22.166,21.9851,22.2054,21.9321,22.9161,0.0019,-0.7777,21.7898,22.6784,22.1965,22.0014,21.918,21.9009,21.693,21.8343,21.9169,22.0868,21.9112,22.0279,21.9137,21.9088,22.0313
266,03:05.0,21.8134,21.7768,22.6749,22.1834,21.998,21.9094,21.9719,21.7541,22.3193,22.1528,22.1651,21.9858,22.2128,21.9404,22.9201,0.0017,-0.7812,21.8044,22.672,22.2016,22.006,21.9286,21.9199,21.7062,21.835,21.9197,22.0866,21.9133,22.0367,21.9117,21.9111,22.0276
267,03:05.4,21.8134,21.7752,22.6735,22.1875,22.0059,21.9122,21.9789,21.7527,22.3196,22.1427,22.1641,21.9781,22.2149,21.9376,22.924,0.0017,-0.785,21.8032,22.6794,22.1984,21.9933,21.9277,21.9139,21.6909,21.8292,21.9246,22.0908,21.9117,22.027,21.9103,21.9028,22.0352
268,03:05.7,21.8171,21.7816,22.6823,22.1746,21.9975,21.9157,21.977,21.7499,22.3152,22.1401,22.1628,21.9888,22.2073,21.9483,22.9242,0.0013,-0.7883,21.8035,22.6803,22.1981,21.9938,21.9242,21.9107,21.6981,21.8299,21.9162,22.0834,21.9047,22.032,21.9121,21.9079,22.032
